capture_sec,capture_nanosec,target3d_in_age_ms,target3d_compute_ms,target3d_out_age_ms,depth_vs_color_skew_ms,depth_valid
1784729015,114997314,86.892,1.989,88.777,36.799,1
1784729015,181723633,87.107,2.02,89.027,36.757,1
1784729015,248450928,86.837,2.125,88.86,36.716,1
1784729015,315179688,88.186,2.008,90.093,36.673,1
1784729015,381909180,87.499,2.702,90.078,36.632,1
1784729015,448640137,86.753,2.213,88.861,36.59,1
1784729015,515372314,87.372,2.159,89.429,36.548,1
1784729015,582105469,86.144,2.329,88.36,36.506,1
1784729015,648839844,86.591,1.99,88.477,36.464,1
1784729015,715575195,87.354,2.199,89.452,36.422,1
1784729015,782312012,88.03,2.231,90.153,36.381,1
1784729015,849049805,88.463,2.363,90.711,-30.357,1
1784729015,915788818,89.366,2.141,91.407,36.295,1
1784729015,982501465,87.348,2.218,89.462,36.224,1
1784729016,49187256,86.166,2.251,88.288,36.182,1
1784729016,115872559,85.762,2.225,87.883,36.14,1
1784729016,182557373,85.975,2.171,88.043,36.097,1
1784729016,249241699,86.318,1.99,88.209,36.054,1
1784729016,315925537,87.113,2.143,89.153,36.011,1
1784729016,382608887,87.116,2.389,89.382,35.969,1
1784729016,449291748,89.89,2.057,91.847,35.926,1
1784729016,515974121,89.803,2.065,91.762,-30.757,1
1784729016,582656250,87.295,2.182,89.379,35.84,1
1784729016,649337646,87.303,2.137,89.341,35.798,1
1784729016,716018555,87.981,2.045,89.925,35.755,1
1784729016,782698975,87.533,2.146,89.567,35.713,1
1784729016,849379150,88.803,2.646,91.336,35.669,1
1784729016,916058594,87.642,2.048,89.548,35.628,1
1784729016,982741943,87.085,2.058,89.041,35.589,1
1784729017,49429199,91.961,2.189,94.038,35.546,1
1784729017,116115723,90.668,2.25,92.796,-31.14,1
1784729017,182801758,90.68,2.239,92.668,35.461,1
1784729017,249487549,87.267,2.161,89.324,-31.225,1
1784729017,316172852,87.122,2.228,89.247,35.375,1
1784729017,382857666,87.922,2.196,90.003,35.333,1
1784729017,449541992,89.825,2.114,91.824,35.29,1
1784729017,516225830,88.0,2.085,89.983,35.248,1
1784729017,582909424,86.682,2.183,88.762,-31.436,1
1784729017,649592285,89.249,1.956,91.094,35.162,1
1784729017,716274902,88.762,2.156,90.816,-31.52,1
1784729017,782957031,87.592,2.027,89.516,35.077,1
1784729017,849638672,90.736,2.303,92.933,35.034,1
1784729017,916319824,89.466,2.011,91.373,34.992,1
1784729017,983004150,88.349,2.017,90.219,34.952,1
1784729018,49691406,88.226,2.215,90.339,34.91,1
1784729018,116378174,87.924,1.947,89.776,34.866,1
1784729018,183064453,89.026,2.248,91.157,34.824,1
1784729018,249750244,91.405,2.852,94.12,34.781,1
1784729018,316435547,91.978,1.963,93.845,34.739,1
1784729018,383120605,87.356,2.459,89.68,-31.946,1
1784729018,449804932,90.332,2.033,92.257,34.654,1
1784729018,516489014,89.364,2.032,91.294,34.61,1
1784729018,583172852,90.873,1.98,92.751,34.568,1
1784729018,649855957,88.993,2.006,90.9,34.525,1
1784729018,716538574,88.406,2.124,90.429,-32.158,1
1784729018,783220947,89.927,1.959,91.787,34.44,1
1784729018,849902832,93.027,2.27,95.188,34.397,1
1784729018,916584229,90.693,2.131,92.703,34.355,1
1784729018,983292236,87.791,1.988,89.676,34.34,1
1784729019,50027588,88.243,1.955,90.101,34.298,1
1784729019,116763916,87.941,2.062,89.858,34.256,1
1784729019,183501221,89.085,2.048,91.032,34.214,1
1784729019,250239502,88.476,1.993,90.317,34.172,1
1784729019,316979004,88.086,1.969,89.959,34.13,1
1784729019,383719238,89.426,2.684,91.995,34.088,1
1784729019,450460449,89.972,2.071,91.936,34.046,1
1784729019,517202637,89.832,2.019,91.707,34.004,1
1784729019,583946045,90.603,2.077,92.564,33.962,1
1784729019,650690186,88.028,2.079,90.005,-32.782,1
1784729019,717435547,90.277,1.964,92.144,33.878,1
1784729019,784181641,89.32,2.022,91.234,33.836,1
1784729019,850928955,90.195,2.245,92.331,33.794,1
1784729019,917677246,87.149,1.992,89.041,-32.954,1
1784729019,984396240,87.979,2.064,89.893,33.68,1
1784729020,51086426,87.667,1.942,89.512,33.638,1
1784729020,117776123,88.222,2.001,90.119,33.594,1
1784729020,184465332,88.531,2.186,90.614,33.552,1
1784729020,251154297,114.976,7.25,122.07,33.509,1
1784729020,284498535,132.241,2.617,134.732,66.811,1
1784729020,317842529,544.128,3.036,547.031,499.975,1
1784729020,351186768,570.414,8.072,578.35,533.273,1
1784729020,417874512,571.031,4.483,575.38,533.227,1
1784729020,817992188,232.233,3.099,234.549,199.976,1
1784729020,884677002,215.834,2.461,218.143,133.291,1
1784729020,951472656,190.732,7.251,197.867,133.252,1
1784729021,18270264,184.54,2.836,187.231,133.214,1
1784729021,51669922,197.582,3.314,200.68,166.575,1
1784729021,118470703,181.283,3.874,185.015,99.775,1
1784729021,185273682,155.488,2.929,158.275,99.736,1
1784729021,285481934,133.718,3.795,137.38,66.292,1
1784729021,352290039,114.329,2.422,116.604,66.252,1
1784729021,419100098,109.617,2.131,111.641,66.212,1
1784729021,485912354,113.977,4.473,118.328,66.171,1
1784729021,519319336,121.107,2.645,123.617,99.539,1
1784729021,586134521,107.023,2.547,109.449,32.723,1
1784729021,652951904,106.507,2.531,108.914,32.681,1
1784729021,719771484,110.099,2.403,112.388,32.64,1
1784729021,786593018,122.967,8.136,130.958,99.381,1
1784729021,820004639,131.384,2.797,133.95,65.969,1
1784729021,886827881,128.084,2.518,130.454,65.813,1
1784729021,953538330,114.324,2.118,116.338,65.759,1
1784729021,986887207,129.126,3.144,132.14,99.064,1
1784729022,20235840,150.922,2.079,152.891,132.371,1
1784729022,86933105,126.047,3.668,129.576,65.673,1
1784729022,120281738,132.163,2.772,134.799,98.978,1
1784729022,186978516,120.953,2.35,123.181,98.936,1
1784729022,253674805,118.188,2.039,120.123,98.893,1
1784729022,320371094,116.235,2.001,118.125,98.85,1
1784729022,387066895,111.298,2.148,113.333,32.154,1
1784729022,453762451,106.727,3.043,109.644,32.111,1
1784729022,520457520,107.654,2.466,109.98,32.069,1
1784729022,587152588,106.231,5.853,111.958,32.026,1
1784729022,653847168,104.78,2.238,106.905,31.984,1
1784729022,720541260,115.128,2.18,117.194,98.593,1
1784729022,787235352,112.953,2.161,114.997,31.898,1
1784729022,853928955,112.696,2.105,114.647,-34.795,1
1784729022,887275635,139.209,2.958,142.007,-68.142,1
1784729022,953968994,117.116,2.656,119.602,65.123,1
1784729022,987318115,127.969,2.449,130.242,98.428,1
1784729023,54016113,112.693,2.405,114.989,31.73,1
1784729023,120713867,105.334,3.747,108.879,-34.967,1
1784729023,187411377,107.555,3.184,110.61,31.645,1
1784729023,254108398,110.42,3.167,113.264,-35.052,1
1784729023,287457031,133.189,5.451,138.486,64.908,1
1784729023,320805420,159.081,3.593,162.521,98.214,1
1784729023,387501953,145.799,2.292,147.967,31.518,1
1784729023,454198242,126.705,2.263,128.845,98.128,1
1784729023,487546143,148.711,3.033,151.612,131.433,1
1784729023,554241943,128.496,3.005,131.348,64.737,1
1784729023,587589600,141.084,5.29,146.237,98.043,1
1784729023,654284912,122.132,3.453,125.436,97.999,1
1784729023,687632568,144.462,2.096,146.445,64.652,1
1784729023,754327393,114.066,2.261,116.203,-2.043,1
1784729023,821021973,110.093,2.127,112.109,64.566,1
1784729023,887716309,110.358,2.667,112.902,-2.128,1
1784729023,921063232,126.295,3.144,129.007,97.833,1
1784729023,987759766,113.343,3.241,116.381,31.136,1
1784729024,21109375,118.86,2.18,120.922,-2.213,1
1784729024,87808105,107.986,2.841,110.713,-68.912,1
1784729024,154506836,112.895,2.931,115.707,64.358,1
1784729024,187855957,118.171,2.077,120.129,97.665,1
1784729024,254553955,106.111,2.442,108.436,30.967,1
1784729024,321251953,105.216,2.399,107.489,30.924,1
1784729024,387949463,117.876,2.123,119.889,97.536,1
1784729024,454646729,105.673,3.656,109.204,30.838,1
1784729024,521343506,107.622,2.584,110.059,30.796,1
1784729024,588040283,120.984,4.749,125.57,97.407,1
1784729024,621388428,136.63,2.925,139.394,64.059,1
1784729024,688084717,125.94,2.395,128.193,64.016,1
1784729024,721432861,130.025,2.483,132.387,97.322,1
1784729024,788128662,121.149,2.887,123.908,97.278,1
1784729024,821476563,145.328,3.678,148.877,63.93,1
1784729024,888171875,120.206,3.997,123.87,-2.765,1
1784729024,921519531,151.845,4.068,155.711,-36.113,1
1784729024,988216553,142.802,2.221,144.913,97.156,1
1784729025,54915771,111.356,2.134,113.382,30.457,1
1784729025,121614502,110.317,2.13,112.339,-36.241,1
1784729025,188312988,104.957,2.841,107.388,-102.94,1
1784729025,255010986,108.696,3.833,112.408,30.329,1
1784729025,321708984,107.254,2.694,109.823,30.287,1
1784729025,388406494,105.664,3.1,108.637,-36.411,1
1784729025,455104004,114.7,2.499,117.091,96.856,1
1784729025,521801025,107.76,3.491,111.127,30.159,1
1784729025,588497803,106.467,3.574,109.866,30.116,1
1784729025,655194336,110.783,2.079,112.756,30.074,1
1784729025,688542480,120.758,2.413,123.035,-3.274,1
1784729025,721890625,135.052,2.515,137.428,-36.622,1
1784729025,821934326,114.894,2.757,117.524,-136.666,1
1784729025,855282227,123.13,2.256,125.254,96.599,1
1784729025,921977539,122.674,2.459,125.014,29.904,1
1784729025,988718262,126.391,2.473,128.724,96.648,1
1784729026,55505371,114.694,1.991,116.585,96.608,1
1784729026,122294678,106.079,2.53,108.481,29.819,1
1784729026,189086182,105.283,6.746,111.824,29.777,1
1784729026,255879395,107.784,2.568,110.108,29.735,1
1784729026,322674561,106.736,2.685,109.3,29.694,1
1784729026,389471924,109.797,2.118,111.802,29.652,1
1784729026,456271240,106.716,2.552,109.145,29.611,1
1784729026,523072510,104.32,4.097,107.744,-37.19,1
1784729026,589875977,110.655,2.143,112.692,-103.994,1
1784729026,656681152,105.743,2.494,108.103,29.485,1
1784729026,723488525,104.859,2.373,107.104,29.444,1
1784729026,790297852,113.949,2.026,115.87,96.172,1
1784729026,857109131,119.237,2.681,121.791,96.133,1
1784729026,890515625,138.756,4.176,142.769,62.726,1
1784729026,957328613,123.7,3.374,126.951,62.588,1
1784729026,990685059,145.61,2.67,148.159,95.902,1
1784729027,57397705,127.714,2.502,130.095,95.859,1
1784729027,90753906,155.608,2.67,158.151,129.174,1
1784729027,157466553,132.22,3.983,135.972,62.461,1
1784729027,190822754,155.634,2.864,158.353,95.774,1
1784729027,257535156,135.741,3.17,138.784,29.062,1
1784729027,324247803,112.134,2.455,114.422,-37.651,1
1784729027,390960205,109.056,2.148,111.098,-104.363,1
1784729027,457672363,108.076,1.981,109.941,28.935,1
1784729027,524384766,112.387,2.091,114.379,95.562,1
1784729027,591097168,114.754,3.233,117.839,95.519,1
1784729027,624453125,121.923,3.014,124.79,62.163,1
1784729027,691165283,108.217,2.416,110.482,62.121,1
1784729027,757877441,106.518,2.733,109.073,62.078,1
1784729027,824589600,119.962,3.759,123.378,62.036,1
1784729027,857945801,141.085,2.798,143.771,95.349,1
1784729027,924657715,121.663,2.961,124.479,95.308,1
1784729027,958013916,128.912,2.483,131.271,61.951,1
1784729028,24726807,140.553,2.711,143.137,61.909,1
1784729028,91439453,122.135,3.702,125.676,61.866,1
1784729028,124795898,138.827,2.759,141.458,95.181,1
1784729028,191508545,118.915,5.132,123.898,95.138,1
1784729028,224864990,130.196,2.337,132.419,61.781,1
1784729028,291577637,124.645,2.947,127.368,61.739,1
1784729028,324934082,152.699,3.839,156.391,95.052,1
1784729028,391646484,127.676,2.553,130.109,95.01,1
1784729028,458359131,114.833,3.462,118.162,28.298,1
1784729028,491715332,125.767,2.482,128.132,-5.058,1
1784729028,558427979,109.579,2.166,111.639,61.569,1
1784729028,625140381,106.411,2.062,108.364,61.526,1
1784729028,691852783,108.393,2.216,110.501,61.484,1
1784729028,758564941,104.841,2.574,107.299,61.441,1
1784729028,825277344,117.627,2.825,120.294,61.399,1
1784729028,858633301,130.162,3.521,133.542,94.712,1
1784729028,925345703,112.817,2.165,114.885,94.67,1
1784729028,992058105,110.58,7.54,118.004,27.958,1
1784729029,25414551,120.314,2.419,122.604,61.271,1
1784729029,92127197,112.979,3.22,115.995,61.229,1
1784729029,125483643,121.045,2.565,123.486,94.542,1
1784729029,192196045,111.363,1.971,113.237,94.5,1
1784729029,258908691,106.779,2.559,108.811,27.788,1
1784729029,325621338,108.113,2.007,110.016,27.745,1
1784729029,392333740,113.901,2.525,116.305,94.373,1
1784729029,425689941,117.523,3.035,120.437,61.017,1
1784729029,492402344,107.203,2.076,109.172,-5.695,1
1784729029,559114746,106.464,2.146,108.5,60.932,1
1784729029,625827148,111.113,3.884,114.879,60.889,1
1784729029,659183350,118.56,2.114,120.561,27.533,1
1784729029,725895508,108.623,2.23,110.747,-39.179,1
1784729029,792607666,106.828,2.09,108.793,-105.892,1
1784729029,859319824,133.735,2.731,136.346,94.075,1
1784729029,892676025,147.318,9.327,156.522,127.389,1
1784729029,959388184,119.17,2.074,121.121,60.677,1
1784729030,26100586,118.319,2.853,121.023,60.634,1
1784729030,59456787,127.907,2.391,130.187,93.948,1
1784729030,126169189,115.738,2.262,117.882,93.905,1
1784729030,159525391,136.038,3.828,139.722,60.549,1
1784729030,226237793,123.994,3.079,126.918,60.507,1
1784729030,259593994,136.313,3.847,140.012,93.82,1
1784729030,326306152,112.297,2.492,114.677,27.108,1
1784729030,393018311,110.79,2.915,113.591,-39.604,1
1784729030,459730469,108.406,3.088,111.367,27.023,1
1784729030,493086670,124.038,2.688,126.598,60.337,1
1784729030,559798584,111.028,2.068,112.993,60.294,1
1784729030,626510742,106.038,2.133,107.939,60.252,1
1784729030,693222656,114.271,2.667,116.789,60.21,1
1784729030,759934570,106.468,1.971,108.34,-6.502,1
1784729030,826646484,113.26,2.427,115.574,60.125,1
1784729030,860002441,132.295,3.112,135.269,93.438,1
1784729030,893358398,155.784,2.696,158.332,126.752,1
1784729030,960070068,130.214,3.35,133.338,60.041,1
1784729031,26782959,122.57,2.732,125.168,59.998,1
1784729031,93495850,113.151,2.348,115.391,59.955,1
1784729031,126852051,126.544,2.821,129.223,93.269,1
1784729031,160208496,133.589,3.095,136.532,59.912,1
1784729031,260277588,104.864,2.594,107.333,-40.157,1
1784729031,326989990,108.248,2.144,110.285,26.471,1
1784729031,393702637,107.044,2.211,109.141,-40.241,1
1784729031,460415283,106.175,2.693,108.751,-106.954,1
1784729031,527127686,105.824,2.487,108.187,26.344,1
1784729031,560483887,122.333,2.823,125.035,59.657,1
1784729031,627196289,109.51,2.113,111.514,59.615,1
1784729031,693908691,106.042,2.204,108.131,59.572,1
1784729031,760620850,103.907,2.525,106.313,59.53,1
1784729031,827333252,113.527,2.387,115.78,59.487,1
1784729031,860689209,127.01,2.759,129.535,92.801,1
1784729031,927401367,112.267,1.996,114.164,92.76,1
1784729031,994114502,105.282,2.839,107.917,26.047,1
1784729032,60828369,111.685,2.661,114.22,92.676,1
1784729032,94185303,125.456,2.45,127.791,59.319,1
1784729032,160898926,132.562,3.282,135.674,59.277,1
1784729032,194255859,161.359,2.32,163.562,92.591,1
1784729032,260969727,142.143,2.566,144.582,92.548,1
1784729032,327683350,116.649,2.172,118.709,92.506,1
1784729032,394397217,113.899,2.53,116.295,92.463,1
1784729032,427753906,141.027,2.098,143.01,59.106,1
1784729032,494467529,110.213,2.182,112.283,-7.607,1
1784729032,561181152,107.382,2.099,109.374,59.021,1
1784729032,627894775,107.884,2.089,109.862,58.979,1
1784729032,694608398,110.649,2.704,113.23,58.936,1
1784729032,761321777,117.515,3.059,120.445,58.894,1
1784729032,794678467,144.398,6.638,150.91,92.208,1
1784729032,861392090,129.314,4.668,133.798,92.166,1
1784729032,894748779,146.691,2.684,149.24,58.809,1
1784729032,961462158,122.309,3.092,125.269,-7.904,1
1784729033,28174561,111.313,2.003,113.199,58.723,1
1784729033,94886963,108.147,2.288,110.315,58.68,1
1784729033,128243164,125.491,2.573,127.904,91.994,1
1784729033,194955322,111.823,2.102,113.813,91.951,1
1784729033,261667725,110.542,2.726,113.125,25.239,1
1784729033,295023682,132.265,7.682,139.808,58.553,1
1784729033,328379883,158.399,4.211,162.467,91.867,1
1784729033,395092041,151.133,2.737,153.741,91.824,1
1784729033,461804199,132.639,2.56,135.042,25.112,1
1784729033,495160156,152.278,4.76,156.909,125.095,1
1784729033,561872070,124.965,2.403,127.243,58.383,1
1784729033,628583984,113.794,1.996,115.685,58.341,1
1784729033,695295898,105.439,2.087,107.417,58.298,1
1784729033,762007813,116.962,2.424,119.271,58.256,1
1784729033,795363770,141.799,2.575,144.248,91.569,1
1784729033,862075439,118.893,2.101,120.889,91.527,1
1784729033,928787109,116.999,2.061,118.954,91.487,1
1784729033,995500732,109.576,1.996,111.47,91.446,1
1784729034,62215820,112.806,2.942,115.596,91.403,1
1784729034,95573242,118.179,2.091,120.083,58.046,1
1784729034,128930664,151.712,2.785,154.359,91.361,1
1784729034,195645752,125.295,2.451,127.624,91.318,1
1784729034,262360840,114.262,2.326,116.476,91.276,1
1784729034,329075928,106.598,2.13,108.62,24.561,1
1784729034,395790771,107.001,2.443,109.327,-42.154,1
1784729034,462505859,108.652,2.034,110.585,91.148,1
1784729034,529220703,108.702,2.033,110.635,91.106,1
1784729034,595935547,107.767,2.611,110.264,91.063,1
1784729034,662650635,112.674,2.284,114.797,91.021,1
1784729034,729365479,106.314,2.729,108.802,24.306,1
1784729034,796080322,106.524,2.523,108.928,24.264,1
1784729034,862795166,120.783,2.35,123.019,90.894,1
1784729034,896152588,140.222,2.157,142.26,57.536,1
1784729034,962867188,114.259,2.918,117.04,57.491,1
1784729034,996223389,126.771,2.568,129.203,90.805,1
1784729035,29579590,146.045,2.321,148.254,124.118,1
1784729035,96291748,118.811,2.699,121.391,57.406,1
1784729035,163003906,114.36,2.443,116.685,-9.306,1
1784729035,196359863,139.859,3.232,142.926,90.677,1
1784729035,263072021,114.308,2.143,116.34,90.635,1
1784729035,329783936,109.304,3.772,112.953,90.592,1
1784729035,363139893,123.045,3.259,126.134,57.236,1
1784729035,429851807,114.684,3.481,118.026,57.194,1
1784729035,463207764,126.3,2.44,128.583,90.507,1
1784729035,529919434,111.195,2.153,113.241,90.465,1
1784729035,563275391,128.214,2.388,130.489,57.109,1
1784729035,596631348,146.221,2.61,148.71,90.422,1
1784729035,663343018,119.083,2.248,121.193,90.38,1
1784729035,730054688,114.478,2.652,116.997,90.337,1
1784729035,763410400,132.277,3.39,135.438,56.981,1
1784729035,796766357,150.459,2.662,152.988,90.294,1
1784729035,830122070,159.713,2.545,162.14,123.607,1
1784729035,930189209,128.583,2.266,130.747,90.211,1
1784729036,30258545,107.777,2.656,110.309,56.813,1
1784729036,63615234,121.736,2.853,124.468,90.127,1
1784729036,130328369,108.873,2.282,111.042,90.085,1
1784729036,197041748,110.795,2.296,112.984,90.042,1
1784729036,230398438,123.621,2.534,125.997,56.685,1
1784729036,297111572,112.504,3.001,115.358,56.643,1
1784729036,330468262,120.35,3.729,123.95,89.957,1
1784729036,397181396,108.994,2.07,110.957,23.244,1
1784729036,463894531,104.86,2.51,107.223,-43.469,1
1784729036,530607666,108.347,2.189,110.43,89.83,1
1784729036,597320801,107.825,2.023,109.748,89.787,1
1784729036,664033936,108.029,2.202,110.116,89.744,1
1784729036,697390381,123.692,2.894,126.466,56.388,1
1784729036,764103271,106.791,2.522,109.177,56.345,1
1784729036,830816162,112.938,2.11,114.941,56.303,1
1784729036,897529053,117.415,2.799,119.85,-10.41,1
1784729036,964241943,108.506,2.38,110.78,56.229,1
1784729037,30967529,117.42,3.681,120.978,56.186,1
1784729037,64330322,155.782,2.639,158.301,89.507,1
1784729037,131056396,128.743,2.369,130.99,22.781,1
1784729037,197782715,136.764,3.422,140.061,89.423,1
1784729037,231145996,155.627,2.708,158.204,122.744,1
1784729037,297872803,147.537,4.025,151.436,122.702,1
1784729037,364599854,145.166,2.429,147.485,55.975,1
1784729037,431327148,126.617,4.764,131.202,-10.752,1
1784729037,464690918,140.03,2.931,142.846,89.255,1
1784729037,531418701,120.179,5.102,125.135,89.213,1
1784729037,564782715,145.452,2.202,147.53,122.534,1
1784729037,631510986,120.083,4.118,124.053,55.806,1
1784729037,664875244,128.319,2.292,130.5,89.129,1
1784729037,731604004,110.01,2.411,112.229,22.4,1
1784729037,798333008,117.471,2.497,119.844,89.045,1
1784729037,831697754,143.014,2.228,145.13,122.367,1
1784729037,898427246,126.018,3.82,129.695,55.637,1
1784729037,931791992,145.436,3.128,148.429,89.077,1
1784729037,998591797,120.655,2.275,122.807,89.106,1
1784729038,98899902,106.056,2.6,108.544,-11.202,1
1784729038,165774414,105.364,2.11,107.363,55.589,1
1784729038,232650879,109.971,2.991,112.838,55.549,1
1784729038,266089844,150.075,5.041,154.985,88.947,1
1784729038,332969482,145.079,3.484,148.445,88.907,1
1784729038,399850830,119.989,2.411,122.226,88.867,1
1784729038,433292480,143.901,2.466,146.227,122.269,1
1784729038,500177002,116.39,2.349,118.628,55.385,1
1784729038,567063477,113.478,2.985,116.322,55.343,1
1784729038,600507324,120.988,3.429,124.279,88.747,1
1784729038,667396973,108.185,2.132,110.201,88.708,1
1784729038,734288330,105.086,2.042,107.024,88.667,1
1784729038,801181885,117.607,2.666,120.147,21.774,1
1784729038,834629150,142.168,3.191,145.225,122.035,1
1784729038,901525635,114.774,4.276,118.881,55.139,1
1784729038,934974609,125.593,2.375,127.84,88.382,1
1784729039,1772461,112.838,2.201,114.897,88.241,1
1784729039,68472900,109.028,2.066,110.928,88.199,1
1784729039,135173096,106.71,1.975,108.585,88.155,1
1784729039,201872803,113.755,1.963,115.619,88.113,1
1784729039,268572510,111.67,3.941,115.478,88.07,1
1784729039,301922363,123.161,2.567,125.596,54.72,1
1784729039,368621582,105.834,2.396,108.121,54.678,1
1784729039,435320557,108.082,3.097,110.952,-12.021,1
1784729039,468669922,116.515,3.005,119.313,87.942,1
1784729039,535368408,113.007,3.217,116.064,87.898,1
1784729039,568717529,131.498,4.719,136.085,54.549,1
1784729039,602066650,142.481,3.749,146.073,87.856,1
1784729039,668764893,123.517,2.792,126.187,87.812,1
1784729039,702113770,137.765,2.183,139.837,121.119,1
1784729039,768811279,114.884,2.466,117.229,54.422,1
