stamp_sec,stamp_nanosec,capture_sec,capture_nanosec,detect_period_ms,count,image_w,image_h,processing_ms,detect_ms,img_ms,worker_call_ms,ipc_overhead_ms,pre_ms,dpu_ms,post_ms,worker_ms,detection_publish_ms,overlay_ms,age_in_ms,frame_age_ms
1785989054,252052246,1785989054,252052246,,5,848,480,65.073,64.092,7.211,56.88,19.957,9.659,17.386,9.878,36.924,0.976,0.005,55.983,121.077
1785989054,318583252,1785989054,318583252,69.053,5,848,480,59.876,59.183,2.726,56.457,17.616,11.22,17.534,10.086,38.841,0.689,0.004,63.876,123.611
1785989054,385164551,1785989054,385164551,46.331,5,848,480,45.273,44.415,1.814,42.601,10.142,10.331,17.268,4.86,32.459,0.851,0.007,58.045,103.373
1785989054,418479492,1785989054,418479492,45.078,5,848,480,44.535,43.658,1.469,42.189,10.341,9.055,17.104,5.689,31.848,0.871,0.005,70.546,115.114
1785989054,518421143,1785989054,518421143,71.055,5,848,480,40.013,39.178,1.75,37.428,6.719,9.347,17.165,4.197,30.709,0.83,0.005,46.186,86.229
1785989054,585046387,1785989054,585046387,66.831,5,848,480,42.432,41.291,2.044,39.247,8.704,8.439,17.384,4.72,30.543,1.134,0.006,43.976,86.445
1785989054,651669434,1785989054,651669434,65.822,5,848,480,41.216,40.512,2.089,38.423,7.268,8.313,17.346,5.496,31.155,0.698,0.006,44.39,85.671
1785989054,751600586,1785989054,751600586,104.101,5,848,480,42.984,42.194,2.842,39.352,7.79,8.879,17.309,5.374,31.562,0.785,0.005,46.793,89.807
1785989054,818218506,1785989054,818218506,68.604,5,848,480,47.55,46.65,3.368,43.281,11.282,9.905,17.778,4.317,32.0,0.895,0.005,44.214,91.79
1785989054,851526855,1785989054,851526855,163.866,5,848,480,163.417,162.457,4.135,158.322,63.318,65.025,17.05,12.93,95.004,0.954,0.006,59.041,222.363
1785989055,18060791,1785989055,18060791,76.871,5,848,480,76.32,75.401,1.122,74.278,14.443,35.752,17.329,6.755,59.836,0.914,0.006,56.325,132.693
1785989055,51365967,1785989055,51365967,57.857,5,848,480,57.424,56.556,9.52,47.037,10.853,12.504,17.254,6.427,36.184,0.863,0.005,99.771,157.239
1785989055,117975098,1785989055,117975098,44.749,5,848,480,44.316,43.57,0.944,42.625,8.172,12.356,17.048,5.049,34.453,0.74,0.006,91.02,135.381
1785989055,151278809,1785989055,151278809,75.079,5,848,480,73.118,72.242,1.752,70.49,28.661,19.495,17.482,4.853,41.83,0.869,0.007,104.024,177.17
1785989055,251186768,1785989055,251186768,62.147,5,848,480,61.597,60.799,6.453,54.346,13.105,18.936,16.882,5.423,41.241,0.791,0.008,77.757,139.42
1785989055,351091553,1785989055,351091553,61.964,5,848,480,42.463,41.472,1.883,39.589,7.674,9.352,17.414,5.148,31.914,0.985,0.006,58.963,101.462
