capture_sec,capture_nanosec,pick_logic_in_age_ms,pick_logic_compute_ms,pick_logic_out_age_ms,n_candidates,target_valid
1785989074,333843262,93.02,1.012,93.957,5,1
1785989074,400511475,87.078,1.039,88.044,5,1
1785989074,467184814,88.412,1.171,89.511,5,1
1785989074,533857666,87.136,1.017,88.082,5,1
1785989074,600529541,86.448,1.024,87.4,5,1
1785989074,700536377,86.276,1.054,87.257,5,1
1785989074,767206543,84.245,1.192,85.359,5,1
1785989074,833876221,90.647,1.082,91.651,5,1
1785989074,867210693,119.409,18.518,137.659,5,1
1785989074,933879395,92.832,1.068,93.827,5,1
1785989075,547363,90.244,2.221,92.389,5,1
1785989075,67214600,102.379,1.497,103.727,5,1
1785989075,100548096,139.721,3.28,142.852,5,1
1785989075,167214355,125.725,1.107,126.684,5,1
1785989075,267212402,110.684,2.029,112.298,5,1
1785989075,300544922,122.797,1.139,123.858,5,1
1785989075,367209717,118.795,1.391,120.103,5,1
1785989075,433879639,95.508,1.564,96.995,5,1
1785989075,467214111,120.677,1.231,121.824,5,1
1785989075,533882813,95.802,1.128,96.734,5,1
1785989075,600550537,89.611,1.096,90.63,5,1
1785989075,667217529,86.282,1.039,87.249,5,1
1785989075,733883545,86.112,1.031,87.071,5,1
1785989075,800549072,85.989,1.019,86.937,5,1
1785989075,867213623,88.394,1.016,89.335,5,1
1785989075,900545654,107.653,11.551,119.065,5,1
1785989075,933877441,125.282,1.356,126.551,5,1
1785989076,540283,102.207,4.311,106.431,5,1
1785989076,67202393,123.019,1.235,124.169,5,1
1785989076,133863770,118.461,1.44,119.739,5,1
1785989076,167194092,128.233,0.988,129.148,5,1
1785989076,267184082,100.972,1.299,102.189,5,1
1785989076,300513428,124.067,1.138,125.126,5,1
1785989076,367172607,115.377,5.618,120.903,5,1
1785989076,433841797,104.333,1.425,105.668,5,1
1785989076,467176270,125.814,1.628,127.227,5,1
1785989076,533843994,122.783,1.254,123.951,5,1
1785989076,600511230,97.101,1.344,98.368,5,1
1785989076,667177490,95.038,0.972,95.936,5,1
1785989076,733843018,93.336,0.966,94.228,5,1
1785989076,800507568,98.872,4.308,103.078,5,1
1785989076,833839600,125.369,1.39,126.674,5,1
1785989076,900503174,106.097,3.597,109.578,5,1
1785989076,967165771,112.381,10.424,122.677,5,1
1785989077,496582,161.044,1.869,162.825,5,1
1785989077,100488525,120.754,1.307,121.97,5,1
1785989077,167148682,100.334,2.99,103.238,5,1
1785989077,200478271,127.317,1.532,128.768,5,1
1785989077,267137207,120.882,1.439,122.238,5,1
1785989077,333795410,96.197,1.127,97.228,5,1
1785989077,400458984,95.183,1.11,96.221,5,1
1785989077,467126709,92.752,1.017,93.697,5,1
1785989077,533793701,90.715,1.012,91.655,5,1
