wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785813277.819,11,0.262,0,2,87524,0,731,0.0388,0,2,160672,0,4668,0.9121,61692,0.0,0,2,58504,0,1468,0.0873,0,2,89180,0,2333,0.0,0,2,75116,0,2032,0.0097,0,2,37480,0,306,0.4015,1.0,0.3776,0.2292,0.0,1781464,29359356,59716,1794,1200,1784,1784,1784,1785,855,1797,597,718,1198,1800,1250,0,858,858,859,1797,599,0,714,856,1796,1794,858,858,852,32733,31630,30899,15,1240,5016,6220000,0,,,,,,,0,0,0,3922,
1785813278.802,12,0.2763,0,2,87524,0,731,0.0307,0,2,160672,0,4668,1.0641,102620,0.0,0,2,58504,0,1468,0.0921,0,2,88392,0,2377,0.0102,0,2,75116,0,2032,0.0,0,2,37480,0,306,0.4333,1.0,0.3571,0.3814,0.0,1767604,29359356,52896,1794,1195,1783,1784,1783,1784,855,1797,596,716,1198,1801,1249,1,858,858,859,1799,600,0,716,857,1797,1790,858,858,860,31909,32189,31396,15,1228,5017,6170000,0,,,,,,,0,0,0,5286,
1785813279.798,13,0.2745,0,2,87524,0,731,0.122,0,0,167728,0,4776,0.8133,138492,0.0203,0,1,58504,0,1480,0.0813,0,1,88924,0,2459,0.0102,0,1,74856,0,2053,0.0,0,2,37480,0,306,0.4436,0.8384,0.5354,0.41,0.0,1719112,29359356,26256,1794,1199,1783,1783,1783,1784,855,1796,597,716,1199,1802,1249,0,858,861,862,1799,600,0,715,856,1798,1793,856,857,860,32935,32469,32065,15,1358,5017,6820000,0,,,,,,,0,1,0,6380,
1785813280.79,14,0.2888,0,2,87524,0,731,0.3984,0,1,170012,0,5041,0.3187,140248,0.1096,0,0,58504,0,1686,0.7968,0,2,140036,0,3117,0.01,0,2,74856,0,2070,0.0,0,2,37480,0,306,0.6026,0.7113,0.7917,0.9072,0.0,1704104,29359356,21912,1794,1199,1783,1783,1783,1784,856,1797,597,716,1194,1800,1251,0,857,857,855,1799,599,0,713,855,1798,1792,863,857,859,31863,33246,30899,15,1885,5015,9450000,0,,,,,,,0,0,0,7181,
1785813281.825,15,0.2917,0,2,87540,0,731,0.3597,0,1,169156,0,5264,0.2917,140324,0.1069,0,1,58952,0,1834,0.9431,0,0,152396,0,3813,0.0,0,2,74856,0,2070,0.0,0,2,37480,0,306,0.6045,0.7706,0.7037,0.955,0.0,1700984,29359356,10760,1793,1194,1782,1783,1783,1783,854,1798,596,718,1198,1799,1252,1,859,860,861,1797,600,0,716,856,1798,1792,859,857,860,31645,32360,31925,15,1350,5016,6770000,0,56968,102802,41168,95111,52639,26019,0,1,0,7938,82672
1785813282.788,16,0.2858,0,2,87540,0,731,0.3471,0,1,169076,0,5374,0.2858,140324,0.0817,0,1,58952,0,1892,0.4696,0,2,173528,0,4472,0.0919,0,0,75168,0,2182,0.0,0,2,37480,0,306,0.49,0.6932,0.6136,0.6591,0.0,1695824,29359356,10864,1794,1199,1783,1783,1783,1783,853,1796,596,717,1198,1800,1250,1,860,854,849,1798,599,0,715,855,1797,1792,858,857,847,31940,32313,30837,15,1337,5016,6710000,0,,,,,,,0,1,0,8447,
1785813283.828,17,0.2811,0,2,87540,0,731,0.2811,0,0,169076,0,5506,0.252,140324,0.0775,0,0,58952,0,2004,0.1745,0,2,174440,0,4620,0.0775,0,0,75168,0,2251,0.0,0,2,37480,0,306,0.3605,0.4545,0.5784,0.4158,0.0,1694924,29359356,10904,1793,1201,1782,1782,1783,1784,854,1796,597,715,1195,1798,1251,0,857,858,852,1796,599,0,716,856,1796,1793,861,857,856,32298,32889,32127,15,1360,5016,6820000,0,,,,,,,0,2,0,8661,
1785813284.808,18,0.2736,0,2,87540,0,731,0.2939,0,0,169076,0,5655,0.2736,140324,0.0709,0,0,58952,0,2056,0.1621,0,1,174688,0,4761,0.0608,0,0,75168,0,2302,0.0101,0,2,37480,0,306,0.361,0.5054,0.4271,0.5155,0.0,1694128,29359356,10904,1794,1200,1783,1783,1783,1783,857,1798,598,714,1199,1798,1250,0,858,864,857,1798,599,0,715,856,1797,1791,862,857,857,32516,31940,32516,15,1230,5016,6180000,0,,,,,,,0,0,0,8996,
1785813285.786,19,0.2664,0,2,87540,0,731,0.3074,0,1,169236,0,5815,0.2562,140324,0.0717,0,1,58952,0,2124,0.1742,0,2,175636,0,4869,0.0615,0,1,75168,0,2351,0.0,0,2,37480,0,306,0.3646,0.4255,0.5208,0.5258,0.0,1692096,29359356,3308,1794,1202,1783,1783,1783,1784,855,1797,597,717,1199,1800,1250,0,859,857,858,1799,600,0,714,857,1796,1792,852,857,856,33199,33417,32826,15,1312,5017,6590000,0,,,,,,,0,2,0,9252,
1785813286.82,20,0.2817,0,2,87540,0,731,0.3108,0,2,169236,0,5916,0.272,140324,0.0874,0,1,58952,0,2214,0.1554,0,2,174188,0,5003,0.0874,0,1,75168,0,2446,0.0,0,2,37480,0,306,0.371,0.5,0.4495,0.5413,0.0,1692844,29359356,3556,1794,1200,1782,1783,1782,1783,855,1796,597,720,1199,1801,1250,0,858,858,858,1800,600,0,714,857,1797,1794,859,857,852,32189,32951,31272,15,1300,5017,6520000,0,56968,100598,41240,106174,53623,26019,0,1,0,9499,80330
1785813287.825,21,0.2816,0,2,87540,0,731,0.3017,0,2,169236,0,6074,0.2514,140324,0.0804,0,2,58952,0,2264,0.1709,0,2,173872,0,5171,0.0704,0,1,76212,0,2486,0.0,0,2,37480,0,306,0.372,0.5055,0.5484,0.4348,0.0,1695120,29359356,4740,1795,1198,1784,1784,1784,1785,856,1798,597,718,1200,1802,1249,0,858,856,844,1796,599,0,714,856,1800,1794,854,858,850,32469,31894,31909,15,1341,5017,6730000,0,,,,,,,0,0,0,9754,
1785813288.808,22,0.2824,0,2,87540,0,731,0.3026,0,2,169236,0,6196,0.2723,140324,0.0807,0,1,58952,0,2374,0.1311,0,2,171780,0,5242,0.0706,0,1,76212,0,2549,0.0,0,2,37480,0,306,0.3531,0.3978,0.5306,0.4949,0.0,1697356,29359356,5052,1794,1201,1782,1782,1782,1783,854,1797,597,717,1197,1801,1250,0,859,866,856,1799,600,0,713,855,1800,1792,857,856,863,32547,32826,32578,15,1330,5017,6680000,0,,,,,,,0,0,0,9987,
1785813289.78,23,0.2643,0,2,87540,0,731,0.2948,0,0,169320,0,6370,0.2745,140324,0.0813,0,0,58952,0,2433,0.1322,0,2,172304,0,5322,0.0712,0,0,76212,0,2605,0.0,0,2,37480,0,306,0.3655,0.4574,0.5053,0.5,0.0,1696300,29359356,5488,1795,1198,1784,1785,1784,1785,854,1796,597,718,1199,1802,1250,0,859,861,855,1800,600,0,714,856,1798,1791,856,857,857,32718,32624,31474,15,1337,5016,6710000,0,,,,,,,0,0,0,10269,
1785813290.815,24,0.2913,0,2,87540,0,731,0.3495,0,0,169312,0,6688,0.2913,140324,0.1068,0,1,58952,0,2509,0.1748,0,0,172304,0,5473,0.0777,0,1,76212,0,2690,0.0,0,2,37480,0,306,0.3837,0.5051,0.5146,0.52,0.0,1696440,29359356,5984,1794,1199,1783,1783,1783,1783,855,1798,597,716,1200,1804,1249,1,857,862,856,1797,600,0,714,857,1796,1790,851,858,847,33013,32795,32096,15,1266,5016,6350000,0,,,,,,,0,1,0,10607,
1785813291.787,25,0.2661,0,2,87540,0,731,0.307,0,0,169312,0,6974,0.2661,140324,0.0819,0,1,58952,0,2609,0.1433,0,2,173888,0,5546,0.0716,0,0,76212,0,2750,0.0,0,2,37480,0,306,0.3676,0.4848,0.5,0.4904,0.0,1695556,29359356,6076,1795,1200,1784,1784,1783,1785,856,1799,597,716,1192,1799,1248,0,857,865,852,1800,600,0,716,858,1799,1795,862,857,856,31474,31598,32889,15,1263,5016,6340000,0,56972,100698,41288,106054,53683,26019,0,1,0,10829,80330
1785813292.789,26,0.2819,0,2,87540,0,731,0.292,0,1,169312,0,7214,0.2719,140324,0.0806,0,0,58952,0,2667,0.151,0,1,173888,0,5631,0.0705,0,2,76212,0,2800,0.0,0,2,37480,0,306,0.3604,0.4889,0.4674,0.5,0.0,1694244,29359356,6076,1795,1205,1784,1784,1783,1784,854,1797,596,718,1198,1802,1251,0,859,857,863,1801,600,0,716,855,1798,1794,852,857,848,31987,32966,32469,15,1235,5017,6190000,0,,,,,,,0,2,0,11087,
1785813293.825,27,0.2706,0,2,87540,0,731,0.3093,0,1,169312,0,7413,0.2706,140324,0.0773,0,1,58952,0,2732,0.1546,0,2,174736,0,5718,0.0677,0,1,76212,0,2866,0.0,0,2,37480,0,306,0.3627,0.4592,0.5728,0.4118,0.0095,1696800,29359356,6092,1795,1199,1784,1784,1783,1784,855,1797,598,717,1198,1801,1250,0,860,859,853,1799,600,0,716,858,1797,1794,854,857,854,32096,32889,30759,15,1276,5016,6400000,0,,,,,,,0,2,0,11342,
1785813294.807,28,0.2848,0,2,87540,0,731,0.3051,0,0,169312,0,7577,0.2644,140324,0.0814,0,0,59112,0,2785,0.1424,0,1,172644,0,5817,0.061,0,0,76212,0,2908,0.0,0,2,37480,0,306,0.3599,0.4845,0.5408,0.4388,0.0,1699528,29359356,6092,1795,1202,1784,1785,1784,1785,855,1799,597,716,1199,1799,1253,0,857,855,854,1798,600,0,715,856,1797,1793,860,857,856,32920,31832,33013,15,1766,5016,8870000,0,,,,,,,0,0,0,11595,
1785813295.787,29,0.2852,0,2,87540,0,731,0.3361,0,0,170368,0,7849,0.2954,140324,0.0815,0,2,59112,0,2853,0.163,0,0,172644,0,5935,0.0815,0,0,76212,0,2982,0.0,0,2,37480,0,306,0.3856,0.5567,0.4898,0.4948,0.0,1697808,29359356,6092,1794,1201,1783,1783,1783,1783,855,1798,597,718,1199,1803,1251,0,858,857,858,1799,599,0,715,855,1798,1792,857,857,855,32951,32049,32531,15,1360,5016,6730000,0,,,,,,,0,2,0,11924,
