capture_sec,capture_nanosec,target3d_in_age_ms,target3d_compute_ms,target3d_out_age_ms,depth_vs_color_skew_ms,depth_valid
1785810122,200105713,71.772,2.045,73.714,-3.471,1
1785810122,267010986,72.358,1.955,74.222,-3.499,1
1785810122,333630371,75.763,2.008,77.624,63.034,1
1785810122,400247803,72.311,1.973,74.189,-3.583,1
1785810122,466863770,75.829,2.212,77.94,-3.625,1
1785810122,533477783,78.507,2.042,80.442,-3.668,1
1785810122,600090332,74.407,2.079,76.361,-3.71,1
1785810122,666701172,75.327,2.025,77.255,-3.753,1
1785810122,733310303,74.019,1.961,75.887,-3.794,1
1785810122,799917969,73.59,1.955,75.436,-3.837,1
1785810122,866523682,77.626,1.952,79.486,-3.879,1
1785810122,933127930,72.223,2.02,74.147,-3.921,1
1785810122,999730225,75.563,2.078,77.45,-3.964,1
1785810123,99630859,77.673,2.021,79.6,29.251,1
1785810123,166229248,79.105,1.955,80.966,29.208,1
1785810123,232825684,75.058,2.893,77.837,29.165,1
1785810123,299437256,75.224,2.441,77.551,29.134,1
1785810123,366059326,75.595,2.042,77.538,29.091,1
1785810123,432679688,75.531,2.29,77.715,29.048,1
1785810123,499298584,76.052,2.133,78.086,29.005,1
1785810123,565916016,76.254,2.084,78.235,28.962,1
1785810123,632531494,78.953,2.048,80.898,28.918,1
1785810123,732452148,114.665,2.074,116.595,62.138,1
1785810123,832369141,77.726,2.598,80.21,28.789,1
