wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785989051.18,11,0.3493,0,2,91420,0,1290,0.0599,0,0,160392,0,8252,0.8981,48952,0.02,0,0,58624,0,4233,0.1696,0,1,97424,0,4990,0.01,0,2,75376,0,4746,0.01,0,2,37728,0,601,0.4921,1.0,0.5213,0.4468,0.0,1915852,29359100,8852,1793,1195,1782,1783,1782,1783,854,1797,597,717,1197,1798,1250,0,857,841,836,1798,599,0,716,855,1797,1793,840,840,842,29811,30060,30433,15,1200,5016,6020000,0,,,,,,,0,0,0,3287,
1785989052.172,12,0.3304,0,2,91420,0,1290,0.04,0,0,160636,0,8252,0.911,61664,0.0,0,0,58624,0,4233,0.1201,0,1,94460,0,5127,0.0,0,2,75376,0,4746,0.0,0,2,37728,0,601,0.4527,1.0,0.4167,0.398,0.0,1912720,29359100,5684,1793,1199,1782,1783,1783,1784,853,1794,597,716,1194,1797,1251,0,856,842,837,1798,599,0,716,856,1797,1792,841,841,831,30417,31350,30075,15,1250,5015,6270000,0,,,,,,,0,0,0,4806,
1785989053.157,13,0.3427,0,2,91420,0,1290,0.0403,0,0,160636,0,8252,0.9878,100908,0.0,0,0,58624,0,4233,0.1714,0,1,97340,0,5311,0.0,0,2,75376,0,4746,0.0101,0,2,37728,0,601,0.5089,0.96,0.5758,0.4792,0.0,1902448,29359100,492,1792,1187,1782,1782,1782,1783,855,1795,597,719,1193,1799,1250,0,858,845,840,1798,600,0,714,855,1796,1790,835,841,837,29842,31645,31801,15,1131,5015,6240000,0,,,,,,,0,1,0,6286,
1785989054.161,14,0.3772,0,2,92232,0,1290,0.0408,0,0,160800,0,8252,0.9378,150840,0.0102,0,0,58624,0,4233,0.1529,0,2,98128,0,5587,0.0,0,2,75376,0,4746,0.0,0,2,37728,0,601,0.5227,0.4737,0.7041,0.9192,0.0098,1852320,29359100,484,1793,1199,1782,1782,1781,1782,854,1794,596,716,1202,1802,1249,0,855,844,842,1796,599,0,714,856,1794,1792,840,840,836,31054,32205,30852,15,1153,5016,5790000,0,,,,,,,0,2,0,7057,
1785989055.16,15,0.3673,0,2,93024,0,1290,0.3276,0,0,169208,0,8646,0.3077,140316,0.0695,0,0,58624,0,4435,0.4765,28,0,129840,0,6120,0.0199,0,2,75376,0,4773,0.0,0,2,37728,0,601,0.5576,0.7685,0.6481,0.8182,0.0,1823100,29359100,2108,1793,1197,1782,1783,1782,1784,855,1798,597,715,1200,1799,1250,0,856,841,840,1798,599,0,715,856,1796,1790,839,840,838,29702,31505,31241,15,1261,5015,6370000,0,62582,106560,41080,88719,52703,26031,0,2,0,7677,86351
1785989056.255,16,0.4132,0,2,93024,0,1290,0.4231,0,1,171564,0,8988,0.305,140524,0.1082,0,1,59064,0,4604,0.856,0,0,156144,0,7551,0.0,0,2,75376,0,4773,0.0,0,2,37728,0,601,0.6332,0.8,0.8416,0.8889,0.0,1815712,29359100,900,1794,1199,1783,1783,1783,1784,854,1795,597,717,1196,1799,1250,0,858,842,839,1798,599,0,716,854,1795,1793,839,841,839,31117,31909,31179,15,1183,5016,5940000,0,,,,,,,0,2,0,8501,
1785989057.215,17,0.3506,0,2,93024,0,1290,0.3506,0,1,170308,0,9275,0.2805,140524,0.0902,0,1,59064,0,4785,0.8514,0,1,162368,0,8794,0.0,0,2,75376,0,4773,0.0,0,2,37728,0,601,0.6438,0.8936,0.7717,0.9271,0.0,1829576,29359100,3640,1793,1195,1782,1784,1783,1785,854,1796,597,714,1199,1798,1252,0,855,841,841,1798,600,0,713,856,1794,1789,839,841,842,31319,32049,30868,15,1268,5016,6360000,0,,,,,,,0,0,0,9410,
1785989058.185,18,0.3781,0,2,93024,0,1290,0.327,0,1,169308,0,9571,0.2759,140524,0.1022,0,0,59064,0,4948,0.4394,1,2,183496,0,9518,0.1329,0,1,76696,0,5028,0.0,0,2,37728,0,601,0.5381,0.7684,0.6979,0.6947,0.0,1825388,29359100,748,1793,1187,1780,1781,1780,1782,856,1796,596,716,1198,1800,1248,0,858,841,841,1798,600,0,712,856,1797,1791,841,841,838,31940,31412,30666,15,1183,5016,5940000,0,,,,,,,0,0,0,10050,
1785989059.141,19,0.3527,0,2,93024,0,1290,0.3225,0,1,169168,0,9880,0.2822,140524,0.0806,0,0,59064,0,5043,0.2519,0,0,184056,0,9928,0.0705,0,1,76696,0,5127,0.0,0,2,37728,0,601,0.4885,0.5888,0.663,0.6737,0.0,1823652,29359100,748,1794,1198,1782,1783,1783,1784,854,1797,597,716,1200,1799,1250,1,857,844,843,1798,600,0,714,856,1796,1793,842,840,844,31614,31132,31288,15,1418,5013,8960000,0,,,,,,,0,1,0,10451,
1785989060.136,20,0.3711,0,2,93024,0,1290,0.3611,0,0,169128,0,10299,0.2808,140524,0.0903,0,0,59064,0,5191,0.2808,0,2,184580,0,10258,0.0802,0,0,76696,0,5283,0.0,0,2,37728,0,601,0.4884,0.6075,0.6449,0.7222,0.0,1823572,29359100,900,1793,1199,1782,1782,1782,1783,854,1797,596,716,1197,1801,1249,0,859,841,843,1798,600,0,714,856,1798,1793,839,841,836,31257,32003,31428,15,1175,5016,5890000,0,62578,100558,41195,116269,53705,26031,0,0,0,11078,80265
