stamp_sec,stamp_nanosec,count,image_w,image_h,processing_ms,detect_ms,img_ms,worker_call_ms,ipc_overhead_ms,pre_ms,dpu_ms,post_ms,worker_ms,detection_publish_ms,overlay_ms,age_in_ms,frame_age_ms
1782128494,548043213,0,848,480,38.811,38.035,1.093,36.942,8.297,11.384,12.431,4.829,28.645,0.772,0.004,262.928,301.743
1782128494,581347900,1,848,480,41.224,40.469,1.028,39.441,8.736,11.506,12.814,6.385,30.705,0.751,0.005,283.283,324.509
1782128494,647955811,1,848,480,51.025,50.21,1.156,49.053,13.358,14.04,15.258,6.398,35.695,0.811,0.005,268.605,319.64
1782128494,714561768,1,848,480,52.721,51.742,0.996,50.746,9.025,15.878,13.815,12.027,41.721,0.971,0.007,263.6,316.349
1782128494,814467285,0,848,480,54.161,53.348,5.883,47.465,10.261,14.162,13.795,9.247,37.204,0.808,0.004,227.093,281.258
1782128494,847768066,1,848,480,49.968,49.21,1.037,48.172,8.222,15.046,13.293,11.611,39.95,0.754,0.004,262.636,312.605
1782128494,914368652,0,848,480,44.293,43.639,5.716,37.923,9.192,11.191,12.32,5.22,28.731,0.647,0.006,256.363,300.662
1782128494,980967041,1,848,480,47.468,46.66,1.824,44.836,12.035,11.723,12.7,8.377,32.801,0.802,0.006,253.08,300.553
1782128495,47563721,1,848,480,52.739,51.901,1.157,50.744,20.411,11.244,12.088,7.001,30.333,0.831,0.007,245.466,298.227
1782128495,80861328,1,848,480,57.719,56.918,1.197,55.72,15.809,14.32,13.798,11.793,39.911,0.796,0.006,276.737,334.456
1782128495,247342773,1,848,480,40.341,39.625,1.116,38.51,8.326,11.579,12.284,6.321,30.184,0.712,0.004,238.398,278.729
1782128495,280637695,1,848,480,45.696,45.001,1.327,43.674,13.826,11.326,12.198,6.325,29.848,0.691,0.004,255.916,301.599
1782128495,313931885,1,848,480,54.773,54.034,3.412,50.622,18.443,13.656,12.283,6.239,32.179,0.735,0.004,290.382,345.144
1782128495,413821289,1,848,480,46.031,44.847,1.089,43.758,9.715,15.06,12.726,6.258,34.043,1.179,0.005,269.909,315.924
1782128495,513724365,0,848,480,48.309,47.382,2.072,45.31,13.024,14.765,12.766,4.755,32.286,0.923,0.004,229.249,277.559
1782128495,547024170,1,848,480,54.773,54.064,2.082,51.983,14.1,15.444,13.683,8.756,37.882,0.704,0.004,257.063,311.815
1782128495,646920898,1,848,480,49.884,49.109,1.437,47.672,9.533,14.879,14.042,9.217,38.139,0.771,0.004,217.129,267.015
1782128495,746812744,1,848,480,46.432,45.145,1.873,43.271,9.57,11.08,15.672,6.949,33.701,1.278,0.01,178.318,224.79
1782128495,780108887,2,848,480,46.254,45.293,0.985,44.308,7.649,17.247,12.114,7.299,36.659,0.955,0.007,200.26,246.539
1782128495,846699951,2,848,480,46.943,46.099,8.219,37.88,7.837,11.311,12.122,6.611,30.043,0.839,0.006,204.162,243.934
1782128495,879994629,1,848,480,44.046,43.328,1.006,42.322,12.606,11.401,12.258,6.056,29.716,0.714,0.004,219.2,263.232
1782128495,913288818,2,848,480,42.392,41.369,1.329,40.04,8.597,12.356,12.383,6.704,31.442,1.018,0.005,244.3,286.711
1782128495,946582520,2,848,480,50.807,49.833,1.736,48.097,12.852,15.385,12.979,6.881,35.245,0.97,0.004,265.34,316.163
1782128495,979875732,1,848,480,43.73,42.221,4.191,38.03,7.607,11.38,12.47,6.573,30.423,1.497,0.011,293.903,337.631
1782128496,46460449,2,848,480,53.563,52.738,1.444,51.294,9.456,16.209,13.847,11.781,41.837,0.82,0.005,285.886,339.436
1782128496,113043213,2,848,480,53.623,52.815,1.135,51.68,11.898,11.606,12.555,15.621,39.782,0.803,0.004,282.819,336.442
1782128496,179623779,2,848,480,52.75,51.973,1.432,50.541,10.897,11.158,12.374,16.112,39.644,0.772,0.005,280.156,332.905
1782128496,246202393,2,848,480,55.315,54.612,6.641,47.971,13.255,11.208,15.055,8.453,34.716,0.697,0.006,274.928,330.251
1782128496,346127930,2,848,480,47.288,46.511,1.033,45.478,13.886,11.272,12.608,7.712,31.592,0.769,0.008,245.083,292.399
1782128496,379438477,2,848,480,52.839,52.063,5.256,46.807,14.682,11.307,12.326,8.492,32.125,0.769,0.007,267.835,320.685
1782128496,446058350,2,848,480,42.722,41.731,1.152,40.578,10.202,11.118,12.089,7.17,30.377,0.983,0.008,270.569,313.425
1782128496,512676514,2,848,480,47.507,46.781,1.481,45.3,8.805,14.696,12.72,9.078,36.494,0.719,0.007,267.187,314.741
1782128496,579292969,1,848,480,47.797,47.107,1.56,45.547,10.125,14.181,12.731,8.51,35.422,0.684,0.006,266.005,313.811
1782128496,612600342,2,848,480,48.483,47.723,1.648,46.076,10.256,14.772,12.663,8.385,35.82,0.755,0.004,289.267,337.74
1782128496,645907471,1,848,480,62.409,61.631,1.586,60.045,10.576,14.344,12.832,22.293,49.469,0.772,0.005,328.868,391.278
1782128496,779131348,2,848,480,53.218,52.281,1.025,51.257,15.326,13.971,13.268,8.692,35.93,0.91,0.026,266.665,319.918
1782128496,845740479,2,848,480,45.66,44.815,2.604,42.211,9.988,11.109,12.332,8.782,32.223,0.839,0.006,270.858,316.505
1782128496,978953613,2,848,480,60.032,57.968,0.986,56.982,8.351,14.159,12.969,21.503,48.631,2.056,0.009,252.82,312.868
1782128497,45557617,1,848,480,39.784,38.903,0.916,37.987,7.46,11.175,12.444,6.907,30.527,0.874,0.006,262.671,302.466
1782128497,112159668,2,848,480,48.574,47.818,0.974,46.845,8.478,14.218,14.037,10.113,38.367,0.75,0.006,254.946,308.118
1782128497,245358643,2,848,480,45.869,45.131,1.322,43.809,13.77,11.364,12.094,6.581,30.039,0.734,0.004,242.84,288.702
1782128497,278657471,1,848,480,53.928,53.142,1.267,51.875,21.824,11.332,12.183,6.536,30.051,0.78,0.006,264.017,317.938
1782128497,345253174,2,848,480,50.99,50.129,1.21,48.919,18.154,11.47,12.41,6.885,30.765,0.855,0.005,259.418,310.414
1782128497,477980225,2,848,480,44.814,44.026,1.005,43.021,11.0,12.647,12.514,6.859,32.021,0.784,0.004,190.91,235.727
1782128497,511519287,2,848,480,43.181,42.482,1.126,41.356,9.168,11.212,13.866,7.111,32.188,0.694,0.005,217.484,260.676
1782128497,612146240,1,848,480,56.421,55.638,1.189,54.449,14.721,11.144,12.153,16.432,39.728,0.778,0.005,169.326,225.751
1782128497,645691650,2,848,480,44.954,44.132,1.225,42.907,12.27,11.06,12.228,7.35,30.637,0.815,0.007,201.527,246.483
1782128497,679238770,2,848,480,44.634,42.93,1.505,41.425,11.094,11.298,12.119,6.914,30.331,1.696,0.008,228.069,272.743
1782128497,712787354,2,848,480,45.133,44.184,2.108,42.077,11.653,11.143,12.079,7.202,30.424,0.94,0.009,256.569,301.715
1782128497,779889404,1,848,480,42.496,41.762,1.306,40.455,10.982,11.323,12.089,6.061,29.473,0.73,0.004,258.479,300.975
1782128497,846998047,2,848,480,44.993,43.832,1.151,42.681,12.035,11.208,12.118,7.32,30.646,1.152,0.009,256.129,301.188
1782128497,914113037,2,848,480,43.602,42.749,1.148,41.601,11.072,11.155,12.089,7.285,30.529,0.848,0.006,255.866,299.475
1782128497,981234375,1,848,480,42.771,42.114,1.067,41.047,11.388,11.16,12.171,6.328,29.659,0.652,0.005,246.873,289.641
1782128498,48362061,2,848,480,43.168,42.348,1.19,41.159,11.248,11.209,12.169,6.532,29.911,0.814,0.006,252.369,295.641
1782128498,283359375,1,848,480,48.96,47.774,0.996,46.778,9.5,14.602,12.888,9.788,37.278,1.178,0.008,212.579,275.954
1782128498,418800781,2,848,480,44.915,43.632,1.795,41.837,11.264,11.174,12.138,7.262,30.574,1.274,0.009,211.899,256.864
1782128498,618623535,1,848,480,45.774,45.016,1.215,43.802,8.706,14.27,12.706,8.12,35.095,0.753,0.005,203.155,248.905
1782128498,651925781,1,848,480,45.612,44.887,1.558,43.329,8.199,14.284,12.924,7.922,35.13,0.72,0.005,237.05,282.652
1782128498,685227295,1,848,480,41.775,40.961,0.993,39.968,9.482,11.506,12.171,6.81,30.486,0.808,0.006,265.269,307.065
1782128498,718528564,1,848,480,47.349,46.625,1.109,45.515,9.325,15.35,12.926,7.914,36.19,0.72,0.004,288.082,335.413
1782128498,751829346,1,848,480,47.227,46.032,0.95,45.082,8.899,16.766,13.156,6.261,36.183,1.189,0.006,316.501,363.754
1782128498,851728516,0,848,480,42.458,41.507,2.1,39.407,10.407,11.369,12.708,4.923,29.0,0.947,0.005,275.266,317.734
1782128498,918325684,0,848,480,37.998,37.319,0.933,36.387,7.496,11.389,12.354,5.147,28.89,0.673,0.007,262.28,300.312
1782128498,984920898,1,848,480,39.261,38.562,1.036,37.527,7.916,11.149,12.136,6.326,29.611,0.693,0.006,249.086,292.824
1782128499,51514160,1,848,480,42.978,42.231,1.249,40.982,11.5,11.344,12.125,6.013,29.483,0.742,0.004,245.265,288.232
1782128499,184694824,1,848,480,38.545,37.806,1.026,36.779,7.352,11.221,12.122,6.084,29.427,0.735,0.004,248.649,287.189
1782128499,251282471,1,848,480,39.996,39.215,1.04,38.175,8.805,11.217,12.099,6.055,29.37,0.776,0.005,244.89,284.893
1782128499,317867920,1,848,480,43.075,42.263,1.044,41.219,10.805,11.734,12.287,6.393,30.414,0.806,0.006,242.74,285.811
1782128499,351160156,1,848,480,45.078,44.007,1.943,42.064,10.745,13.109,12.141,6.069,31.319,1.067,0.004,261.556,308.699
1782128499,384451660,0,848,480,47.357,46.39,1.513,44.877,16.65,11.303,12.241,4.683,28.227,0.963,0.004,292.669,345.308
1782128499,451044678,0,848,480,44.956,44.22,1.477,42.744,13.957,11.54,12.431,4.816,28.787,0.731,0.004,289.801,334.69
1782128499,550930176,0,848,480,37.368,36.592,1.028,35.564,6.838,11.245,12.585,4.896,28.726,0.772,0.005,248.124,285.499
1782128499,584224121,0,848,480,38.177,37.351,1.061,36.29,7.337,11.274,12.483,5.197,28.954,0.819,0.007,266.158,304.348
1782128499,650810547,1,848,480,40.326,39.578,0.996,38.582,8.769,11.199,12.101,6.513,29.812,0.742,0.006,253.304,293.658
1782128499,717394531,0,848,480,40.6,39.883,4.636,35.247,7.161,11.252,12.165,4.67,28.086,0.712,0.004,249.189,289.781
1782128499,750685791,1,848,480,46.299,45.586,6.555,39.031,9.294,11.278,12.219,6.241,29.737,0.709,0.004,265.314,311.605
1782128499,783976318,1,848,480,43.262,42.504,0.958,41.546,7.418,15.53,12.297,6.302,34.128,0.753,0.005,286.359,329.626
1782128499,850555908,0,848,480,38.094,37.356,0.919,36.438,7.319,11.244,12.957,4.917,29.119,0.734,0.004,277.787,315.886
1782128499,917133301,0,848,480,43.237,42.409,5.012,37.397,8.737,11.089,12.381,5.19,28.66,0.82,0.007,257.844,301.091
1782128499,983708252,0,848,480,42.985,42.281,2.062,40.219,11.966,11.375,12.159,4.72,28.254,0.699,0.005,243.918,286.894
1782128500,116851563,0,848,480,37.571,36.824,1.397,35.427,7.515,11.126,12.139,4.647,27.912,0.743,0.004,245.695,283.264
1782128500,183419922,1,848,480,42.287,41.245,1.459,39.786,10.145,11.182,12.136,6.323,29.641,1.035,0.007,239.658,282.003
1782128500,249985840,1,848,480,41.719,40.172,1.365,38.808,9.13,11.135,12.165,6.378,29.678,1.538,0.008,249.038,290.686
1782128500,283268066,0,848,480,44.794,42.669,1.487,41.182,13.045,11.155,12.179,4.803,28.137,2.115,0.01,270.552,315.371
1782128500,316549561,0,848,480,46.232,45.491,1.621,43.871,15.714,11.32,12.174,4.662,28.157,0.736,0.005,295.18,341.347
1782128500,383112549,0,848,480,43.742,42.985,1.386,41.599,12.538,11.834,12.418,4.809,29.061,0.753,0.004,283.702,327.452
1782128500,516384277,0,848,480,49.11,48.324,1.231,47.093,10.335,14.368,14.389,8.002,36.759,0.782,0.004,202.696,251.602
1782128500,549779785,0,848,480,55.497,54.461,4.865,49.596,9.973,16.35,14.08,9.193,39.622,1.029,0.008,226.592,282.111
1782128500,649970703,0,848,480,49.552,48.779,1.187,47.592,9.363,11.163,12.209,14.857,38.229,0.769,0.005,195.687,245.245
1782128500,683369141,0,848,480,37.689,36.935,1.33,35.604,7.273,11.226,12.183,4.922,28.332,0.745,0.009,224.13,261.855
1782128500,716768555,0,848,480,37.773,37.064,1.33,35.735,7.648,11.329,12.1,4.657,28.086,0.705,0.004,247.797,285.565
1782128500,783569092,0,848,480,40.947,40.239,1.411,38.827,10.746,11.213,12.148,4.721,28.081,0.703,0.004,250.35,291.27
1782128500,816970703,0,848,480,47.657,46.95,1.055,45.895,11.785,14.882,13.139,6.089,34.11,0.703,0.003,266.685,314.341
1782128500,850373047,0,848,480,46.631,45.913,1.271,44.643,9.366,15.723,13.375,6.179,35.277,0.714,0.004,289.069,335.702
1782128500,917179688,0,848,480,49.769,48.998,4.644,44.354,9.342,15.154,13.687,6.17,35.012,0.767,0.004,277.043,326.818
1782128500,983989258,0,848,480,45.559,44.763,0.924,43.839,11.429,13.83,13.445,5.136,32.41,0.79,0.006,267.912,313.49
1782128501,50802002,1,848,480,43.199,42.457,3.685,38.773,9.384,11.22,12.108,6.062,29.389,0.737,0.005,256.253,299.441
1782128501,84209473,0,848,480,47.811,47.093,3.735,43.358,14.946,11.463,12.267,4.682,28.411,0.713,0.004,277.252,325.055
1782128501,117617920,0,848,480,40.889,40.154,1.617,38.537,9.87,11.454,12.361,4.851,28.667,0.73,0.004,300.297,341.186
1782128501,184436523,0,848,480,42.325,41.571,5.192,36.379,7.118,11.423,12.666,5.171,29.261,0.75,0.004,282.598,324.924
1782128501,251258301,1,848,480,44.721,44.059,5.493,38.567,8.034,11.149,12.222,7.162,30.532,0.656,0.005,266.404,311.126
1782128501,384949219,1,848,480,48.236,47.219,1.337,45.882,9.806,14.427,12.762,8.888,36.076,1.01,0.007,257.876,306.133
1782128501,585697754,0,848,480,45.575,44.986,1.922,43.064,10.342,14.182,12.804,5.736,32.722,0.585,0.004,239.927,285.487
1782128501,719559326,0,848,480,43.122,42.27,1.213,41.056,9.562,13.977,12.708,4.809,31.494,0.846,0.007,239.003,282.132
1782128501,853444824,0,848,480,39.536,38.541,1.401,37.14,8.993,11.202,12.221,4.724,28.146,0.989,0.006,237.16,276.689
1782128501,920396240,1,848,480,41.226,40.517,1.081,39.436,9.857,11.28,12.176,6.123,29.579,0.704,0.006,227.844,269.07
1782128502,54316895,1,848,480,38.746,37.992,1.012,36.98,7.215,11.225,12.516,6.024,29.765,0.75,0.004,178.527,217.27
1782128502,188261230,0,848,480,37.082,36.241,1.162,35.079,7.119,11.183,12.119,4.658,27.96,0.836,0.004,178.776,215.858
1782128502,221750977,0,848,480,42.703,42.052,3.463,38.589,10.063,11.565,12.21,4.751,28.526,0.645,0.006,204.917,247.626
1782128502,255242188,0,848,480,40.002,39.032,1.047,37.986,9.35,11.407,12.367,4.862,28.636,0.965,0.005,233.873,273.893
1782128502,288734863,0,848,480,39.711,38.755,1.082,37.673,7.899,11.969,12.447,5.359,29.775,0.952,0.004,261.703,301.416
1782128502,355721680,1,848,480,43.75,43.033,1.718,41.315,8.651,12.293,12.287,8.084,32.664,0.712,0.004,264.673,308.414
1782128502,422539551,1,848,480,40.992,39.92,1.891,38.028,8.23,11.571,12.175,6.052,29.798,1.067,0.005,265.78,306.78
1782128502,489224609,1,848,480,40.915,39.938,1.106,38.832,9.311,11.122,12.119,6.281,29.521,0.97,0.007,263.678,304.662
1782128502,555908936,0,848,480,39.354,38.411,1.221,37.19,7.691,12.547,12.236,4.716,29.499,0.939,0.004,258.393,297.724
1782128502,622592773,1,848,480,39.192,38.468,1.137,37.331,7.812,11.381,12.142,5.997,29.52,0.719,0.004,254.748,293.909
1782128502,655934570,0,848,480,44.281,43.56,3.776,39.784,11.528,11.29,12.31,4.657,28.256,0.717,0.004,273.236,317.514
1782128502,689276123,1,848,480,46.782,45.964,1.738,44.226,9.721,15.953,12.344,6.207,34.505,0.813,0.005,295.811,342.592
1782128502,755958984,1,848,480,46.495,45.766,1.715,44.051,9.781,15.823,12.295,6.151,34.269,0.725,0.004,291.04,337.532
1782128502,822641357,1,848,480,47.526,46.766,1.076,45.69,9.036,11.358,12.856,12.44,36.654,0.755,0.005,279.041,326.568
1782128502,922663574,1,848,480,51.717,50.926,1.81,49.116,9.318,11.081,12.295,16.422,39.799,0.786,0.004,237.39,289.11
1782128502,956004150,0,848,480,46.967,46.043,3.774,42.269,12.801,11.23,12.795,5.443,29.468,0.916,0.008,264.402,311.421
1782128503,22684814,0,848,480,39.306,38.486,1.537,36.95,8.942,11.22,12.11,4.678,28.008,0.813,0.006,254.007,293.318
1782128503,89364990,1,848,480,40.436,39.668,1.045,38.623,9.272,11.155,12.134,6.062,29.351,0.762,0.005,246.12,286.564
1782128503,156044434,1,848,480,44.126,43.41,6.095,37.315,7.728,11.309,12.199,6.079,29.587,0.711,0.004,242.691,286.806
1782128503,189384033,1,848,480,41.707,40.678,1.007,39.671,9.492,11.522,12.345,6.313,30.179,1.024,0.005,261.801,303.524
1782128503,222723633,1,848,480,43.812,43.056,2.029,41.028,7.867,11.47,12.977,8.714,33.161,0.751,0.004,283.648,327.445
1782128503,289402100,0,848,480,47.359,46.52,2.192,44.327,7.692,14.104,15.519,7.013,36.635,0.834,0.005,275.115,322.485
1782128503,356080078,1,848,480,55.04,54.269,1.065,53.204,19.133,13.945,13.316,6.81,34.071,0.764,0.006,264.367,319.425
1782128503,422743896,1,848,480,49.542,48.729,5.479,43.25,9.499,11.109,12.935,9.707,33.751,0.808,0.005,270.087,319.627
1782128503,456085938,0,848,480,49.742,48.941,3.576,45.365,9.483,13.78,13.154,8.948,35.882,0.796,0.006,299.333,349.045
1782128503,622794189,0,848,480,37.842,37.131,1.359,35.772,7.183,11.6,12.192,4.796,28.588,0.706,0.004,246.695,284.569
1782128503,756158203,1,848,480,44.655,42.924,1.095,41.829,8.322,14.241,12.712,6.554,33.507,1.721,0.01,248.05,292.758
1782128503,956199951,0,848,480,38.871,37.867,1.321,36.546,8.357,11.327,12.148,4.713,28.189,1.0,0.005,230.076,268.994
1782128503,989539795,0,848,480,40.337,39.411,1.274,38.136,8.455,12.458,12.395,4.828,29.681,0.922,0.004,247.144,287.466
1782128504,22879639,0,848,480,62.405,61.667,1.151,60.516,11.887,31.112,12.766,4.751,48.629,0.734,0.004,266.222,328.626
1782128504,122897705,0,848,480,51.602,50.839,0.935,49.903,9.065,22.411,13.516,4.91,40.838,0.758,0.005,237.921,289.52
1782128504,222914795,0,848,480,38.886,38.068,1.036,37.032,8.187,11.199,12.556,5.091,28.845,0.812,0.007,203.334,242.233
1782128504,356268555,0,848,480,37.188,36.473,1.005,35.468,7.311,11.36,12.142,4.655,28.158,0.711,0.004,185.036,222.22
1782128504,422944824,0,848,480,40.871,40.16,2.411,37.749,9.545,11.375,12.144,4.685,28.204,0.707,0.005,182.574,223.436
1782128504,456270264,0,848,480,47.867,47.135,4.479,42.656,14.064,11.584,12.278,4.73,28.592,0.728,0.004,198.359,246.225
1782128504,556295898,1,848,480,47.434,46.502,3.902,42.6,12.632,11.112,12.166,6.69,29.968,0.92,0.011,240.901,297.703
1782128504,689661377,0,848,480,40.871,40.051,1.316,38.736,10.784,11.118,12.114,4.72,27.952,0.814,0.005,239.995,280.863
1782128504,756343262,0,848,480,38.72,37.983,1.043,36.94,8.928,11.206,12.097,4.708,28.012,0.733,0.004,236.399,275.116
1782128504,823024658,0,848,480,40.452,37.031,1.015,36.016,7.736,11.417,12.173,4.689,28.28,3.406,0.015,230.555,271.029
1782128504,923045654,0,848,480,43.018,42.401,0.989,41.413,8.184,14.238,12.736,6.255,33.229,0.612,0.004,262.531,305.555
1782128504,989725830,1,848,480,57.053,48.784,1.08,47.704,8.912,14.154,12.76,11.878,38.792,8.26,0.008,262.722,319.83
1782128505,189762207,0,848,480,43.071,42.305,1.107,41.198,7.772,14.507,12.95,5.97,33.426,0.76,0.006,253.734,296.702
1782128505,256439941,1,848,480,66.125,65.231,1.427,63.805,12.452,14.43,12.716,24.206,51.353,0.886,0.008,248.75,314.883
1782128505,356455566,2,848,480,55.622,54.272,1.153,53.119,10.177,17.128,13.3,12.513,42.942,1.343,0.008,223.644,279.381
1782128505,389793945,1,848,480,55.779,55.016,4.229,50.787,12.717,13.835,13.598,10.638,38.07,0.758,0.005,259.626,315.388
1782128505,456472412,1,848,480,55.914,54.816,5.722,49.094,14.02,11.13,17.519,6.425,35.074,1.094,0.005,257.137,319.053
1782128505,523150391,1,848,480,46.688,45.491,1.903,43.588,12.114,11.151,13.482,6.841,31.474,1.191,0.006,263.461,316.717
1782128505,623166016,0,848,480,46.965,46.177,2.052,44.125,11.911,13.762,13.257,5.195,32.213,0.783,0.004,228.829,275.78
1782128505,656504395,0,848,480,52.005,51.182,1.15,50.031,21.556,11.021,12.382,5.073,28.476,0.818,0.005,251.227,303.248
1782128505,723180176,0,848,480,41.615,40.599,1.142,39.457,10.893,11.243,12.278,5.043,28.564,1.003,0.013,249.912,291.573
1782128505,789855713,1,848,480,45.899,44.902,1.723,43.179,13.719,11.263,12.111,6.086,29.46,0.993,0.004,237.723,283.634
1782128505,823193115,1,848,480,56.468,55.746,5.76,49.986,14.975,14.441,12.767,7.803,35.012,0.717,0.004,262.827,319.268
1782128505,856530518,1,848,480,46.828,45.873,1.563,44.31,14.588,11.288,12.153,6.28,29.722,0.951,0.004,301.361,348.185
1782128505,923204590,1,848,480,52.521,51.8,5.311,46.489,14.36,11.361,12.524,8.244,32.129,0.717,0.004,293.055,345.465
1782128506,56550781,0,848,480,52.8,43.368,1.048,42.32,8.374,14.477,12.792,6.678,33.947,9.424,0.008,254.003,306.945
1782128506,123222900,0,848,480,37.904,37.275,1.59,35.684,7.472,11.069,12.189,4.954,28.213,0.624,0.005,251.865,289.749
1782128506,189894531,0,848,480,42.544,41.623,1.308,40.315,8.421,13.894,12.911,5.09,31.894,0.914,0.007,245.487,287.989
1782128506,489723877,0,848,480,44.234,43.513,1.089,42.424,9.169,14.313,12.907,6.034,33.254,0.717,0.004,204.253,248.488
1782128506,523205322,0,848,480,40.096,39.361,1.183,38.177,9.893,11.433,12.146,4.706,28.285,0.732,0.004,227.93,268.017
1782128506,657138184,0,848,480,43.235,42.521,1.038,41.483,8.51,14.101,12.881,5.991,32.973,0.708,0.007,179.663,222.905
1782128506,690623291,0,848,480,37.763,37.062,1.16,35.902,7.757,11.241,12.127,4.777,28.145,0.697,0.004,206.744,244.5
1782128506,724109131,0,848,480,41.841,40.846,1.127,39.719,11.054,11.194,12.443,5.029,28.666,0.986,0.009,242.067,283.933
1782128506,757595947,0,848,480,41.569,40.697,1.131,39.566,11.575,11.267,12.069,4.656,27.992,0.866,0.006,263.693,305.275
1782128506,824571533,0,848,480,41.282,40.547,3.054,37.493,9.248,11.407,12.12,4.719,28.246,0.731,0.004,260.296,301.571
1782128506,858060547,0,848,480,55.516,54.815,6.075,48.74,14.035,16.033,12.793,5.879,34.705,0.696,0.005,276.317,331.838
1782128506,891550293,1,848,480,45.223,44.495,5.54,38.954,9.354,11.318,12.084,6.199,29.6,0.725,0.004,320.4,365.6
1782128506,958532227,0,848,480,44.155,43.446,1.887,41.559,13.125,11.429,12.241,4.764,28.434,0.705,0.004,307.688,351.829
1782128507,25517090,0,848,480,51.636,50.91,1.124,49.786,10.596,17.038,13.597,8.554,39.19,0.722,0.004,293.226,344.864
1782128507,126000244,0,848,480,55.515,52.547,4.726,47.821,9.984,17.914,14.835,5.089,37.837,2.962,0.005,252.244,307.868
1782128507,159496338,0,848,480,48.002,47.259,1.01,46.249,8.643,17.376,13.474,6.756,37.606,0.739,0.004,293.543,341.548
1782128507,226490479,0,848,480,44.772,43.774,1.557,42.217,12.538,12.495,12.393,4.791,29.679,0.993,0.004,284.729,329.505
1782128507,293487549,0,848,480,39.707,38.893,1.108,37.785,7.394,11.623,13.677,5.09,30.39,0.808,0.005,281.678,321.38
1782128507,360488037,1,848,480,42.79,42.068,1.558,40.509,10.253,11.126,12.102,7.029,30.257,0.716,0.006,263.43,306.232
1782128507,561436035,0,848,480,43.191,42.569,1.701,40.868,8.111,13.914,12.816,6.027,32.757,0.617,0.005,236.651,279.844
1782128507,628412842,0,848,480,48.19,47.474,2.042,45.432,17.357,11.31,12.136,4.629,28.075,0.713,0.004,233.379,281.56
1782128507,661902344,1,848,480,51.529,50.786,1.294,49.491,14.355,14.423,12.886,7.827,35.136,0.739,0.004,261.115,312.632
1782128507,695392578,1,848,480,51.031,50.319,1.808,48.511,13.189,14.587,12.89,7.845,35.322,0.709,0.004,295.887,346.904
1782128507,795867920,0,848,480,53.489,52.772,9.996,42.776,8.842,15.17,12.944,5.82,33.933,0.713,0.004,259.819,313.303
1782128507,896350098,0,848,480,42.644,41.86,1.054,40.806,7.958,15.701,12.332,4.814,32.847,0.779,0.005,224.741,267.391
1782128507,963342041,1,848,480,42.887,41.899,0.918,40.981,10.243,11.283,12.759,6.696,30.738,0.981,0.007,208.436,251.352
1782128508,63835449,0,848,480,43.677,39.026,1.308,37.718,8.97,11.202,12.358,5.188,28.748,4.642,0.009,171.711,215.419
1782128508,164335693,0,848,480,56.777,55.891,1.162,54.729,10.121,14.168,12.946,17.493,44.607,0.878,0.008,240.878,297.679
1782128508,231339600,0,848,480,54.808,47.787,3.61,44.177,10.061,14.267,12.911,6.938,34.116,7.012,0.009,241.532,296.357
1782128508,365356445,0,848,480,48.376,47.577,1.548,46.028,14.308,13.917,12.755,5.048,31.721,0.792,0.007,231.915,280.312
1782128508,499310547,0,848,480,37.918,37.208,1.105,36.103,7.837,11.307,12.18,4.778,28.266,0.706,0.005,230.927,268.842
1782128508,565940186,1,848,480,46.129,45.416,1.082,44.334,9.039,14.265,12.848,8.183,35.296,0.708,0.004,225.329,271.453
1782128508,799131348,0,848,480,46.423,45.712,1.252,44.46,11.701,14.134,12.786,5.839,32.759,0.707,0.004,196.063,242.481
1782128508,832442871,0,848,480,50.631,49.712,1.559,48.153,14.225,14.756,12.991,6.181,33.927,0.914,0.004,218.092,268.74
1782128508,865753906,0,848,480,45.9,45.189,1.594,43.595,9.168,15.64,12.885,5.902,34.428,0.707,0.004,246.773,292.566
1782128508,899064697,1,848,480,55.647,54.887,0.998,53.889,16.499,15.909,13.236,8.245,37.39,0.755,0.004,267.474,323.113
1782128508,998994629,0,848,480,46.385,45.607,1.507,44.101,9.715,13.9,13.563,6.923,34.385,0.773,0.004,232.266,278.659
1782128509,32303711,0,848,480,49.02,48.267,1.013,47.254,11.555,13.946,14.897,6.856,35.699,0.75,0.004,261.499,310.523
1782128509,98920898,1,848,480,55.799,47.406,1.104,46.302,9.064,14.101,13.031,10.106,37.238,8.381,0.012,252.589,308.638
1782128509,165536621,0,848,480,52.468,50.025,1.607,48.418,12.726,13.884,13.41,8.399,35.693,2.435,0.008,255.942,308.414
1782128509,232150879,0,848,480,55.12,41.795,4.584,37.212,9.056,11.338,12.129,4.688,28.155,13.315,0.009,254.818,309.963
1782128509,265457275,0,848,480,43.262,42.099,1.144,40.955,7.888,15.515,12.593,4.958,33.066,1.152,0.011,285.418,328.726
1782128509,298763428,0,848,480,42.096,41.247,1.408,39.84,11.271,11.285,12.196,5.089,28.569,0.841,0.008,318.969,361.081
1782128509,498592773,1,848,480,48.67,47.925,1.157,46.768,13.608,14.417,12.726,6.017,33.16,0.741,0.005,237.05,285.709
1782128509,531896484,0,848,480,40.636,39.853,1.16,38.693,10.676,11.099,12.166,4.752,28.017,0.778,0.005,273.355,313.993
1782128509,731709473,0,848,480,43.563,42.902,1.171,41.731,8.48,14.099,12.888,6.264,33.251,0.655,0.006,206.05,249.628
1782128509,765010010,0,848,480,41.649,40.815,1.606,39.209,11.335,11.069,12.152,4.652,27.873,0.828,0.006,234.085,275.74
