stamp_sec,stamp_nanosec,count,image_w,image_h,processing_ms,detect_ms,img_ms,worker_call_ms,ipc_overhead_ms,pre_ms,dpu_ms,post_ms,worker_ms,detection_publish_ms,overlay_ms,age_in_ms,frame_age_ms
1782125282,351848633,0,848,480,60.252,59.534,3.591,55.942,10.021,11.486,13.123,21.313,45.922,0.714,0.004,272.15,332.404
1782125282,451812256,1,848,480,66.633,65.665,7.218,58.447,12.18,11.627,12.648,21.991,46.267,0.964,0.004,243.26,309.886
1782125282,485132813,1,848,480,51.826,51.124,1.212,49.912,9.825,11.507,12.184,16.396,40.087,0.693,0.009,300.253,352.015
1782125282,651730713,1,848,480,64.929,64.163,1.506,62.657,10.156,15.757,13.119,23.626,52.501,0.761,0.005,216.29,281.209
1782125282,685049316,1,848,480,59.613,58.5,1.238,57.261,11.362,14.3,13.289,18.31,45.9,1.108,0.005,258.273,317.91
1782125282,784952148,1,848,480,61.126,60.304,1.173,59.131,7.647,11.637,14.536,25.311,51.485,0.816,0.006,241.689,302.802
1782125282,884942627,1,848,480,65.488,64.489,1.686,62.803,9.992,14.652,13.18,24.979,52.811,0.993,0.006,214.447,279.919
1782125282,984930664,1,848,480,56.27,55.245,1.727,53.518,10.023,11.388,15.058,17.049,43.495,1.021,0.004,193.191,249.48
1782125283,18259521,1,848,480,53.052,52.326,1.212,51.114,9.784,11.776,12.631,16.922,41.33,0.723,0.004,237.742,290.768
1782125283,118244385,1,848,480,53.25,52.518,1.375,51.143,9.446,11.45,12.607,17.64,41.697,0.728,0.005,202.201,255.449
1782125283,151572266,0,848,480,52.679,51.96,0.989,50.97,9.493,11.632,12.997,16.848,41.477,0.715,0.004,232.215,284.892
1782125283,184899658,1,848,480,56.351,55.613,1.362,54.251,9.523,13.642,12.594,18.492,44.729,0.734,0.004,261.542,317.887
1782125283,218227051,1,848,480,54.012,53.125,1.307,51.818,9.464,12.495,12.803,17.056,42.354,0.882,0.005,295.528,349.539
1782125283,284880859,1,848,480,59.667,58.935,5.403,53.532,12.974,11.618,12.461,16.479,40.558,0.728,0.004,296.869,356.528
1782125283,418185303,1,848,480,53.33,52.571,1.22,51.352,10.124,11.051,12.222,17.955,41.228,0.754,0.004,263.17,316.495
1782125283,584810059,1,848,480,50.884,50.115,0.991,49.124,7.431,11.289,12.198,18.206,41.693,0.76,0.009,222.796,273.708
1782125283,618134277,1,848,480,61.723,60.954,1.128,59.826,7.078,12.089,12.533,28.126,52.748,0.765,0.004,260.619,322.34
1782125283,684781738,0,848,480,51.711,50.954,1.038,49.916,9.401,11.181,12.696,16.637,40.515,0.752,0.004,265.926,317.633
1782125283,751428223,0,848,480,60.661,59.89,0.957,58.933,7.647,14.541,13.906,22.838,51.286,0.766,0.005,261.281,321.941
1782125283,851377197,1,848,480,54.047,53.243,1.05,52.193,7.791,14.604,13.326,16.472,44.402,0.8,0.004,237.452,291.49
1782125283,884708984,0,848,480,54.238,53.322,2.913,50.409,9.515,11.427,12.664,16.804,40.894,0.912,0.004,272.059,326.405
1782125283,951372070,1,848,480,51.905,50.859,1.187,49.673,7.49,11.252,12.805,18.126,42.183,1.041,0.005,273.974,325.863
1782125284,84695557,0,848,480,53.185,52.128,1.264,50.864,9.389,11.205,12.686,17.584,41.476,1.033,0.024,213.703,266.872
1782125284,218015381,0,848,480,54.09,53.336,1.223,52.113,8.085,11.162,12.147,20.719,44.028,0.748,0.007,196.304,250.391
1782125284,284673828,0,848,480,65.345,64.502,14.146,50.356,9.64,11.162,12.416,17.138,40.715,0.839,0.004,195.396,260.737
1782125284,351331299,0,848,480,55.841,55.093,1.365,53.728,9.125,11.12,13.948,19.534,44.602,0.743,0.004,209.107,264.951
1782125284,451315918,1,848,480,51.826,51.058,1.039,50.018,8.643,11.332,12.501,17.542,41.376,0.764,0.004,181.26,233.088
1782125284,484643799,0,848,480,50.231,49.457,1.056,48.401,7.444,11.405,12.591,16.96,40.956,0.77,0.004,210.73,260.925
1782125284,517971436,1,848,480,53.441,52.67,0.998,51.672,8.031,11.071,14.528,18.041,43.641,0.767,0.005,239.439,292.882
1782125284,551298584,1,848,480,55.35,54.484,1.128,53.356,10.844,11.14,12.48,18.892,42.512,0.862,0.005,271.451,326.805
1782125284,651279297,1,848,480,58.719,57.81,0.961,56.849,11.165,11.403,16.097,18.184,45.684,0.902,0.006,246.284,305.016
1782125284,684605469,0,848,480,49.204,48.103,0.939,47.164,7.146,11.503,12.696,15.819,40.018,1.095,0.007,292.653,341.883
1782125284,751257568,0,848,480,54.687,53.968,2.089,51.879,9.746,12.061,12.491,17.581,42.133,0.715,0.004,294.615,349.191
1782125284,818026611,0,848,480,56.17,55.457,1.456,54.002,13.106,11.407,12.631,16.858,40.896,0.709,0.004,300.858,357.004
1782125284,918184570,0,848,480,50.471,49.767,1.206,48.561,9.281,11.423,12.329,15.528,39.28,0.7,0.004,272.327,322.783
1782125285,85126465,0,848,480,50.239,49.4,1.048,48.353,7.356,11.161,12.309,17.527,40.996,0.832,0.006,243.32,293.57
1782125285,151907715,0,848,480,58.27,57.472,1.063,56.409,7.723,11.993,12.38,24.312,48.686,0.792,0.006,246.246,304.513
1782125285,218691162,0,848,480,51.908,50.906,0.969,49.937,7.014,12.428,12.466,18.028,42.923,0.996,0.007,254.107,306.032
1782125285,318870850,0,848,480,73.633,72.864,3.658,69.206,15.504,11.292,12.506,29.904,53.702,0.765,0.005,218.224,291.85
1782125285,419056152,0,848,480,61.887,60.96,1.139,59.82,7.453,11.16,15.898,25.309,52.367,0.923,0.005,206.908,272.329
1782125285,452452393,0,848,480,49.936,49.094,0.952,48.142,7.509,12.16,12.446,16.027,40.633,0.838,0.004,252.479,302.416
1782125285,552644775,1,848,480,50.279,49.468,1.045,48.423,7.012,11.521,12.656,17.233,41.41,0.807,0.004,213.554,263.834
1782125285,586043457,1,848,480,57.627,56.891,1.163,55.729,11.029,15.909,12.498,16.293,44.699,0.731,0.005,241.73,299.347
1782125285,619442871,0,848,480,53.745,53.028,1.088,51.94,11.947,11.868,12.349,15.776,39.993,0.712,0.004,280.609,334.355
1782125285,686243164,0,848,480,67.197,66.458,1.108,65.35,16.304,15.022,13.08,20.944,49.046,0.735,0.004,278.125,345.32
1782125285,786476074,0,848,480,66.788,66.064,1.379,64.686,13.81,14.749,12.851,23.274,50.875,0.718,0.006,257.901,324.672
1782125285,886498047,0,848,480,65.652,59.747,1.407,58.34,13.605,14.14,12.807,17.788,44.735,5.896,0.009,237.291,302.975
1782125285,986518555,0,848,480,52.652,51.799,1.154,50.645,7.726,12.708,12.217,17.995,42.919,0.847,0.006,222.306,274.939
1782125286,153216064,0,848,480,60.647,59.905,1.062,58.844,7.659,14.269,12.861,24.054,51.184,0.737,0.005,184.065,244.708
1782125286,186555176,0,848,480,53.065,52.341,0.933,51.408,7.645,14.201,13.197,16.364,43.763,0.72,0.005,229.672,282.743
1782125286,219894043,0,848,480,53.014,52.268,1.003,51.266,8.471,11.535,12.577,18.682,42.794,0.742,0.004,264.172,317.185
1782125286,319909912,1,848,480,52.349,51.618,3.08,48.538,7.36,11.163,12.797,17.218,41.178,0.727,0.004,229.936,282.278
1782125286,353248291,1,848,480,55.437,54.539,1.046,53.493,7.704,15.784,12.724,17.28,45.789,0.894,0.004,268.21,323.663
1782125286,453262207,0,848,480,58.911,58.124,1.129,56.995,8.168,14.745,13.528,20.554,48.827,0.781,0.005,243.358,302.249
1782125286,586612061,0,848,480,65.758,64.932,1.779,63.153,11.026,13.86,13.024,25.244,52.128,0.82,0.005,206.632,272.384
1782125286,686622803,1,848,480,51.102,49.985,1.083,48.902,7.22,11.401,12.283,17.997,41.682,1.112,0.006,188.16,239.287
1782125286,719959473,1,848,480,55.895,55.142,1.309,53.833,9.984,13.68,12.753,17.417,43.85,0.749,0.004,222.155,277.93
1782125286,753295898,1,848,480,53.736,53.013,1.354,51.659,8.76,12.669,12.4,17.83,42.899,0.719,0.004,259.517,313.251
1782125286,886364014,1,848,480,56.616,55.843,1.269,54.574,8.162,11.277,12.155,22.98,46.412,0.769,0.004,235.182,291.777
1782125287,53791992,1,848,480,65.22,64.346,2.494,61.851,9.901,13.871,13.018,25.061,51.95,0.868,0.006,241.97,307.217
1782125287,187748291,1,848,480,62.903,61.759,1.501,60.257,8.252,13.946,12.962,25.097,52.005,1.135,0.009,239.528,302.467
1782125287,288223877,1,848,480,63.929,63.16,1.565,61.595,7.362,14.484,12.868,26.882,54.233,0.764,0.005,218.847,282.769
1782125287,388706055,1,848,480,53.213,52.48,1.139,51.34,8.108,11.119,12.81,19.304,43.233,0.73,0.004,200.361,253.57
1782125287,422201904,1,848,480,57.332,56.565,5.831,50.734,9.401,11.486,12.69,17.157,41.333,0.762,0.005,230.074,287.407
1782125287,489195557,1,848,480,55.587,54.862,4.044,50.819,10.182,11.434,12.53,16.672,40.636,0.72,0.004,233.572,289.157
1782125287,589691895,0,848,480,60.361,59.363,1.035,58.328,7.917,11.289,12.24,26.882,50.411,0.992,0.006,234.508,294.929
1782125287,690195313,0,848,480,51.871,50.736,1.058,49.678,7.8,11.464,12.353,18.062,41.879,1.128,0.007,210.529,262.412
1782125287,723697998,0,848,480,59.217,54.726,1.195,53.531,11.088,11.196,12.639,18.607,42.443,4.482,0.009,244.664,303.889
1782125287,824374756,1,848,480,61.644,60.833,5.183,55.651,10.911,11.322,12.537,20.881,44.739,0.806,0.004,213.864,275.51
1782125287,924769043,0,848,480,52.92,52.068,1.121,50.947,8.621,11.127,12.381,18.819,42.326,0.847,0.005,185.994,238.919
1782125287,958235107,0,848,480,53.185,52.368,1.095,51.273,8.667,11.395,12.453,18.758,42.606,0.811,0.006,216.239,269.427
1782125288,58636963,0,848,480,57.544,56.767,3.669,53.097,9.514,12.09,12.893,18.6,43.583,0.773,0.005,185.693,243.24
1782125288,92105469,1,848,480,52.554,51.768,1.016,50.752,8.867,11.239,12.48,18.166,41.885,0.781,0.005,220.607,273.161
1782125288,125574707,1,848,480,65.611,64.861,0.937,63.924,9.013,11.231,14.402,29.278,54.911,0.746,0.004,250.284,315.894
1782125288,225986084,1,848,480,58.301,57.568,1.594,55.974,10.955,14.609,13.476,16.933,45.019,0.729,0.004,225.695,283.991
1782125288,259457520,1,848,480,66.481,65.758,3.143,62.615,12.291,14.848,13.499,21.977,50.324,0.719,0.004,260.609,327.089
1782125288,359876221,0,848,480,62.063,61.328,1.677,59.651,9.655,21.749,12.411,15.835,49.995,0.731,0.004,243.745,305.805
1782125288,460300537,1,848,480,59.82,59.072,1.833,57.239,12.195,16.472,12.303,16.269,45.044,0.744,0.005,215.5,275.312
1782125288,493776611,1,848,480,61.075,60.299,7.935,52.364,12.776,11.391,12.294,15.902,39.588,0.772,0.004,265.197,326.233
1782125288,594208496,1,848,480,56.451,55.43,1.217,54.213,14.181,11.891,12.224,15.917,40.032,1.015,0.005,245.968,302.426
1782125288,661166016,0,848,480,56.259,55.391,2.702,52.689,11.925,12.018,12.369,16.377,40.764,0.861,0.008,251.71,307.954
1782125288,861896240,1,848,480,53.137,52.287,1.689,50.598,8.011,11.361,12.348,18.877,42.587,0.843,0.006,196.499,249.624
1782125288,895221191,1,848,480,58.354,57.597,1.161,56.437,11.179,11.533,12.534,21.19,45.257,0.752,0.005,227.297,285.637
1782125288,928545898,0,848,480,56.372,55.433,1.317,54.116,12.344,11.08,12.65,18.042,41.772,0.93,0.008,262.679,319.064
1782125289,28517578,1,848,480,68.701,67.93,1.273,66.658,11.028,15.068,23.55,17.012,55.63,0.766,0.005,229.738,298.426
1782125289,61841064,0,848,480,50.216,49.086,0.95,48.136,7.41,11.27,12.585,16.871,40.726,1.126,0.005,275.202,325.441
1782125289,128486572,2,848,480,51.096,49.964,1.169,48.795,7.972,11.279,12.609,16.935,40.823,1.108,0.023,275.481,326.556
1782125289,195130859,0,848,480,71.401,70.664,1.703,68.961,9.099,26.068,13.039,20.755,59.862,0.733,0.004,277.463,348.843
1782125289,261773926,0,848,480,54.503,53.763,1.352,52.411,12.552,11.54,12.38,15.939,39.859,0.735,0.005,292.944,347.445
1782125289,395056152,0,848,480,62.001,61.184,1.048,60.136,9.478,14.204,13.021,23.433,50.658,0.813,0.004,240.614,302.609
1782125289,461695313,0,848,480,62.853,61.892,1.099,60.793,10.423,15.739,14.754,19.877,50.37,0.957,0.004,246.813,309.793
1782125289,561651855,1,848,480,54.86,53.743,1.087,52.656,8.133,11.226,14.608,18.689,44.523,1.111,0.006,223.814,278.685
1782125289,594969971,0,848,480,50.61,49.833,1.235,48.598,7.474,11.585,12.616,16.923,41.124,0.773,0.004,265.375,315.972
1782125289,694922363,1,848,480,58.305,57.43,1.014,56.416,8.841,11.251,12.923,23.402,47.575,0.867,0.007,228.92,287.242
1782125289,794871826,1,848,480,57.117,56.335,1.008,55.327,14.143,11.277,12.649,17.258,41.184,0.777,0.005,199.038,256.148
1782125289,828188965,0,848,480,52.643,51.944,1.421,50.524,10.133,11.374,12.616,16.4,40.391,0.695,0.004,239.302,291.942
1782125289,928125732,1,848,480,61.402,60.558,1.447,59.111,9.291,11.238,16.405,22.177,49.82,0.84,0.004,206.669,268.076
1782125290,28058594,1,848,480,56.392,55.643,0.928,54.715,13.769,11.275,12.599,17.072,40.946,0.745,0.005,178.223,234.616
1782125290,61368896,0,848,480,51.452,50.654,0.931,49.722,7.554,11.497,13.458,17.213,42.168,0.794,0.004,215.329,266.784
1782125290,161296875,0,848,480,53.751,53.013,0.996,52.017,8.82,11.218,15.765,16.213,43.197,0.733,0.005,181.299,235.05
1782125290,194605469,0,848,480,58.274,57.564,1.071,56.493,7.222,21.125,12.321,15.824,49.271,0.706,0.004,216.608,274.879
1782125290,227913574,1,848,480,62.362,61.627,1.117,60.51,9.149,17.173,13.17,21.018,51.362,0.732,0.004,255.569,317.926
1782125290,261221436,1,848,480,63.948,63.272,2.118,61.154,12.092,14.712,13.67,20.68,49.062,0.671,0.005,300.673,364.628
1782125290,361142090,1,848,480,64.652,63.493,1.031,62.462,8.738,14.881,13.065,25.778,53.724,1.153,0.006,276.026,340.711
1782125290,461059326,0,848,480,63.628,62.918,1.353,61.565,9.955,14.086,13.494,24.03,51.61,0.706,0.005,257.476,321.081
1782125290,527668701,1,848,480,51.532,50.79,0.922,49.868,8.245,11.857,12.869,16.897,41.623,0.737,0.005,273.431,324.964
1782125290,627579590,1,848,480,51.696,50.951,1.166,49.785,9.43,11.464,12.643,16.247,40.355,0.74,0.004,243.285,294.972
1782125290,660882568,1,848,480,62.507,61.753,1.346,60.407,20.436,11.596,12.25,16.126,39.972,0.749,0.005,277.904,340.415
1782125290,727487061,0,848,480,51.656,50.987,2.043,48.943,9.69,11.379,12.282,15.593,39.254,0.666,0.004,293.089,344.73
1782125290,794089844,1,848,480,58.431,57.75,1.264,56.486,14.722,11.327,12.306,18.132,41.764,0.676,0.005,295.039,353.466
1782125291,27477295,1,848,480,59.386,49.982,1.904,48.077,7.827,11.321,12.183,16.745,40.25,1.23,8.175,207.167,266.65
1782125291,94100342,1,848,480,51.543,50.55,1.053,49.497,7.744,11.137,12.499,18.117,41.754,0.988,0.005,225.376,276.939
1782125291,194031982,0,848,480,50.978,49.981,1.166,48.815,7.829,11.056,12.498,17.431,40.986,0.993,0.004,193.174,244.164
1782125291,227341553,0,848,480,52.255,51.224,0.996,50.228,7.619,11.149,12.588,18.872,42.609,1.027,0.005,224.975,277.298
1782125291,260650879,1,848,480,54.446,53.416,1.244,52.172,9.591,11.436,13.062,18.083,42.581,1.025,0.005,257.158,311.612
1782125291,360576416,1,848,480,50.853,49.724,1.06,48.664,7.776,11.093,12.429,17.365,40.888,1.124,0.005,226.908,277.766
1782125291,393884277,1,848,480,59.649,58.842,1.106,57.736,8.004,11.241,12.84,25.652,49.733,0.803,0.004,258.524,318.156
1782125291,493804932,0,848,480,51.658,51.037,0.994,50.043,8.353,11.186,12.3,18.204,41.69,0.616,0.005,229.742,281.397
1782125291,560416992,1,848,480,59.133,58.328,1.027,57.302,7.053,14.41,12.789,23.05,50.249,0.8,0.004,226.317,285.451
1782125291,693635986,1,848,480,61.553,60.762,1.007,59.755,7.762,15.036,13.029,23.928,51.993,0.786,0.005,174.633,236.189
1782125291,726939697,1,848,480,59.253,58.455,0.96,57.494,8.174,16.536,13.621,19.163,49.32,0.793,0.005,218.713,277.975
1782125291,826848633,0,848,480,52.691,51.972,1.009,50.962,10.505,11.281,12.715,16.461,40.457,0.716,0.004,195.179,247.855
1782125291,860150879,1,848,480,51.089,50.105,0.95,49.155,7.759,11.295,12.862,17.239,41.396,0.98,0.004,224.972,276.079
1782125291,893060303,1,848,480,62.536,61.808,1.121,60.688,7.584,14.418,14.48,24.205,53.103,0.724,0.004,257.704,320.22
1782125291,926511719,1,848,480,58.545,57.599,1.663,55.936,10.118,16.391,13.105,16.322,45.818,0.942,0.004,298.471,357.151
1782125292,26868652,1,848,480,76.723,75.512,8.114,67.398,14.465,14.809,12.88,25.244,52.933,1.204,0.007,270.738,347.406
1782125292,127229980,1,848,480,67.076,66.339,1.165,65.174,11.434,13.999,13.007,26.734,53.74,0.733,0.004,258.11,325.181
1782125292,194140137,1,848,480,61.907,61.175,1.072,60.104,9.825,11.41,22.447,16.422,50.279,0.727,0.004,269.404,331.307
1782125292,294509033,1,848,480,62.913,62.285,0.914,61.37,11.517,21.308,12.348,16.198,49.854,0.625,0.004,241.331,304.248
1782125292,327966309,1,848,480,66.376,65.609,1.038,64.571,13.224,17.246,13.091,21.011,51.347,0.763,0.004,281.088,347.466
1782125292,394882568,1,848,480,68.105,66.816,1.679,65.138,12.756,14.243,13.067,25.072,52.382,1.279,0.009,296.259,368.332
1782125292,528720703,0,848,480,55.289,54.306,2.307,51.999,10.941,11.187,12.296,17.575,41.058,0.978,0.005,253.266,308.495
1782125292,662567139,0,848,480,60.117,59.046,2.7,56.347,11.919,11.175,12.278,20.975,44.428,1.06,0.011,237.223,297.1
1782125292,762957031,1,848,480,68.196,67.47,1.166,66.303,11.422,15.72,13.614,25.547,54.882,0.722,0.005,211.899,280.086
1782125292,796421387,1,848,480,64.148,63.41,3.477,59.933,8.776,15.555,13.667,21.936,51.157,0.734,0.004,260.372,324.519
1782125292,897318359,1,848,480,56.973,56.208,5.984,50.224,9.201,11.501,12.732,16.791,41.023,0.761,0.004,233.707,290.673
1782125292,997215332,0,848,480,54.604,53.862,4.666,49.196,9.329,11.458,12.583,15.828,39.868,0.737,0.005,200.796,255.39
1782125293,130403564,1,848,480,52.579,51.74,1.029,50.711,8.52,11.277,12.239,18.675,42.191,0.833,0.006,177.449,230.024
1782125293,163699463,0,848,480,53.662,52.882,1.082,51.8,10.595,11.103,12.538,17.563,41.204,0.776,0.004,213.061,266.721
1782125293,196994629,1,848,480,63.589,62.821,5.191,57.63,12.249,11.342,16.361,17.678,45.381,0.764,0.005,244.152,307.742
1782125293,296877441,0,848,480,51.67,50.903,1.01,49.894,9.004,11.126,12.47,17.294,40.89,0.762,0.005,223.324,274.995
1782125293,330170410,1,848,480,58.085,57.284,4.515,52.77,11.098,11.392,12.765,17.515,41.672,0.796,0.004,251.636,309.721
1782125293,430046875,0,848,480,60.218,59.443,5.239,54.204,12.078,11.103,14.002,17.021,42.126,0.772,0.004,221.385,281.539
1782125293,529918457,1,848,480,58.015,57.256,4.303,52.952,12.033,11.101,12.651,17.167,40.92,0.755,0.005,192.305,250.321
1782125293,563208008,0,848,480,56.228,55.484,5.478,50.007,8.868,11.104,13.186,16.848,41.138,0.74,0.004,227.195,283.423
1782125293,663073242,0,848,480,51.638,50.887,0.954,49.933,8.442,11.135,12.516,17.84,41.491,0.747,0.005,199.249,250.884
1782125293,696360596,0,848,480,51.118,50.352,1.387,48.965,7.617,11.642,12.284,17.422,41.348,0.762,0.005,228.518,279.635
1782125293,729647461,0,848,480,53.713,52.673,0.964,51.709,7.708,11.743,12.632,19.627,44.002,1.034,0.006,260.734,314.474
1782125293,796219482,1,848,480,72.436,71.632,1.829,69.803,11.825,22.531,13.823,21.625,57.978,0.799,0.005,267.374,339.775
1782125293,895728271,1,848,480,67.707,66.51,13.861,52.648,11.574,11.188,12.264,17.622,41.074,1.19,0.008,255.267,323.013
1782125293,929126465,1,848,480,67.612,66.824,1.922,64.902,9.913,15.779,13.372,25.838,54.989,0.784,0.005,315.782,383.381
1782125294,96129639,0,848,480,62.463,61.746,5.691,56.054,8.808,11.566,13.204,22.476,47.246,0.713,0.004,226.863,289.324
1782125294,129532715,1,848,480,62.43,61.687,1.023,60.664,9.877,15.817,13.585,21.384,50.786,0.74,0.004,266.129,328.554
1782125294,229747314,0,848,480,59.035,58.307,1.015,57.292,10.645,15.404,15.333,15.909,46.647,0.724,0.004,239.992,299.021
1782125294,363377930,0,848,480,62.919,62.088,1.033,61.055,8.608,13.907,13.044,25.496,52.448,0.823,0.007,206.132,269.054
1782125294,463609619,0,848,480,59.438,58.614,5.313,53.301,12.498,11.201,12.506,17.097,40.803,0.737,0.087,180.081,239.517
1782125294,563848877,0,848,480,54.623,53.657,1.343,52.313,11.558,11.19,12.236,17.329,40.756,0.958,0.008,256.054,310.694
1782125294,630679199,0,848,480,48.934,48.289,1.133,47.156,7.611,11.574,12.135,15.837,39.545,0.639,0.005,255.444,304.381
1782125294,764349365,0,848,480,50.897,50.158,1.008,49.15,7.439,11.305,12.203,18.202,41.71,0.73,0.009,253.792,304.716
1782125294,831189697,0,848,480,62.241,61.478,1.715,59.763,14.749,11.265,14.467,19.281,45.013,0.759,0.004,256.065,318.299
1782125294,931163818,0,848,480,62.728,62.02,3.797,58.223,14.014,11.171,12.628,20.409,44.209,0.704,0.004,230.367,293.092
1782125294,964488037,0,848,480,48.506,47.79,1.128,46.662,6.838,11.333,12.458,16.034,39.824,0.712,0.004,274.014,322.519
1782125295,164428955,1,848,480,59.815,59.067,1.306,57.761,12.836,14.136,12.695,18.094,44.926,0.741,0.007,227.207,287.03
1782125295,197751709,0,848,480,60.897,60.179,1.756,58.423,17.204,11.184,12.254,17.782,41.219,0.713,0.005,265.08,325.979
1782125295,331040527,1,848,480,50.775,49.899,1.107,48.792,7.184,11.074,12.289,18.245,41.608,0.871,0.006,209.77,260.547
1782125295,397683594,0,848,480,56.959,56.139,1.176,54.963,13.281,11.408,12.295,17.979,41.682,0.815,0.005,205.504,262.468
1782125295,464325684,0,848,480,50.983,50.189,1.322,48.868,7.546,11.132,12.209,17.98,41.321,0.789,0.005,206.992,257.976
1782125295,530966797,0,848,480,56.462,55.593,1.45,54.143,13.286,11.216,12.287,17.354,40.857,0.86,0.009,213.347,269.837
1782125295,630927246,1,848,480,56.16,55.363,1.252,54.111,11.873,11.166,12.236,18.835,42.238,0.789,0.008,229.239,285.385
1782125295,664246826,1,848,480,59.87,59.046,1.785,57.261,13.637,11.128,12.588,19.908,43.624,0.82,0.005,262.942,322.812
