capture_sec,capture_nanosec,stamp_sec,stamp_nanosec,detect_period_ms,count,image_w,image_h,processing_ms,detect_ms,img_ms,worker_call_ms,ipc_overhead_ms,pre_ms,dpu_ms,post_ms,worker_ms,detection_publish_ms,overlay_ms,age_in_ms,frame_age_ms,pick_logic_in_age_ms,pick_logic_compute_ms,pick_logic_out_age_ms,n_candidates,target_valid,target3d_in_age_ms,target3d_compute_ms,target3d_out_age_ms,depth_vs_color_skew_ms,depth_valid,base_in_age_ms,base_compute_ms,true_e2e_ms,output_period_ms,base_target_valid,handoff_det_to_pick_ms,handoff_pick_to_3d_ms,handoff_3d_to_base_ms
1785490470,109260498,1785490470,109260498,,5,848,480,155.159,154.28,50.991,103.289,19.178,53.343,20.208,10.56,84.111,0.874,0.005,65.986,221.069,223.385,5.749,229.004,5,0,231.296,0.646,231.813,166.807,0,239.772,5.788,,,0,2.316,2.292,7.959
1785490470,276756348,1785490470,276756348,95.399,5,848,480,82.541,81.757,7.93,73.827,33.339,17.135,17.631,5.722,40.488,0.779,0.004,66.407,148.966,151.597,1.488,152.607,5,0,153.907,0.461,154.28,133.248,0,156.51,0.516,,78.982,0,2.631,1.3,2.23
1785490470,377270752,1785490470,377270752,55.126,5,848,480,54.747,53.545,5.054,48.49,12.847,8.792,16.804,10.049,35.644,1.194,0.008,48.798,103.662,106.193,5.607,111.683,5,1,111.197,3048.559,3159.634,32.733,1,3162.008,68.012,3230.0,3173.504,1,2.531,-0.486,2.374
1785490470,410778564,1785490470,410778564,49.376,5,848,480,46.771,45.775,2.39,43.385,11.788,9.639,17.162,4.796,31.597,0.992,0.005,72.66,119.458,121.188,1.353,122.336,5,1,,,,,,,,,,,1.73,,
1785490470,477798096,1785490470,477798096,52.313,5,848,480,52.016,50.726,2.061,48.665,9.052,15.148,17.063,7.402,39.613,1.157,0.132,52.879,104.898,106.627,1.329,107.866,5,1,,,,,,,,,,,1.729,,
1785490470,511310059,1785490470,511310059,47.974,5,848,480,46.1,45.099,1.434,43.665,10.095,9.797,17.825,5.948,33.57,0.994,0.007,73.089,119.34,121.131,1.296,122.339,5,1,,,,,,,,,,,1.791,,
1785490470,544823242,1785490470,544823242,59.28,5,848,480,58.349,57.473,1.022,56.452,18.387,11.067,17.039,9.959,38.065,0.871,0.004,86.592,144.98,146.956,1.255,148.121,5,1,,,,,,,,,,,1.976,,
1785490470,645371582,1785490470,645371582,42.391,5,848,480,41.787,41.017,0.946,40.07,8.899,9.301,17.227,4.643,31.171,0.766,0.004,44.99,86.812,89.083,1.133,90.138,5,1,,,,,,,,,,,2.271,,
1785490470,712182373,1785490470,712182373,87.279,5,848,480,63.248,62.412,0.994,61.418,11.125,22.156,23.18,4.957,50.294,0.829,0.007,44.015,107.508,109.209,1.259,110.381,5,1,,,,,,,,,,,1.701,,
1785490470,745480225,1785490470,745480225,41.437,5,848,480,40.722,39.774,0.838,38.936,8.712,8.941,17.258,4.025,30.224,0.942,0.006,74.665,115.428,117.291,1.175,118.389,5,1,,,,,,,,,,,1.863,,
1785490470,845367432,1785490470,845367432,74.951,5,848,480,45.764,44.922,1.819,43.103,8.0,13.705,17.103,4.295,35.103,0.836,0.005,44.749,90.49,92.385,6.226,98.523,5,1,,,,,,,,,,,1.895,,
1785490470,878661133,1785490470,878661133,61.734,5,848,480,61.278,60.532,1.548,58.984,14.584,19.966,17.352,7.082,44.4,0.741,0.004,57.609,118.926,121.536,1.24,122.69,5,1,,,,,,,,,,,2.61,,
1785490470,945245605,1785490470,945245605,52.136,5,848,480,51.353,50.544,1.422,49.122,8.536,11.899,16.812,11.874,40.585,0.804,0.005,53.094,104.475,107.373,1.224,108.509,5,1,,,,,,,,,,,2.898,,
1785490470,978536377,1785490470,978536377,51.767,5,848,480,50.065,49.383,0.898,48.485,12.27,10.731,17.803,7.681,36.215,0.678,0.004,72.86,122.948,125.424,5.645,130.987,5,1,,,,,,,,,,,2.476,,
1785490471,45114990,1785490471,45114990,88.574,5,848,480,88.165,87.011,1.38,85.631,36.097,19.93,16.721,12.883,49.533,1.147,0.007,56.747,144.957,147.176,1.32,148.411,5,1,,,,,,,,,,,2.219,,
1785490471,144975342,1785490471,144975342,44.662,5,848,480,43.524,42.718,0.985,41.733,8.641,10.426,17.605,5.06,33.091,0.801,0.006,46.192,89.754,92.056,4.059,96.0,5,1,,,,,,,,,,,2.302,,
1785490471,178260010,1785490471,178260010,65.023,5,848,480,58.083,57.29,1.873,55.417,14.255,10.85,24.983,5.329,41.162,0.787,0.006,63.382,121.5,123.698,1.294,124.902,5,1,,,,,,,,,,,2.198,,
1785490471,244826660,1785490471,244826660,60.136,5,848,480,59.667,58.854,0.964,57.89,11.384,13.293,16.957,16.256,46.506,0.807,0.006,55.354,115.071,117.73,1.351,118.999,5,1,,,,,,,,,,,2.659,,
1785490471,311389404,1785490471,311389404,51.26,5,848,480,50.693,49.812,3.389,46.423,7.964,16.636,16.724,5.099,38.459,0.875,0.006,49.027,99.769,112.836,3.042,115.784,5,1,,,,,,,,,,,13.067,,
1785490471,344669189,1785490471,344669189,55.233,5,848,480,52.618,51.637,12.435,39.202,7.892,9.242,17.185,4.882,31.31,0.974,0.006,69.077,121.725,124.42,1.995,126.312,5,1,,,,,,,,,,,2.695,,
1785490471,411225830,1785490471,411225830,45.93,5,848,480,45.443,44.69,3.531,41.159,8.52,11.089,16.763,4.787,32.639,0.747,0.006,55.602,101.233,103.942,10.863,114.557,5,1,,,,,,,,,,,2.709,,
1785490471,477778564,1785490471,477778564,51.997,5,848,480,44.343,43.546,4.751,38.794,7.772,9.263,17.312,4.448,31.023,0.793,0.005,42.16,86.529,88.473,1.166,89.56,5,1,,,,,,,,,,,1.944,,
1785490471,544327148,1785490471,544327148,67.421,5,848,480,45.226,44.334,2.16,42.174,10.615,9.391,17.446,4.721,31.559,0.887,0.005,42.147,87.4,90.229,1.775,91.92,5,1,,,,,,,,,,,2.829,,
1785490471,610872070,1785490471,610872070,63.848,5,848,480,43.564,42.684,3.456,39.227,7.764,9.283,17.399,4.781,31.463,0.876,0.004,41.11,84.694,86.463,1.138,87.524,5,1,,,,,,,,,,,1.769,,
1785490471,677422119,1785490471,677422119,72.097,5,848,480,46.687,45.779,3.469,42.31,8.745,10.198,17.57,5.797,33.565,0.903,0.005,43.541,90.251,92.44,1.53,93.887,5,1,,,,,,,,,,,2.189,,
1785490471,710878662,1785490471,710878662,60.38,5,848,480,59.712,59.044,3.582,55.462,20.779,10.821,17.235,6.627,34.683,0.664,0.004,57.427,117.18,119.435,1.071,120.427,5,1,,,,,,,,,,,2.255,,
1785490471,777795410,1785490471,777795410,67.043,5,848,480,66.475,65.627,3.684,61.943,20.373,8.958,26.993,5.619,41.569,0.843,0.004,50.784,117.299,119.491,1.129,120.538,5,1,,,,,,,,,,,2.192,,
1785490471,844716309,1785490471,844716309,65.267,5,848,480,64.659,63.793,3.664,60.128,18.366,9.133,21.26,11.369,41.762,0.857,0.009,50.951,115.657,117.715,1.402,119.034,5,1,,,,,,,,,,,2.058,,
1785490471,911641846,1785490471,911641846,71.233,5,848,480,69.642,68.887,5.114,63.774,16.074,21.831,17.305,8.563,47.699,0.746,0.008,50.287,119.956,122.542,1.051,123.515,5,1,,,,,,,,,,,2.586,,
1785490471,978571777,1785490471,978571777,75.901,5,848,480,75.446,74.737,4.93,69.807,13.294,10.222,17.292,28.999,56.513,0.701,0.007,53.439,128.921,131.491,2.929,134.288,5,1,,,,,,,,,,,2.57,,
1785490472,12038330,1785490472,12038330,65.309,5,848,480,61.077,59.599,4.723,54.876,20.39,11.034,17.817,5.635,34.487,1.47,0.008,99.665,160.771,165.124,1.262,166.306,5,1,,,,,,,,,,,4.353,,
1785490472,78974609,1785490472,78974609,57.971,5,848,480,57.517,56.782,0.779,56.003,13.523,10.92,22.74,8.82,42.48,0.73,0.005,94.242,151.806,155.33,1.436,156.684,5,1,,,,,,,,,,,3.524,,
1785490472,145915527,1785490472,145915527,92.228,5,848,480,91.749,90.807,6.848,83.959,28.566,29.802,16.951,8.64,55.393,0.937,0.005,85.299,177.101,178.676,1.01,179.608,5,1,,,,,,,,,,,1.575,,
1785490472,279810547,1785490472,279810547,51.398,5,848,480,45.188,44.208,2.511,41.698,8.041,11.777,17.116,4.764,33.657,0.974,0.005,49.385,94.593,96.848,1.205,97.967,5,1,,,,,,,,,,,2.255,,
1785490472,313287109,1785490472,313287109,56.199,5,848,480,55.56,54.654,6.19,48.464,14.799,9.739,17.078,6.848,33.665,0.902,0.005,61.726,117.313,119.046,1.611,120.573,5,1,,,,,,,,,,,1.733,,
1785490472,380243408,1785490472,380243408,66.933,5,848,480,66.422,65.519,3.831,61.688,15.476,11.14,18.676,16.396,46.212,0.897,0.005,50.826,117.3,119.152,1.15,120.222,5,1,,,,,,,,,,,1.852,,
1785490472,413723145,1785490472,413723145,50.16,5,848,480,48.381,47.285,3.854,43.431,9.315,11.671,16.848,5.597,34.116,1.089,0.007,85.559,133.995,136.588,9.007,145.463,5,1,,,,,,,,,,,2.593,,
1785490472,480686035,1785490472,480686035,52.44,5,848,480,49.241,48.462,2.105,46.357,14.889,9.573,17.449,4.446,31.468,0.774,0.004,70.206,119.454,121.7,2.096,123.719,5,1,,,,,,,,,,,2.246,,
1785490472,547653320,1785490472,547653320,62.057,5,848,480,61.648,60.962,6.227,54.736,13.731,13.718,17.267,10.019,41.005,0.67,0.016,52.857,116.773,116.238,2.511,118.672,5,1,,,,,,,,,,,-0.535,,
1785490472,614625244,1785490472,614625244,64.038,5,848,480,61.366,60.6,2.024,58.576,17.305,14.585,17.999,8.687,41.271,0.761,0.004,50.194,111.598,113.674,1.372,114.957,5,1,,,,,,,,,,,2.076,,
1785490472,681588379,1785490472,681588379,44.13,5,848,480,43.719,42.888,1.087,41.801,11.032,8.99,17.354,4.424,30.768,0.826,0.006,45.01,88.907,90.587,3.284,93.787,5,1,,,,,,,,,,,1.68,,
1785490472,714891113,1785490472,714891113,59.228,5,848,480,56.82,55.976,1.069,54.906,20.812,9.075,19.761,5.258,34.094,0.84,0.004,57.848,114.694,116.808,1.192,117.92,5,1,,,,,,,,,,,2.114,,
1785490472,781494385,1785490472,781494385,67.234,5,848,480,66.737,65.877,2.931,62.946,19.512,8.967,28.694,5.773,43.434,0.856,0.004,48.55,115.32,117.464,1.242,118.623,5,1,,,,,,,,,,,2.144,,
1785490472,848094238,1785490472,848094238,52.658,5,848,480,52.047,51.312,2.625,48.687,16.764,9.406,17.15,5.368,31.924,0.73,0.005,49.298,101.382,103.526,2.114,105.547,5,1,,,,,,,,,,,2.144,,
1785490472,881393311,1785490472,881393311,55.174,5,848,480,52.6,51.836,0.922,50.914,18.79,9.531,17.361,5.233,32.124,0.76,0.004,70.64,123.256,125.766,1.515,127.187,5,1,671.001,3.616,674.446,-2471.389,1,747.594,3.641,751.114,25.237,1,2.51,543.814,73.148
1785490472,947988770,1785490472,947988770,48.143,5,848,480,47.726,46.922,0.873,46.049,9.607,9.825,17.151,9.466,36.442,0.798,0.005,57.04,104.806,107.468,1.515,108.897,5,1,618.794,2.76,621.428,596.461,1,698.011,0.756,698.729,14.209,1,2.662,509.897,76.583
1785490472,981285400,1785490472,981285400,69.388,5,848,480,67.621,66.471,0.843,65.628,13.163,24.958,18.518,8.989,52.465,1.144,0.006,73.251,140.913,143.359,1.54,144.807,5,1,591.486,2.595,593.961,563.165,1,669.583,0.836,670.393,4.969,1,2.446,446.679,75.622
1785490473,47876221,1785490473,47876221,48.049,5,848,480,47.517,46.696,7.272,39.424,7.332,10.774,17.079,4.24,32.092,0.747,0.075,74.867,122.433,124.689,1.518,126.099,5,1,530.291,2.902,533.063,496.574,1,606.791,0.827,607.609,3.794,1,2.256,404.192,73.728
1785490473,114464111,1785490473,114464111,61.954,5,848,480,61.429,60.731,0.931,59.8,25.57,8.865,21.01,4.355,34.23,0.693,0.005,56.252,117.732,119.707,1.758,121.379,5,1,469.56,3.099,472.524,429.986,1,544.544,0.596,545.114,4.103,1,1.975,348.181,72.02
1785490473,181048828,1785490473,181048828,52.633,5,848,480,50.47,49.255,1.086,48.17,11.747,12.587,16.93,6.906,36.422,1.206,0.008,53.281,103.791,107.149,2.271,109.338,5,1,410.436,3.009,413.307,363.401,1,481.32,0.823,482.127,3.597,1,3.358,301.098,68.013
1785490473,214340332,1785490473,214340332,69.21,5,848,480,55.083,52.218,2.102,50.116,12.187,13.691,16.719,7.519,37.929,2.856,0.009,84.583,152.26,141.509,1.171,142.6,5,1,383.463,2.74,386.087,330.11,1,452.21,8.606,460.798,11.958,1,-10.751,240.863,66.123
1785490473,314209473,1785490473,314209473,77.393,5,848,480,64.387,63.552,0.833,62.719,10.527,15.896,18.104,18.192,52.192,0.83,0.005,52.783,117.226,119.412,1.317,120.638,5,1,289.006,2.382,291.275,230.241,1,364.631,0.744,365.352,4.425,1,2.186,168.368,73.356
1785490473,380785156,1785490473,380785156,45.932,5,848,480,45.5,44.036,1.314,42.722,11.237,9.643,16.691,5.151,31.485,1.454,0.009,51.031,96.665,100.132,1.798,101.836,5,1,228.25,2.97,231.076,163.665,1,310.051,0.632,310.662,11.889,1,3.467,126.414,78.975
1785490473,447357666,1785490473,447357666,55.686,5,848,480,42.116,41.416,1.732,39.684,6.803,8.144,20.133,4.604,32.882,0.696,0.004,43.586,85.713,87.823,2.112,89.856,5,1,172.744,4.941,177.509,97.093,1,247.028,0.589,247.599,3.511,1,2.11,82.888,69.519
1785490473,513927246,1785490473,513927246,78.056,5,848,480,50.915,49.947,4.151,45.796,8.62,13.399,18.467,5.31,37.176,0.962,0.006,46.269,97.171,102.296,29.964,132.038,5,1,118.242,2.499,120.624,30.523,1,183.981,0.648,184.599,3.569,1,5.125,-13.796,63.357
1785490473,547210938,1785490473,547210938,51.497,5,848,480,50.511,49.735,5.254,44.482,10.011,10.659,17.661,6.151,34.47,0.772,0.004,64.833,115.371,118.227,1.556,119.6,5,1,121.208,3.016,123.98,63.761,1,153.753,1.15,154.896,3.579,1,2.856,1.608,29.773
1785490473,613775879,1785490473,613775879,63.592,5,848,480,62.928,62.202,1.18,61.022,13.641,23.682,16.842,6.856,47.38,0.722,0.004,49.441,112.414,114.117,1.522,115.559,5,1,117.261,2.225,119.377,63.717,1,121.742,0.623,122.345,34.014,1,1.703,1.702,2.365
1785490473,680341309,1785490473,680341309,70.144,5,848,480,69.724,68.943,2.072,66.871,25.004,13.842,19.814,8.212,41.867,0.776,0.004,46.219,115.984,118.177,1.351,119.442,5,1,120.974,4.577,125.444,63.74,1,129.776,0.967,130.732,74.939,1,2.193,1.532,4.332
1785490473,746971924,1785490473,746971924,62.977,5,848,480,61.65,60.904,0.843,60.061,29.516,8.945,16.974,4.626,30.545,0.741,0.005,50.645,112.325,114.664,5.467,119.997,5,1,117.292,4.053,121.228,63.696,1,124.792,0.825,125.66,61.511,1,2.339,-2.705,3.564
1785490473,813600586,1785490473,813600586,52.973,5,848,480,52.571,51.507,0.785,50.722,8.501,20.598,16.827,4.796,42.222,1.058,0.007,46.063,98.686,103.039,1.696,104.643,5,1,108.619,2.952,111.352,63.651,1,115.013,1.039,116.042,57.061,1,4.353,3.976,3.661
1785490473,846914307,1785490473,846914307,57.587,5,848,480,54.233,53.438,10.247,43.19,11.887,9.906,17.28,4.117,31.303,0.791,0.005,68.692,122.952,125.348,1.442,126.701,5,1,130.871,2.683,133.429,96.92,1,138.153,3.079,143.128,58.492,1,2.396,4.17,4.724
1785490473,913539795,1785490473,913539795,58.429,5,848,480,57.942,57.198,1.175,56.024,21.571,12.169,17.287,4.996,34.452,0.74,0.004,56.768,114.823,117.013,1.382,118.177,5,1,119.265,2.519,121.658,96.875,1,124.195,0.673,124.851,50.264,1,2.19,1.088,2.537
1785490473,980163330,1785490473,980163330,50.865,5,848,480,50.385,49.303,0.981,48.322,16.894,9.83,16.64,4.959,31.428,1.074,0.008,48.57,99.036,101.946,10.866,112.634,5,1,105.486,3.442,108.798,30.251,1,111.284,0.68,111.945,53.717,1,2.91,-7.148,2.486
1785490474,13474121,1785490474,13474121,55.184,5,848,480,52.808,52.08,2.297,49.783,18.556,9.33,17.266,4.63,31.227,0.724,0.004,68.038,120.864,122.79,1.191,123.9,5,1,125.389,3.066,128.328,63.518,1,131.158,0.735,131.808,53.179,1,1.926,1.489,2.83
1785490474,80094482,1785490474,80094482,63.082,5,848,480,62.567,61.83,1.913,59.917,25.523,8.338,17.106,8.95,34.395,0.731,0.006,54.721,117.332,119.731,1.663,121.306,5,1,124.025,8.896,132.788,63.474,1,144.806,0.651,145.434,80.245,1,2.399,2.719,12.018
1785490474,146712891,1785490474,146712891,59.46,5,848,480,58.872,58.111,1.225,56.886,15.016,12.625,17.937,11.308,41.87,0.756,0.005,51.259,110.168,112.815,1.649,114.379,5,1,118.585,2.786,121.21,63.429,1,123.526,0.589,124.094,45.28,1,2.647,4.206,2.316
1785490474,213329102,1785490474,213329102,58.917,5,848,480,55.743,54.982,1.319,53.663,15.921,16.054,17.19,4.497,37.741,0.754,0.006,46.702,102.473,105.479,1.366,106.759,5,1,108.676,8.267,116.792,63.385,1,122.061,0.743,122.785,65.3,1,3.006,1.917,5.269
1785490474,246636475,1785490474,246636475,64.143,5,848,480,59.733,58.772,4.115,54.657,9.516,17.586,22.951,4.605,45.142,0.954,0.006,73.554,133.315,138.469,2.304,140.664,5,1,141.558,2.538,143.974,96.647,1,146.401,0.662,147.038,57.566,1,5.154,0.894,2.427
1785490474,313249756,1785490474,313249756,55.288,5,848,480,54.714,53.903,0.899,53.004,16.468,9.504,17.554,9.478,36.536,0.806,0.004,67.231,121.971,124.213,2.399,126.532,5,1,129.871,2.281,132.024,96.603,1,134.613,0.795,135.4,54.954,1,2.242,3.339,2.589
1785490474,379860840,1785490474,379860840,53.779,5,848,480,53.403,52.635,3.499,49.136,13.777,11.717,16.842,6.8,35.359,0.764,0.005,55.703,109.377,112.989,2.664,115.387,5,1,116.183,5.183,121.224,96.557,1,124.16,0.65,124.791,56.024,1,3.612,0.796,2.936
1785490474,413165771,1785490474,413165771,52.148,5,848,480,49.608,48.669,0.918,47.751,7.792,9.271,17.22,13.468,39.959,0.932,0.007,78.363,128.006,131.441,2.525,133.877,5,1,136.913,3.725,140.5,63.252,1,142.557,0.63,143.173,51.681,1,3.435,3.036,2.057
1785490474,479773682,1785490474,479773682,54.702,5,848,480,54.157,53.472,14.139,39.333,8.03,8.921,18.375,4.008,31.303,0.68,0.005,61.889,116.081,118.165,1.449,119.529,5,1,123.326,2.277,125.485,63.208,1,127.517,0.579,128.076,51.517,1,2.084,3.797,2.032
1785490474,546379639,1785490474,546379639,61.375,5,848,480,60.949,60.284,1.203,59.081,8.295,27.63,16.894,6.262,50.787,0.661,0.004,49.863,110.849,113.238,9.12,122.235,5,1,115.657,2.042,117.59,63.163,1,119.523,0.595,120.097,58.627,1,2.389,-6.578,1.933
1785490474,612983643,1785490474,612983643,53.585,5,848,480,53.189,52.139,0.921,51.218,15.2,15.413,16.597,4.009,36.019,1.045,0.005,44.607,97.852,100.024,1.131,101.067,5,1,102.721,2.975,105.562,63.119,1,108.109,0.619,108.701,55.208,1,2.172,1.654,2.547
1785490474,679588379,1785490474,679588379,55.409,5,848,480,42.637,41.788,2.103,39.684,7.127,8.973,17.911,5.673,32.557,0.844,0.005,43.979,86.638,88.389,1.015,89.328,5,1,90.704,2.654,93.246,63.121,1,95.498,0.607,96.082,53.986,1,1.751,1.376,2.252
1785490474,746237793,1785490474,746237793,69.238,5,848,480,43.796,42.645,1.305,41.34,9.319,9.26,17.477,5.285,32.021,1.147,0.004,45.536,89.224,91.476,1.032,92.433,5,1,93.659,2.878,96.415,63.078,1,98.584,0.624,99.183,69.749,1,2.252,1.226,2.169
1785490474,812885742,1785490474,812885742,60.24,5,848,480,38.901,38.128,1.558,36.569,6.841,8.139,17.21,4.38,29.728,0.769,0.004,43.894,82.816,84.54,1.013,85.446,5,1,86.688,2.312,88.893,63.033,1,91.006,0.573,91.556,59.023,1,1.724,1.242,2.113
1785490474,879532227,1785490474,879532227,69.275,5,848,480,44.361,43.588,1.974,41.614,7.042,8.472,17.297,8.803,34.573,0.769,0.004,41.063,85.444,87.156,1.046,88.127,5,1,89.313,2.303,91.513,62.99,1,93.467,0.663,94.108,69.197,1,1.712,1.186,1.954
1785490474,946177246,1785490474,946177246,63.829,5,848,480,40.082,39.33,1.658,37.673,7.361,8.804,17.298,4.211,30.312,0.747,0.005,42.523,82.63,84.345,0.967,85.238,5,1,86.404,2.442,88.736,62.946,1,90.752,0.597,91.33,63.868,1,1.715,1.166,2.016
1785490475,12820801,1785490475,12820801,64.594,5,848,480,40.207,39.454,1.536,37.918,7.562,8.554,17.142,4.66,30.356,0.749,0.005,40.35,80.581,82.177,1.05,83.153,5,1,84.443,2.174,86.512,62.903,1,88.353,0.692,89.026,64.339,1,1.596,1.29,1.841
1785490475,79463135,1785490475,79463135,68.092,5,848,480,41.792,41.052,1.103,39.949,9.031,8.84,17.207,4.871,30.918,0.734,0.005,40.221,82.031,83.725,1.13,84.782,5,1,85.847,2.083,87.828,62.858,1,89.801,0.632,90.43,68.03,1,1.694,1.065,1.973
1785490475,146103760,1785490475,146103760,68.157,5,848,480,43.267,42.521,1.51,41.011,8.651,8.676,17.173,6.511,32.36,0.741,0.004,40.257,83.542,85.269,1.257,86.25,5,1,87.512,2.149,89.553,62.815,1,91.595,0.601,92.287,68.404,1,1.727,1.262,2.042
1785490475,212743164,1785490475,212743164,64.104,5,848,480,40.519,39.719,1.585,38.134,7.164,8.354,17.122,5.494,30.97,0.795,0.005,40.469,81.013,82.789,1.105,83.818,5,1,86.0,2.247,88.053,62.771,1,90.26,0.632,90.873,65.337,1,1.776,2.182,2.207
1785490475,279381104,1785490475,279381104,66.834,5,848,480,40.598,39.817,1.697,38.12,6.96,8.511,17.077,5.573,31.16,0.777,0.004,40.661,81.213,83.18,1.054,84.155,5,1,85.487,2.43,87.798,62.727,1,91.175,0.844,92.009,67.758,1,1.967,1.332,3.377
1785490475,312699463,1785490475,312699463,46.622,5,848,480,38.524,37.524,0.831,36.693,6.943,8.978,16.812,3.96,29.75,0.995,0.005,55.968,94.518,97.235,1.686,98.808,5,1,102.587,3.402,105.856,29.409,1,107.926,1.677,109.619,50.906,1,2.717,3.779,2.07
1785490475,379335205,1785490475,379335205,59.704,5,848,480,38.927,38.236,1.745,36.491,6.595,8.475,17.117,4.304,29.896,0.687,0.004,48.631,87.577,89.282,1.078,90.286,5,1,91.428,2.26,93.529,29.366,1,95.714,0.766,96.448,53.496,1,1.705,1.142,2.185
1785490475,445969482,1785490475,445969482,60.867,5,848,480,39.06,38.31,1.707,36.603,6.889,8.457,17.171,4.087,29.714,0.745,0.004,42.729,81.812,83.522,1.037,84.482,5,1,85.624,2.113,87.629,29.323,1,89.682,0.708,90.369,60.561,1,1.71,1.142,2.053
1785490475,512602295,1785490475,512602295,68.325,5,848,480,41.129,40.422,1.767,38.655,7.388,8.522,18.533,4.211,31.267,0.703,0.004,42.352,83.502,85.155,6.379,91.416,5,1,87.111,1.953,88.964,29.28,1,91.032,0.59,91.602,67.866,1,1.653,-4.305,2.068
1785490475,579233643,1785490475,579233643,64.511,5,848,480,39.11,38.361,0.776,37.585,7.991,8.477,16.977,4.14,29.594,0.745,0.004,42.251,81.382,83.173,5.277,88.333,5,1,85.493,2.158,87.54,29.237,1,92.066,0.552,92.6,67.63,1,1.791,-2.84,4.526
1785490475,645863525,1785490475,645863525,66.505,5,848,480,39.515,38.671,1.786,36.885,6.951,8.607,16.919,4.409,29.935,0.84,0.005,41.722,81.271,87.356,3.689,89.392,5,1,90.438,2.21,92.545,29.194,1,94.984,0.909,95.876,69.9,1,6.085,1.046,2.439
1785490475,712510742,1785490475,712510742,86.71,5,848,480,56.468,55.531,2.419,53.112,17.269,12.157,16.85,6.836,35.843,0.93,0.007,44.832,101.348,104.943,3.218,108.061,5,1,112.359,2.87,115.094,29.165,1,117.25,0.626,117.863,88.634,1,3.595,4.298,2.156
1785490475,745840820,1785490475,745840820,57.547,5,848,480,57.047,56.347,1.115,55.231,20.845,13.223,17.015,4.148,34.386,0.696,0.005,68.455,125.54,127.675,1.519,129.057,5,1,130.642,4.718,135.196,62.452,1,137.978,0.694,138.651,54.12,1,2.135,1.585,2.782
1785490475,812500244,1785490475,812500244,57.635,5,848,480,57.231,56.563,0.934,55.629,23.51,9.09,17.074,5.955,32.119,0.664,0.004,59.245,116.672,118.575,1.29,119.775,5,1,120.909,2.481,123.285,-4.207,1,125.395,1.019,126.397,54.401,1,1.903,1.134,2.11
1785490475,879158447,1785490475,879158447,64.06,5,848,480,63.501,62.709,0.843,61.867,21.279,16.757,16.792,7.039,40.587,0.786,0.005,50.38,113.92,116.044,1.777,117.74,5,1,119.697,5.574,125.124,62.365,1,127.715,0.857,128.555,68.821,1,2.124,1.957,2.591
1785490475,945815674,1785490475,945815674,55.165,5,848,480,52.481,51.693,4.137,47.556,15.137,11.061,16.835,4.522,32.419,0.783,0.004,49.928,102.425,104.581,2.18,106.687,5,1,109.27,5.202,114.332,62.321,1,118.384,0.652,119.016,57.121,1,2.156,2.583,4.052
1785490475,979143799,1785490475,979143799,48.469,5,848,480,43.271,42.572,2.052,40.52,9.405,9.052,17.451,4.611,31.114,0.695,0.005,74.272,117.565,119.311,1.022,120.259,5,1,121.437,2.615,123.947,95.606,1,125.972,0.736,126.686,40.998,1,1.746,1.178,2.025
1785490476,79126709,1785490476,79126709,64.137,5,848,480,40.513,39.734,1.568,38.166,6.98,8.534,17.037,5.614,31.186,0.774,0.004,41.181,81.719,83.429,1.051,84.406,5,1,85.594,2.488,87.976,62.234,1,89.928,0.572,90.483,63.78,1,1.71,1.188,1.952
1785490476,145780518,1785490476,145780518,67.991,5,848,480,41.623,40.871,1.802,39.069,7.767,8.569,17.282,5.452,31.302,0.747,0.004,41.408,83.054,84.78,1.043,85.749,5,1,86.906,2.191,88.993,62.191,1,90.987,1.131,92.149,68.27,1,1.726,1.157,1.994
1785490476,212433350,1785490476,212433350,73.113,5,848,480,47.943,47.143,1.542,45.601,7.384,8.502,24.128,5.586,38.217,0.796,0.004,41.549,89.515,93.005,9.108,102.006,5,1,95.66,3.116,98.623,62.147,1,101.428,0.905,102.312,76.86,1,3.49,-6.346,2.805
1785490476,245759521,1785490476,245759521,51.49,5,848,480,50.975,50.06,1.276,48.784,16.099,8.943,16.692,7.051,32.686,0.907,0.008,56.671,107.71,111.532,5.221,116.657,5,1,119.621,2.826,122.33,95.43,1,124.696,0.78,125.455,56.476,1,3.822,2.964,2.366
1785490476,279085205,1785490476,279085205,42.145,5,848,480,41.574,40.777,0.825,39.951,9.465,8.784,17.293,4.409,30.486,0.792,0.005,74.89,116.5,118.198,1.083,119.203,5,1,122.9,2.371,125.153,62.104,1,127.412,0.803,128.199,36.067,1,1.698,3.697,2.259
1785490476,345735840,1785490476,345735840,62.065,5,848,480,54.055,53.232,3.722,49.51,12.977,14.458,16.663,5.412,36.533,0.819,0.004,57.836,111.911,113.729,1.252,114.884,5,1,120.206,2.616,122.705,62.06,1,125.172,0.697,125.741,64.196,1,1.818,5.322,2.467
1785490476,412385254,1785490476,412385254,53.665,5,848,480,53.251,52.41,2.991,49.419,7.974,20.726,16.8,3.919,41.445,0.836,0.006,45.642,98.945,100.674,1.361,101.925,5,1,104.464,3.433,107.726,62.018,1,110.412,0.713,111.113,52.012,1,1.729,2.539,2.686
1785490476,445709717,1785490476,445709717,52.013,5,848,480,49.97,49.193,2.131,47.062,14.433,9.079,17.386,6.164,32.629,0.769,0.008,67.624,117.625,119.33,2.425,121.666,5,1,122.694,2.208,124.775,95.297,1,127.416,0.922,128.323,50.533,1,1.705,1.028,2.641
