wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785988039.971,11,0.0,0,1,65828,0,1458,0.6091,146,0,79600,0,3432,,,0.0,0,2,58220,0,1707,0.0,0,2,73960,0,2742,0.0,0,1,74836,0,3635,0.0,0,1,37168,0,391,0.2402,0.2842,0.4896,0.1979,0.0,2071600,29359100,388,1792,1195,1781,1781,1781,1782,853,1795,596,717,1200,1802,1252,0,858,844,842,1798,599,0,714,856,1794,1791,839,841,839,31070,30759,30837,15,1085,5016,5440000,0,,,,,,,,,,,
1785988040.939,12,0.0619,4,2,65904,0,1459,0.4228,89,2,105624,0,3875,,,0.0,0,2,58220,0,1707,0.0,0,0,73972,0,2748,0.0,0,1,74836,0,3635,0.0,0,1,37540,0,393,0.2441,0.3118,0.4271,0.2316,0.0,2081144,29359100,1792,1793,1198,1782,1783,1782,1784,853,1795,596,716,1199,1798,1249,0,856,842,841,1795,599,0,714,855,1797,1791,842,841,836,31474,29391,30246,15,1126,5016,5650000,0,,,,,,,,,,,
1785988041.982,13,0.36,56,2,86052,0,1593,0.8172,23,2,129652,0,4916,,,0.0195,0,2,58208,0,1707,0.1362,2,0,80908,0,2934,0.0292,1,1,75052,0,3644,0.0486,0,1,37524,0,404,0.4856,0.5588,0.5146,0.8679,0.0,2037504,29359100,644,1793,1193,1781,1782,1782,1783,855,1795,597,716,1194,1799,1247,0,857,843,838,1796,600,0,713,856,1796,1792,838,842,835,30075,30106,30355,15,1185,5016,5940000,0,,,,,,,,,,,
1785988042.976,14,0.2496,0,2,87080,0,1593,0.9384,0,1,155196,0,5628,,,0.01,0,2,58372,0,1707,0.3494,0,0,95192,0,3655,0.01,0,1,75052,0,3644,0.01,0,1,37524,0,404,0.5141,0.5368,0.8571,0.6701,0.0,1993596,29359100,1456,1792,1185,1780,1782,1781,1783,853,1796,596,715,1197,1800,1250,0,857,841,834,1799,600,0,712,856,1795,1792,841,841,838,29904,31179,30775,15,1231,5015,6170000,0,,,,,,,,,,,
1785988043.959,15,0.2858,0,2,89984,0,1593,0.2144,0,2,157844,0,5797,,41636,0.0102,0,2,58372,0,1707,0.2144,0,0,97780,0,3963,0.0102,0,1,75052,0,3644,0.0102,0,1,37524,0,404,0.4851,0.4949,0.7228,0.7327,0.0,1979492,29359100,1520,1793,1200,1783,1782,1782,1782,854,1796,596,716,1198,1799,1251,0,858,844,839,1799,601,0,716,855,1797,1791,841,841,840,29516,30355,29143,15,1190,5016,5970000,0,63433,112875,41102,75572,52966,25878,,2,0,403,22143
1785988044.983,16,0.34,0,2,89984,0,1593,0.0583,0,2,159520,0,5797,0.9617,49380,0.0097,0,2,58372,0,1707,0.1651,0,0,98600,0,4152,0.0097,0,1,75184,0,3644,0.0097,0,1,37752,0,404,0.4794,0.4792,0.4742,0.9596,0.0,1978056,29359100,1468,1794,1195,1782,1783,1782,1783,854,1797,597,717,1203,1798,1249,0,857,841,845,1796,600,0,715,856,1795,1791,839,841,841,30122,30091,29220,15,1238,5016,6220000,0,,,,,,,1,1,0,597,
1785988045.969,17,0.3281,0,2,89984,0,1593,0.041,0,2,159520,0,5797,0.9637,62848,0.0,0,2,58372,0,1707,0.1538,0,1,95468,0,4277,0.0,0,1,75184,0,3644,0.0,0,1,37752,0,404,0.4541,0.3918,0.7041,0.7245,0.0,1974460,29359100,1068,1793,1199,1782,1782,1783,1784,854,1797,596,717,1192,1801,1250,0,857,845,838,1800,600,0,715,856,1796,1790,841,841,841,30619,29780,29438,15,1232,5015,6180000,0,,,,,,,9,2,0,867,
1785988046.946,18,0.3443,0,2,89984,0,1593,0.0304,0,2,159520,0,5797,1.0125,102636,0.0,0,2,58372,0,1707,0.1316,0,2,93396,0,4355,0.0,0,1,75184,0,3644,0.0,0,1,37752,0,404,0.4769,0.5152,0.7216,0.6771,0.0,1966084,29359100,1492,1793,1198,1782,1782,1781,1782,854,1797,597,716,1198,1799,1250,0,858,843,838,1797,599,0,716,856,1796,1794,843,840,841,31225,30324,29438,15,1171,5017,5870000,0,,,,,,,5,0,0,1534,
1785988047.984,19,0.3297,0,2,89984,0,1593,0.0485,0,2,159520,0,5797,0.4849,127672,0.0,0,2,58372,0,1707,0.1649,0,1,97088,0,4504,0.0,0,1,75184,0,3644,0.0,0,1,37752,0,404,0.3735,0.4286,0.4808,0.5784,0.0,1944684,29359100,2660,1793,1190,1782,1783,1782,1783,855,1798,596,718,1197,1801,1250,0,857,842,839,1797,600,0,714,857,1795,1791,840,841,840,30137,31536,30557,15,1163,5015,5840000,0,,,,,,,52,2,0,2105,
1785988048.966,20,0.365,2,2,90684,0,1593,0.1419,13,0,168588,0,5884,0.4461,138952,0.0203,0,0,58776,0,1745,0.1724,0,1,96664,0,4619,0.0101,0,1,75200,0,3654,0.0,0,1,37748,0,404,0.4659,0.5347,0.7327,0.6176,0.0,1903964,29359100,18632,1793,1196,1781,1782,1781,1782,854,1796,597,715,1200,1799,1250,0,857,843,837,1799,599,0,715,855,1796,1790,840,841,844,30946,30728,30915,15,1348,5015,6760000,0,62070,109056,41073,73916,52611,25945,64,1,0,2695,88021
1785988049.98,21,0.37,0,2,90684,0,1593,0.34,0,1,166612,0,6024,0.32,140180,0.11,0,1,58776,0,1871,0.73,7,2,146512,0,5311,0.01,0,1,75212,0,3657,0.0,0,1,37748,0,404,0.6101,0.8043,0.7789,0.8723,0.0,1892916,29359100,2236,1794,1190,1782,1782,1782,1783,856,1795,597,717,1197,1799,1249,1,857,841,841,1798,600,0,708,856,1795,1791,844,841,835,30386,31490,29904,15,1610,5015,8070000,0,,,,,,,0,1,0,3323,
1785988051.014,22,0.4006,0,2,92628,0,1593,0.3905,0,1,168772,0,6131,0.3104,140180,0.1001,0,1,58776,0,1919,0.7811,1,2,156060,0,6502,0.0,0,1,75212,0,3657,0.0,0,1,37748,0,404,0.715,0.9528,0.9327,0.9714,0.0,1886280,29359100,740,1793,1197,1782,1782,1782,1783,854,1794,597,716,1196,1798,1251,0,857,845,838,1796,600,0,715,855,1798,1792,835,840,836,30775,30137,29966,15,1377,5013,6910000,0,,,,,,,0,1,0,3914,
1785988051.969,23,0.3587,0,2,92752,0,1593,0.3587,0,1,170108,0,6221,0.299,140180,0.0997,0,1,58840,0,1982,0.7872,5,1,179092,0,7784,0.01,1,1,75244,0,3664,0.01,0,1,37748,0,404,0.6113,0.8696,0.7423,0.8298,0.0,1886312,29359100,0,1792,1199,1781,1781,1781,1782,856,1798,596,715,1200,1799,1250,0,857,843,835,1795,599,0,714,854,1793,1793,838,841,834,31163,31194,30122,15,1181,5016,5930000,0,,,,,,,0,1,0,4627,
1785988052.954,24,0.3641,0,2,92752,0,1593,0.3743,0,0,168932,0,6438,0.3338,140180,0.1012,0,0,58840,0,2123,0.3338,0,2,179716,0,8284,0.1517,9,0,76232,0,3889,0.0,0,1,37748,0,404,0.5193,0.6771,0.7158,0.6907,0.0,1887356,29359100,1236,1792,1199,1781,1781,1782,1782,854,1796,597,715,1196,1801,1249,0,858,842,835,1799,600,0,714,855,1794,1791,840,840,835,30790,31132,30790,15,1222,5016,6130000,0,,,,,,,0,2,0,5324,
1785988054.025,25,0.3898,0,2,92752,0,1593,0.4288,0,1,170296,0,6664,0.3703,140180,0.1267,0,0,58840,0,2308,0.3508,0,2,183408,0,8781,0.1169,0,1,76232,0,4046,0.0,0,1,37748,0,404,0.5222,0.6752,0.7227,0.7,0.0,1884468,29359100,1832,1794,1197,1783,1783,1783,1784,854,1795,597,716,1190,1796,1249,0,857,839,841,1793,599,0,710,856,1799,1791,840,840,841,30992,30868,29935,15,1852,5013,9300000,0,62469,102606,41186,115841,53621,25945,0,1,0,6019,80320
1785988054.995,26,0.3499,0,2,92752,0,1593,0.3899,0,1,167920,0,6828,0.3299,140180,0.1,0,1,58840,0,2432,0.2699,0,2,183664,0,9081,0.09,0,2,76232,0,4083,0.0,0,1,37748,0,404,0.4985,0.6463,0.7381,0.6071,0.0,1885380,29359100,1700,1792,1188,1782,1783,1783,1784,854,1794,597,716,1198,1799,1251,0,858,842,840,1797,599,0,717,855,1797,1792,843,841,832,32018,30402,31194,15,1288,5016,6460000,0,,,,,,,0,0,0,6660,
1785988055.954,27,0.3637,0,2,92752,0,1593,0.3845,0,1,169008,0,6985,0.3429,140180,0.1143,0,0,58840,0,2557,0.291,0,0,183664,0,9393,0.0935,0,1,76332,0,4214,0.0,0,1,37748,0,404,0.4974,0.6522,0.6979,0.6526,0.0,1883276,29359100,1168,1793,1193,1782,1782,1781,1783,854,1797,597,717,1195,1799,1249,0,857,841,841,1799,599,0,714,856,1794,1791,843,841,835,30293,31319,30433,15,1217,5015,6110000,0,,,,,,,0,1,0,7244,
1785988057.005,28,0.3946,0,2,92828,0,1593,0.3946,0,1,169380,0,7358,0.308,140196,0.1059,0,0,58840,0,2789,0.2887,0,2,182224,0,9822,0.0866,0,0,76332,0,4317,0.0,0,1,37748,0,404,0.6134,0.819,0.8077,0.8365,0.0,1884240,29359100,2572,1794,1201,1783,1783,1783,1784,854,1796,596,716,1201,1802,1251,0,860,843,843,1797,599,0,715,854,1796,1792,839,841,840,30946,31863,30542,15,1223,5015,6140000,0,,,,,,,0,1,0,7779,
1785988057.957,29,0.3511,0,2,92828,0,1593,0.3924,0,0,168108,0,7539,0.3511,140196,0.1239,0,1,58840,0,2902,0.2995,0,2,183708,0,10275,0.1033,0,2,76332,0,4489,0.0,0,1,37748,0,404,0.5294,0.7143,0.7204,0.6915,0.0,1883516,29359100,2628,1793,1198,1781,1781,1781,1782,853,1795,597,716,1196,1799,1250,0,856,842,838,1795,599,0,716,855,1795,1793,838,841,832,30557,31319,29547,15,1251,5015,6280000,0,,,,,,,0,0,0,8416,
1785988058.999,30,0.3762,0,2,92828,0,1593,0.4341,0,1,169304,0,7809,0.3666,140196,0.1158,0,1,58840,0,3007,0.328,0,0,183708,0,10649,0.1254,0,1,76332,0,4668,0.0,0,1,37748,0,404,0.5238,0.7064,0.6818,0.7117,0.0,1881640,29359100,2628,1793,1199,1782,1782,1781,1782,854,1797,597,716,1197,1798,1249,1,857,842,835,1799,600,0,714,857,1795,1792,839,841,840,31194,32298,30215,15,1245,5015,6240000,0,62473,101630,41246,115937,53717,25945,0,0,0,9178,80320
1785988059.972,31,0.364,0,2,92828,0,1593,0.3744,0,0,170680,0,8030,0.3432,140196,0.104,0,1,58840,0,3097,0.3016,0,2,183708,0,11023,0.0936,0,1,76332,0,4736,0.0104,0,1,37748,0,404,0.4875,0.6629,0.6703,0.6264,0.0,1880380,29359100,2628,1792,1201,1781,1781,1781,1782,852,1795,597,716,1194,1800,1251,0,858,841,842,1798,601,0,717,856,1797,1791,839,840,839,30868,31645,30371,15,1706,5015,8550000,0,,,,,,,0,0,0,9833,
