stamp_sec,stamp_nanosec,count,image_w,image_h,processing_ms,detect_ms,img_ms,worker_call_ms,ipc_overhead_ms,pre_ms,dpu_ms,post_ms,worker_ms,detection_publish_ms,overlay_ms,age_in_ms,frame_age_ms
1782120722,546062988,1,848,480,81.241,80.458,1.666,78.792,7.927,37.123,12.373,21.368,70.865,0.779,0.005,222.326,303.571
1782120722,579371582,1,848,480,79.553,78.757,1.412,77.345,9.269,38.931,12.322,16.823,68.076,0.792,0.005,281.101,360.649
1782120722,712600830,1,848,480,107.382,106.595,1.436,105.159,11.128,54.725,12.872,26.434,94.031,0.783,0.004,237.929,345.307
1782120722,845822998,1,848,480,103.318,102.487,1.523,100.964,10.637,51.24,13.154,25.933,90.327,0.827,0.005,234.708,338.035
1782120722,979038086,1,848,480,105.965,99.137,1.19,97.947,9.476,50.558,12.783,25.13,88.471,6.819,0.009,217.115,323.116
1782120723,78944824,1,848,480,99.451,98.701,1.079,97.622,9.746,51.906,13.204,22.766,87.876,0.746,0.004,236.839,336.285
1782120723,212147217,1,848,480,79.94,79.048,1.037,78.011,7.945,37.706,12.642,19.718,70.066,0.887,0.005,235.418,315.364
1782120723,278745850,1,848,480,86.103,85.38,1.297,84.083,12.8,42.302,12.193,16.788,71.283,0.719,0.004,259.387,345.488
1782120723,411937744,1,848,480,86.37,85.53,1.628,83.902,11.852,36.775,16.487,18.789,72.051,0.835,0.005,241.873,328.241
1782120723,545073486,1,848,480,91.702,90.764,1.108,89.656,11.294,47.455,12.161,18.746,78.362,0.928,0.009,214.394,306.123
1782120723,611688721,1,848,480,88.951,88.122,1.33,86.792,12.737,38.081,13.753,22.221,74.055,0.824,0.004,251.271,340.213
1782120723,744913574,0,848,480,96.652,95.894,1.031,94.863,12.269,44.036,12.082,26.476,82.593,0.753,0.005,223.171,319.828
1782120723,811523438,1,848,480,94.799,93.744,1.063,92.682,19.328,43.622,12.274,17.459,73.354,1.05,0.004,268.113,362.924
1782120723,911434570,0,848,480,88.736,87.743,2.832,84.911,16.893,37.814,12.667,17.538,68.018,0.989,0.004,282.627,371.256
1782120724,77944336,1,848,480,84.348,83.386,1.551,81.835,8.162,42.501,12.479,18.692,73.672,0.958,0.004,255.972,340.314
1782120724,211143799,1,848,480,80.31,79.301,3.741,75.56,7.769,38.097,12.519,17.176,67.791,1.005,0.005,260.453,340.745
1782120724,277740967,1,848,480,103.061,102.298,1.02,101.278,10.731,50.081,13.112,27.354,90.547,0.758,0.004,287.489,390.531
