wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785992135.405,11,0.3564,0,0,90716,0,1542,0.0509,0,2,160916,0,5779,0.9572,49028,0.0,0,1,58572,0,2793,0.1629,0,0,99332,0,6770,0.0102,0,1,75420,0,5502,0.0,0,0,37704,0,283,0.4888,0.3864,0.5682,1.0,0.0,1851316,29359100,59312,1793,1197,1782,1783,1782,1783,854,1796,598,716,1199,1798,1251,1,859,842,837,1798,600,0,715,856,1798,1789,843,841,839,32267,33184,31257,15,1218,5016,6110000,0,,,,,,,0,2,0,926,
1785992136.448,12,0.3436,0,0,90716,0,1542,0.0382,0,2,160916,0,5779,0.9831,62804,0.0095,0,1,58572,0,2793,0.1814,0,0,99804,0,6981,0.0,0,1,75420,0,5502,0.0,0,0,37704,0,283,0.4842,0.35,0.5644,1.0,0.0,1845276,29359100,56212,1793,1197,1783,1782,1782,1783,854,1795,596,716,1195,1800,1249,0,860,843,842,1797,600,0,716,858,1794,1790,842,840,840,31676,33977,30790,15,1261,5016,6330000,0,,,,,,,0,2,0,1068,
1785992137.45,13,0.3414,0,0,90716,0,1542,0.0402,0,2,160916,0,5779,1.0944,104440,0.0,0,1,58572,0,2793,0.1807,0,0,99016,0,7181,0.0,0,1,75420,0,5502,0.0,0,0,37704,0,283,0.5089,0.4433,0.6162,0.99,0.0,1831164,29359100,49436,1794,1188,1783,1783,1782,1784,854,1796,596,717,1199,1802,1250,0,856,843,838,1797,600,0,711,857,1796,1795,839,841,835,31925,32873,30852,15,1222,5015,6130000,0,,,,,,,0,2,0,1437,
1785992138.556,14,0.4168,0,0,91504,0,1542,0.198,299,1,168364,0,5948,0.7919,137744,0.0313,0,0,58572,0,2860,0.2292,0,1,98228,0,7497,0.0313,0,1,75420,0,5538,0.0,0,0,37704,0,283,0.5535,0.6147,0.6852,0.9091,0.0,1785756,29359100,12236,1794,1199,1783,1783,1783,1785,853,1795,597,715,1196,1801,1250,0,857,844,843,1797,600,0,716,857,1798,1792,840,842,833,31412,31925,31894,15,1233,5015,6570000,0,,,,,,,0,0,0,1854,
1785992139.434,15,0.3242,0,0,91556,0,1542,0.2947,0,1,169304,0,6213,0.2554,137972,0.0982,0,0,59012,0,3105,0.6582,0,2,149488,0,8749,0.0,0,1,75420,0,5538,0.0,0,0,37704,0,283,0.63,0.8696,0.8316,0.8298,0.0,1774676,29359100,2576,1793,1191,1783,1783,1783,1784,854,1796,597,716,1201,1800,1248,1,859,843,839,1799,600,0,715,856,1795,1792,840,841,838,31801,32236,31676,15,1292,5015,6130000,0,60758,103911,41108,99055,52746,26003,0,0,0,2308,81091
1785992140.552,16,0.4284,0,0,92544,0,1542,0.3978,0,0,169340,0,6554,0.2958,137972,0.1224,0,0,59012,0,3351,1.0403,0,2,161640,0,9899,0.0,0,1,75420,0,5538,0.0,0,0,37704,0,283,0.637,0.9314,0.6337,1.0,0.0,1767880,29359100,260,1795,1197,1783,1783,1783,1784,855,1796,596,711,1196,1799,1251,2,860,843,840,1798,600,0,714,857,1797,1793,840,841,839,32904,32873,31661,15,1245,5016,6250000,0,,,,,,,0,1,0,3005,
1785992141.454,17,0.3453,0,0,93728,0,1542,0.3357,0,0,169564,0,6886,0.2398,137972,0.0959,0,1,59012,0,3522,0.6714,0,0,184336,0,10635,0.0767,0,1,76724,0,5655,0.0,0,0,37704,0,283,0.65,0.8791,0.8202,0.9,0.0,1759296,29359100,872,1794,1197,1782,1783,1782,1783,855,1798,597,715,1195,1802,1250,0,856,843,839,1797,599,0,713,855,1793,1792,841,841,842,32920,31645,31101,15,1895,5015,9500000,0,,,,,,,0,2,0,3593,
1785992142.426,18,0.3708,0,0,93728,0,1542,0.3914,0,2,170796,0,7243,0.3296,137972,0.1339,0,0,59012,0,3765,0.3296,0,0,185420,0,11160,0.1236,0,1,76724,0,5822,0.0,0,0,37704,0,283,0.5492,0.7263,0.7083,0.7708,0.0,1758728,29359100,1964,1794,1201,1782,1783,1782,1783,855,1797,596,716,1197,1799,1249,0,857,841,839,1798,600,0,714,856,1794,1794,842,842,842,31925,31396,31863,15,1416,5015,7110000,0,,,,,,,0,2,0,4258,
1785992143.425,19,0.3643,0,0,93932,0,1542,0.3542,0,1,169724,0,7530,0.3239,137972,0.1214,0,0,59012,0,3938,0.2935,0,2,185520,0,11599,0.1113,0,2,76724,0,6003,0.0101,0,0,37704,0,283,0.509,0.6667,0.6289,0.7551,0.0,1757816,29359100,2156,1794,1188,1783,1782,1782,1783,854,1795,597,719,1202,1800,1250,0,856,844,842,1798,600,0,710,856,1796,1793,839,842,839,31210,32360,32282,15,1832,5015,9190000,0,,,,,,,0,1,0,4887,
1785992144.424,20,0.3723,0,0,93932,0,1542,0.3528,0,2,171008,0,7809,0.3234,137972,0.1274,0,2,59012,0,4127,0.3136,0,2,184072,0,12122,0.1078,0,2,76724,0,6218,0.0,0,0,37704,0,283,0.5273,0.729,0.6981,0.6857,0.0,1761988,29359100,2776,1794,1195,1782,1783,1782,1784,854,1794,597,718,1198,1802,1251,0,859,845,842,1798,600,0,714,854,1794,1791,842,841,840,32484,33137,31707,15,1270,5015,6370000,0,63154,101305,41196,115563,53790,26003,0,0,0,5500,77022
1785992145.448,21,0.3767,0,0,93932,0,1542,0.3767,0,0,169704,0,8131,0.3073,137972,0.119,0,1,59012,0,4352,0.2974,0,2,184596,0,12524,0.1091,0,1,76724,0,6399,0.0,0,0,37704,0,283,0.5185,0.6957,0.6596,0.7234,0.0,1758748,29359100,2888,1795,1198,1784,1784,1783,1785,856,1799,596,718,1199,1801,1251,0,858,845,842,1797,599,0,716,854,1797,1792,841,841,839,31972,32096,31070,15,1192,5016,5980000,0,,,,,,,0,2,0,6107,
1785992146.457,22,0.356,0,0,93932,0,1542,0.3758,0,1,171044,0,8528,0.3164,137972,0.1286,0,1,59012,0,4590,0.3362,0,0,185388,0,12955,0.1088,0,1,76724,0,6576,0.0,0,0,37704,0,283,0.5201,0.6939,0.6566,0.7327,0.0,1758300,29359100,2892,1794,1197,1783,1782,1784,1785,856,1797,598,717,1194,1800,1249,0,857,847,838,1796,600,0,712,855,1797,1792,843,841,841,31583,31365,31412,15,1466,5015,7350000,0,,,,,,,0,1,0,6678,
1785992147.43,23,0.3733,0,0,93932,0,1542,0.3629,0,1,170948,0,8858,0.3111,137972,0.1141,0,0,59012,0,4751,0.2903,0,1,185388,0,13392,0.1037,0,2,76724,0,6731,0.0,0,0,37704,0,283,0.5,0.6186,0.6737,0.7234,0.0,1757608,29359100,2892,1793,1202,1782,1783,1782,1783,856,1797,597,715,1197,1803,1249,0,858,844,841,1798,600,0,715,856,1797,1793,840,842,840,33199,32220,31350,15,1172,5016,5890000,0,,,,,,,0,0,0,7281,
