wall_time_s,tick,cpu_cores_camera,majflt_camera,last_cpu_camera,rss_kb_camera,swap_kb_camera,nonvol_ctxt_camera,cpu_cores_detector,majflt_detector,last_cpu_detector,rss_kb_detector,swap_kb_detector,nonvol_ctxt_detector,cpu_cores_worker,rss_kb_worker,cpu_cores_pick_logic,majflt_pick_logic,last_cpu_pick_logic,rss_kb_pick_logic,swap_kb_pick_logic,nonvol_ctxt_pick_logic,cpu_cores_target_3d,majflt_target_3d,last_cpu_target_3d,rss_kb_target_3d,swap_kb_target_3d,nonvol_ctxt_target_3d,cpu_cores_target_base,majflt_target_base,last_cpu_target_base,rss_kb_target_base,swap_kb_target_base,nonvol_ctxt_target_base,cpu_cores_static_tf,majflt_static_tf,last_cpu_static_tf,rss_kb_static_tf,swap_kb_static_tf,nonvol_ctxt_static_tf,sys_cpu_pct_total,sys_cpu_pct_cpu0,sys_cpu_pct_cpu1,sys_cpu_pct_cpu2,sys_cpu_pct_cpu3,mem_available_kb,swap_free_kb,cma_free_kb,ams_in10_input,ams_in11_input,ams_in12_input,ams_in13_input,ams_in14_input,ams_in15_input,ams_in16_input,ams_in17_input,ams_in18_input,ams_in19_input,ams_in1_input,ams_in20_input,ams_in21_input,ams_in22_input,ams_in23_input,ams_in24_input,ams_in25_input,ams_in26_input,ams_in27_input,ams_in2_input,ams_in3_input,ams_in4_input,ams_in5_input,ams_in6_input,ams_in7_input,ams_in8_input,ams_in9_input,ams_temp1_input,ams_temp2_input,ams_temp3_input,pwmfan_pwm1,ina260_u14_curr1_input,ina260_u14_in1_input,ina260_u14_power1_input,worker_restart_count,pss_kb_camera,pss_kb_detector,pss_kb_pick_logic,pss_kb_target_3d,pss_kb_target_base,pss_kb_static_tf,majflt_worker,last_cpu_worker,swap_kb_worker,nonvol_ctxt_worker,pss_kb_worker
1785492549.409,11,0.7667,0,1,107188,0,2483,0.0295,0,1,160488,0,8620,0.7667,41560,0.0,0,2,58404,0,3348,0.0983,0,0,78880,0,4813,0.0,0,1,75076,0,3879,0.0,0,0,38436,0,675,0.5621,0.9318,0.5568,0.7614,0.0,859816,28463868,89268,1795,1195,1784,1784,1783,1785,854,1799,597,717,1196,1800,1249,0,858,864,861,1798,600,0,715,858,1797,1792,865,857,856,31863,31396,30246,15,1275,5015,6400000,0,,,,,,,0,0,0,987,
1785492550.44,12,0.8813,0,1,107980,0,2483,0.01,0,1,160488,0,8620,0.9314,49940,0.0,0,2,58404,0,3348,0.0801,0,0,78880,0,4880,0.0,0,1,75076,0,3879,0.01,0,0,38436,0,675,0.5659,1.0,0.26,1.0,0.0,857048,28463868,89268,1793,1198,1781,1782,1782,1783,856,1797,597,718,1198,1800,1249,0,859,859,863,1801,600,0,715,857,1796,1790,850,857,867,30884,31614,30464,15,1307,5015,6550000,0,,,,,,,0,2,0,1255,
1785492551.433,13,0.8805,0,1,107980,0,2483,0.01,0,1,160488,0,8620,0.9005,62600,0.0,0,2,58404,0,3348,0.06,0,0,78880,0,4962,0.0,0,1,75076,0,3879,0.0,0,0,38436,0,675,0.5736,1.0,0.2812,1.0,0.0,852008,28463868,89268,1794,1201,1783,1783,1783,1784,854,1798,596,716,1197,1800,1251,0,857,855,858,1798,599,0,715,857,1798,1791,860,857,852,30231,30666,30526,15,1301,5016,6530000,0,,,,,,,0,2,0,1469,
1785492552.385,14,0.8678,0,1,107980,0,2483,0.0204,0,1,160488,0,8620,0.9699,103480,0.0,0,2,58404,0,3348,0.0817,0,0,78880,0,5035,0.0,0,1,75076,0,3879,0.0,0,0,38436,0,675,0.5942,0.9895,0.3913,1.0,0.0,837644,28463868,89268,1794,1195,1782,1783,1782,1783,855,1796,596,717,1197,1801,1249,0,858,862,859,1799,600,0,714,856,1795,1792,858,858,850,30992,31614,30604,15,1292,5016,6480000,0,,,,,,,0,2,0,1917,
1785492553.395,15,0.8314,0,1,108772,0,2483,0.0902,1,2,166548,0,8704,0.8014,140224,0.02,0,2,58404,0,3405,0.1002,0,0,78880,0,5163,0.0301,0,1,75076,0,3912,0.0,0,0,38436,0,675,0.6176,0.9636,0.5636,0.9369,0.0,788060,28463868,65368,1794,1197,1783,1783,1783,1784,854,1797,597,713,1200,1800,1250,0,858,866,853,1798,600,0,714,856,1796,1791,856,858,852,30961,32111,30650,15,1847,5013,9260000,0,79815,105814,40898,55687,52426,25497,0,1,0,2749,88224
1785492554.363,16,0.6497,0,1,108772,0,2483,0.1827,0,2,168788,0,8797,0.2132,140224,0.0812,0,2,58404,0,3466,0.7613,2,0,133660,0,6209,0.0,0,1,75076,0,3912,0.0,0,0,38436,0,675,0.6127,0.9659,0.5595,0.9205,0.0,773980,28463868,62020,1795,1193,1783,1784,1784,1785,855,1797,597,717,1195,1802,1251,0,859,855,849,1799,600,0,715,857,1799,1791,855,858,856,31645,31241,31816,15,1316,5015,6600000,0,,,,,,,0,2,0,3058,
1785492555.362,17,0.6992,0,1,108772,0,2483,0.1898,0,2,168788,0,8841,0.1998,140224,0.0599,0,2,58404,0,3480,0.839,0,0,141980,0,7159,0.0,0,1,75076,0,3912,0.0,0,0,38436,0,675,0.6035,0.9293,0.5258,0.9596,0.0,770384,28463868,60408,1793,1198,1781,1782,1782,1783,854,1797,596,715,1199,1802,1251,0,859,857,857,1797,600,0,715,856,1795,1794,856,857,861,30402,31987,30557,15,1343,5016,6750000,0,,,,,,,0,2,0,3241,
1785492556.387,18,0.8197,0,1,108772,0,2483,0.2173,0,0,168788,0,8918,0.237,140224,0.079,0,1,58864,0,3581,0.5333,0,1,164536,0,7822,0.0889,0,2,75616,0,4086,0.0,0,0,38436,0,675,0.6,0.9903,0.6117,0.8058,0.0,763656,28463868,56688,1794,1201,1783,1783,1783,1784,855,1796,596,718,1197,1800,1251,0,859,857,857,1799,600,0,715,855,1796,1792,862,858,847,29795,31925,30557,15,1258,5016,6310000,0,,,,,,,0,1,0,3664,
1785492557.449,19,0.9921,0,1,108772,0,2483,0.2381,0,2,168788,0,9056,0.2579,140224,0.0794,0,1,58864,0,3673,0.1786,0,2,164536,0,8111,0.0694,0,2,75616,0,4221,0.0,0,0,38436,0,675,0.5418,1.0,0.5446,0.6154,0.0,763172,28463868,56564,1793,1200,1782,1782,1781,1783,854,1795,597,718,1198,1802,1250,1,858,863,853,1799,600,0,713,856,1794,1792,861,857,851,31614,30542,30759,15,1377,5015,6910000,0,,,,,,,0,1,0,4178,
1785492558.378,20,0.8864,0,1,108772,0,2483,0.2115,0,1,168788,0,9182,0.2417,140224,0.0705,0,1,58864,0,3776,0.1511,0,1,164536,0,8365,0.0705,0,2,75616,0,4352,0.0,0,0,38436,0,675,0.5501,0.9804,0.5588,0.6667,0.0,763440,28463868,56440,1793,1200,1781,1782,1781,1782,854,1795,597,717,1195,1801,1249,1,858,864,854,1800,600,0,715,855,1796,1794,859,856,855,30619,31396,30930,15,1347,5015,7040000,0,78223,100344,40982,96491,53455,25497,0,1,0,4754,80246
