capture_sec,capture_nanosec,pick_logic_in_age_ms,pick_logic_compute_ms,pick_logic_out_age_ms,n_candidates,target_valid
1785492557,816996338,351.279,1.142,352.347,5,1
1785492557,883708008,356.798,1.081,357.805,5,1
1785492557,950419434,360.248,1.085,361.259,5,1
1785492558,17130859,368.805,1.505,370.231,5,1
1785492558,83842529,381.832,1.74,383.496,5,1
1785492558,150553955,386.854,1.905,388.68,5,1
1785492558,217265381,386.807,1.203,387.934,5,1
1785492558,283976807,390.428,1.08,391.434,5,1
1785492558,350688232,393.921,2.766,396.607,5,1
1785492558,417399658,397.886,8.076,405.775,5,1
1785492558,484111084,397.629,1.1,398.652,5,1
1785492558,550822510,399.206,1.342,400.312,5,1
1785492558,684247559,349.83,1.18,350.934,5,1
1785492558,884385010,313.475,1.083,314.481,5,1
1785492558,951097656,315.685,1.077,316.689,5,1
1785492559,17810303,337.058,1.638,338.521,5,1
1785492559,84522705,326.868,1.616,327.928,5,1
1785492559,151235352,341.807,1.679,343.397,5,1
1785492559,217947998,345.696,1.175,346.798,5,1
1785492559,284660400,349.004,1.14,350.068,5,1
1785492559,418085693,352.761,1.368,354.049,5,1
1785492559,484798340,351.383,8.941,360.194,5,1
1785492559,551510742,355.714,1.12,356.762,5,1
1785492559,618216797,355.687,1.112,356.725,5,1
1785492559,684960449,355.997,1.226,357.148,5,1
1785492559,751705322,373.514,1.137,374.533,5,1
1785492559,818451416,371.085,1.076,372.087,5,1
1785492559,885198486,377.602,1.172,378.698,5,1
1785492559,951946777,383.45,1.077,384.453,5,1
1785492560,18696289,394.13,4.275,398.273,5,1
1785492560,85446777,397.552,1.126,398.509,5,1
1785492560,152198486,410.864,1.094,411.884,5,1
1785492560,218951172,421.007,1.575,422.5,5,1
1785492560,352460449,361.288,2.66,363.764,5,1
1785492560,419216553,347.713,3.858,351.493,5,1
1785492560,485974121,334.831,2.597,337.273,5,1
1785492560,552732666,313.634,19.449,332.945,5,1
1785492560,619491699,309.386,1.12,310.433,5,1
1785492560,686207275,326.555,1.104,327.586,5,1
1785492560,752921387,336.001,1.149,337.061,5,1
1785492560,819635254,345.535,1.077,346.535,5,1
1785492560,886349121,350.327,1.111,351.364,5,1
1785492560,953062744,354.838,1.07,355.833,5,1
1785492561,19776611,364.019,1.612,365.553,5,1
1785492561,86490479,375.712,1.192,376.827,5,1
1785492561,153204102,379.554,1.213,380.693,5,1
1785492561,219917969,385.886,1.173,386.984,5,1
1785492561,286631592,393.23,1.157,394.31,5,1
1785492561,353345215,398.682,1.335,399.925,5,1
1785492561,420059082,411.615,1.204,412.747,5,1
1785492561,486772705,408.477,18.558,426.883,5,1
1785492561,553486328,407.813,4.777,412.498,5,1
1785492561,687253662,346.114,1.646,347.672,5,1
1785492561,754140869,327.488,1.154,328.565,5,1
1785492561,821030762,315.561,1.023,316.51,5,1
1785492561,887922852,308.74,1.216,309.882,5,1
1785492561,954817383,308.312,1.098,309.337,5,1
1785492562,21714111,315.594,1.109,316.628,5,1
1785492562,88613525,320.09,1.287,321.3,5,1
1785492562,155515137,343.686,1.553,345.147,5,1
1785492562,222419434,330.102,1.219,331.244,5,1
1785492562,289325928,337.886,1.103,338.909,5,1
1785492562,356234863,358.292,1.275,359.492,5,1
1785492562,423146240,358.33,1.172,359.426,5,1
1785492562,490059814,359.896,1.032,360.852,5,1
1785492562,556973877,361.551,5.534,366.972,5,1
1785492562,623706055,362.789,1.06,363.773,5,1
1785492562,690403320,368.914,1.127,369.967,5,1
1785492562,757100098,368.539,1.202,369.669,5,1
1785492562,823796387,377.295,1.143,378.365,5,1
1785492562,890492432,376.369,1.148,377.445,5,1
1785492562,957187988,379.899,1.113,380.934,5,1
1785492563,23883057,387.262,1.141,388.33,5,1
1785492563,90578125,391.044,1.545,392.515,5,1
1785492563,157272461,407.27,1.099,408.291,5,1
1785492563,223966553,400.633,1.278,401.692,5,1
1785492563,290660400,423.812,1.186,424.922,5,1
1785492563,357353760,428.683,1.103,429.712,5,1
1785492563,424046631,428.753,1.081,429.761,5,1
1785492563,557431396,362.831,12.121,374.838,5,1
1785492563,690853271,303.426,1.304,304.648,5,1
1785492563,757550293,307.264,1.196,308.387,5,1
1785492563,824247070,314.651,1.127,315.687,5,1
1785492563,957639404,307.743,1.025,308.689,5,1
1785492564,24334961,311.033,1.196,312.155,5,1
1785492564,91030518,316.681,1.079,317.685,5,1
1785492564,157725342,326.214,1.082,327.184,5,1
1785492564,224420166,332.537,1.339,333.795,5,1
1785492564,291114258,341.353,6.043,347.31,5,1
1785492564,357808350,336.74,1.187,337.802,5,1
1785492564,424501953,333.808,2.735,334.886,5,1
1785492564,491195313,361.872,1.277,363.07,5,1
1785492564,557888184,354.859,1.129,355.916,5,1
1785492564,624580566,360.036,7.442,367.366,5,1
1785492564,691277832,371.171,1.06,372.156,5,1
1785492564,757974854,382.339,1.187,383.452,5,1
1785492564,824671387,379.187,1.027,380.139,5,1
1785492564,891367432,380.407,1.12,381.354,5,1
1785492564,958063477,380.399,4.674,384.963,5,1
1785492565,24759033,387.837,1.296,389.059,5,1
1785492565,91454346,396.876,1.363,398.152,5,1
1785492565,158149414,384.388,1.123,385.436,5,1
1785492565,224843994,397.155,1.097,398.179,5,1
1785492565,291538330,402.704,1.238,403.867,5,1
1785492565,358232422,401.224,1.348,402.493,5,1
1785492565,424926025,400.672,1.286,401.787,5,1
1785492565,558312744,345.673,2.678,348.275,5,1
1785492565,625005859,339.385,2.669,341.976,5,1
1785492565,691730469,333.496,16.855,350.224,5,1
1785492565,758428955,330.836,5.166,335.866,5,1
1785492565,825127197,314.456,1.208,315.576,5,1
1785492565,891825195,303.165,4.062,307.015,5,1
1785492565,958522705,292.956,1.383,294.25,5,1
1785492566,25219971,284.58,1.201,285.707,5,1
1785492566,91916992,297.369,1.051,298.345,5,1
1785492566,158613770,305.659,1.465,307.048,5,1
1785492566,225310059,321.225,1.456,322.56,5,1
1785492566,292006104,327.776,1.094,328.794,5,1
1785492566,358701904,331.468,1.082,332.475,5,1
1785492566,425397461,337.912,1.114,338.951,5,1
1785492566,492092529,340.221,1.447,341.543,5,1
1785492566,558787598,341.735,1.099,342.76,5,1
1785492566,625482178,345.143,1.157,346.089,5,1
1785492566,692180420,349.02,9.22,358.119,5,1
1785492566,758878418,358.682,1.052,359.66,5,1
1785492566,825575928,374.373,1.067,375.367,5,1
1785492566,892273438,382.93,1.146,384.001,5,1
1785492566,958970459,394.955,1.174,396.053,5,1
1785492567,25667236,412.082,1.099,413.107,5,1
1785492567,92363770,434.468,1.236,435.603,5,1
1785492567,159060059,426.223,1.088,427.239,5,1
1785492567,292451660,376.228,1.15,377.3,5,1
1785492567,425842041,337.364,1.558,338.83,5,1
1785492567,492536865,333.861,1.093,334.88,5,1
1785492567,559231201,345.516,1.152,346.595,5,1
1785492567,625925781,345.034,1.133,346.093,5,1
1785492567,692625488,344.24,1.392,345.491,5,1
1785492567,759324951,344.219,6.8,350.898,5,1
1785492567,826023926,350.934,1.177,351.963,5,1
1785492567,892722900,360.436,1.189,361.537,5,1
1785492567,959421387,382.794,3.031,385.721,5,1
1785492568,26119629,376.917,3.091,379.913,5,1
1785492568,92817627,421.072,1.076,422.038,5,1
1785492568,159515381,417.985,1.258,419.169,5,1
1785492568,226212891,424.834,1.015,425.773,5,1
1785492568,292909912,438.95,1.231,440.106,5,1
1785492568,359606689,442.406,1.035,443.362,5,1
1785492568,492999756,371.898,1.022,372.831,5,1
1785492568,626391602,316.439,1.226,317.592,5,1
1785492568,693145996,318.543,1.022,319.492,5,1
1785492568,759846436,317.81,1.145,318.881,5,1
1785492568,826546631,325.658,7.247,332.793,5,1
1785492568,893246582,335.719,8.312,343.939,5,1
1785492568,959946045,339.022,1.155,340.097,5,1
1785492569,26645508,351.31,1.935,353.163,5,1
1785492569,93344482,349.51,1.222,350.642,5,1
1785492569,160043457,369.191,1.165,370.282,5,1
1785492569,226741943,369.498,1.11,370.537,5,1
1785492569,360138184,367.333,1.655,368.911,5,1
1785492569,426835693,366.903,1.698,368.527,5,1
1785492569,493533203,362.678,1.801,364.403,5,1
1785492569,560230469,361.586,1.064,362.578,5,1
1785492569,626927246,372.513,1.242,373.677,5,1
1785492569,693623535,379.284,1.162,380.359,5,1
1785492569,760319336,386.861,1.094,387.883,5,1
1785492569,827014893,396.69,16.149,412.437,5,1
1785492569,893710205,397.012,2.163,399.098,5,1
1785492569,960405029,410.803,1.555,412.266,5,1
1785492570,27099609,409.133,1.183,410.237,5,1
1785492570,160487793,365.836,1.475,367.223,5,1
1785492570,227181396,358.545,1.169,359.639,5,1
1785492570,293874512,357.122,1.194,358.241,5,1
1785492570,360567627,348.473,1.24,349.621,5,1
1785492570,427260010,335.258,5.286,340.459,5,1
1785492570,493952148,321.469,2.007,323.356,5,1
1785492570,560644043,311.101,1.129,312.156,5,1
1785492570,627335938,314.774,1.118,315.816,5,1
1785492570,694079590,315.534,1.248,316.706,5,1
1785492570,760779053,318.58,1.186,319.693,5,1
1785492570,827478271,325.131,2.735,327.792,5,1
1785492570,894177246,323.991,1.123,325.04,5,1
1785492570,960875977,322.175,4.636,326.697,5,1
1785492571,27574219,330.082,1.241,331.146,5,1
1785492571,160970215,335.549,4.844,339.877,5,1
1785492571,227667725,333.203,1.24,334.368,5,1
1785492571,294364990,329.638,1.101,330.666,5,1
1785492571,361061768,335.851,2.183,337.932,5,1
1785492571,427758545,336.148,1.275,337.33,5,1
1785492571,494454834,336.931,1.286,338.072,5,1
1785492571,561150879,339.6,1.122,340.647,5,1
1785492571,627846680,337.436,1.137,338.498,5,1
1785492571,694543701,348.034,5.075,349.303,5,1
1785492571,827937012,341.698,1.163,342.787,5,1
1785492571,894633057,340.022,1.229,341.133,5,1
1785492571,961328613,343.472,10.954,354.307,5,1
1785492572,94719238,349.364,1.014,350.307,5,1
1785492572,161414063,377.247,1.188,378.356,5,1
1785492572,228108398,378.87,3.67,382.456,5,1
1785492572,294802490,364.71,1.239,365.872,5,1
1785492572,361496338,362.979,3.207,366.1,5,1
1785492572,494882813,342.886,1.059,343.868,5,1
1785492572,561575439,342.962,1.604,344.489,5,1
1785492572,628268311,342.637,1.271,343.801,5,1
1785492572,694967773,365.375,1.78,367.071,5,1
1785492572,761667236,358.776,2.7,361.377,5,1
1785492572,895065186,343.153,1.237,344.237,5,1
1785492572,961763672,343.317,9.264,352.462,5,1
1785492573,28461914,377.716,6.107,383.736,5,1
1785492573,95159912,366.203,1.924,368.037,5,1
1785492573,161857666,363.344,1.731,364.992,5,1
1785492573,295252197,358.545,1.105,359.578,5,1
1785492573,361948975,359.309,1.151,360.385,5,1
1785492573,428645508,360.851,1.091,361.868,5,1
1785492573,495341797,359.235,1.022,360.184,5,1
1785492573,628733643,354.248,1.028,355.202,5,1
1785492573,695582764,365.721,1.18,366.823,5,1
1785492573,762433594,374.951,6.404,381.266,5,1
1785492573,829286133,367.224,1.068,368.217,5,1
1785492573,962996094,360.787,9.894,370.542,5,1
1785492574,29853760,366.289,1.139,367.352,5,1
1785492574,96712891,397.617,2.787,400.315,5,1
1785492574,230436279,383.022,1.118,384.066,5,1
1785492574,297300537,386.989,1.481,388.397,5,1
1785492574,364166504,385.542,1.246,386.711,5,1
1785492574,431034180,389.05,1.171,390.147,5,1
1785492574,497903564,390.033,1.36,391.082,5,1
1785492574,631645264,387.119,1.122,388.163,5,1
1785492574,764855713,385.99,6.474,392.361,5,1
1785492574,831690430,378.633,1.155,379.713,5,1
1785492574,898526611,394.047,5.993,399.921,5,1
1785492574,965364258,413.994,17.558,431.408,5,1
1785492575,32203369,412.156,6.855,418.921,5,1
1785492575,99043701,409.18,1.148,410.254,5,1
1785492575,232729004,354.55,1.108,355.583,5,1
1785492575,299573730,356.175,1.375,357.474,5,1
1785492575,366419678,341.17,2.168,343.241,5,1
1785492575,433267334,325.238,1.07,326.234,5,1
1785492575,500116211,330.231,1.188,331.341,5,1
1785492575,566966553,341.438,1.096,342.461,5,1
1785492575,633818359,337.2,1.337,338.46,5,1
1785492575,701220703,335.627,1.282,336.837,5,1
1785492575,767893799,336.762,1.246,337.933,5,1
1785492575,834566406,330.295,1.654,331.825,5,1
1785492575,901238037,333.956,1.297,335.177,5,1
1785492575,967909180,333.377,1.294,334.55,5,1
1785492576,101248779,329.312,27.97,357.129,5,1
1785492576,167917236,330.606,1.206,331.738,5,1
1785492576,234585205,336.456,1.3,337.679,5,1
1785492576,301252441,342.219,1.086,343.232,5,1
1785492576,367918701,350.139,1.09,351.155,5,1
1785492576,434584473,362.162,1.084,363.173,5,1
1785492576,501249268,373.678,1.069,374.675,5,1
1785492576,567913330,378.932,1.124,379.982,5,1
1785492576,701205566,380.039,1.097,381.063,5,1
1785492576,767878906,384.812,1.295,386.029,5,1
1785492576,834551270,384.429,1.266,385.62,5,1
1785492576,901222900,380.274,1.224,381.424,5,1
1785492576,967893799,394.133,1.484,395.527,5,1
1785492577,34563965,406.721,19.983,426.559,5,1
1785492577,167901855,408.341,1.868,410.131,5,1
1785492577,234569580,417.517,1.751,419.194,5,1
1785492577,434567871,286.469,1.29,287.675,5,1
1785492577,501232422,300.425,1.258,301.6,5,1
1785492577,567896240,294.836,5.047,299.8,5,1
1785492577,634559326,287.504,1.156,288.586,5,1
1785492577,701221436,293.688,6.319,299.916,5,1
1785492577,767395752,302.226,1.104,303.258,5,1
1785492577,834298340,312.324,1.111,313.362,5,1
1785492577,901204346,315.769,1.036,316.73,5,1
1785492577,968113770,330.521,1.175,331.622,5,1
1785492578,35026611,344.512,1.127,345.566,5,1
1785492578,168862793,340.527,11.181,351.578,5,1
1785492578,302712646,346.541,1.102,347.57,5,1
1785492578,436576660,350.802,1.317,352.032,5,1
1785492578,503513672,346.803,1.095,347.825,5,1
1785492578,570454346,337.747,1.254,338.915,5,1
1785492578,637398438,347.955,1.187,349.069,5,1
1785492578,704727051,347.326,1.154,348.406,5,1
1785492578,771552490,374.087,1.519,375.523,5,1
1785492578,838378906,368.167,1.166,369.259,5,1
1785492578,905206787,363.053,3.662,366.633,5,1
1785492578,972035889,366.489,1.37,367.783,5,1
1785492579,38866211,387.706,1.093,388.726,5,1
1785492579,105697998,397.455,2.287,399.663,5,1
1785492579,172530762,406.022,23.627,429.52,5,1
1785492579,239364990,422.114,1.196,423.233,5,1
1785492579,306200439,457.056,5.914,461.915,5,1
1785492579,439875000,437.011,1.21,438.138,5,1
1785492579,506714355,434.268,4.105,438.277,5,1
1785492579,573554688,409.26,3.559,412.668,5,1
1785492579,640396484,457.242,5.074,462.19,5,1
1785492579,840435303,320.908,1.159,321.989,5,1
1785492579,973791016,296.776,1.111,297.815,5,1
1785492580,40468018,329.752,1.942,331.604,5,1
1785492580,107144043,340.474,1.288,341.682,5,1
1785492580,173819580,326.821,2.326,329.053,5,1
1785492580,240494141,335.065,2.827,337.815,5,1
1785492580,307168213,347.411,20.028,367.306,5,1
1785492580,440514160,372.029,1.402,373.348,5,1
1785492580,507186035,349.513,1.101,350.54,5,1
1785492580,573857178,357.571,1.242,358.74,5,1
1785492580,640528809,380.784,1.484,382.18,5,1
1785492580,707542969,373.689,1.321,374.933,5,1
1785492580,774201904,377.412,1.126,378.466,5,1
1785492580,840859863,381.523,1.711,383.16,5,1
1785492580,907516846,379.176,1.507,380.611,5,1
1785492580,974172607,378.494,1.128,379.546,5,1
1785492581,40827393,394.277,1.06,395.264,5,1
1785492581,107481201,404.451,8.534,412.869,5,1
1785492581,174133789,409.95,2.944,412.818,5,1
1785492581,240785645,412.331,1.064,413.319,5,1
1785492581,307436279,413.975,12.957,426.811,5,1
1785492581,440734131,363.328,15.891,377.892,5,1
1785492581,507381592,341.376,1.753,343.044,5,1
1785492581,574028076,314.073,1.526,315.523,5,1
1785492581,640673340,306.746,1.07,307.742,5,1
1785492581,707317871,309.464,1.111,310.498,5,1
1785492581,773932861,310.83,1.066,311.822,5,1
1785492581,840589844,317.652,1.057,318.582,5,1
1785492581,907245605,327.657,1.062,328.644,5,1
1785492581,973900391,333.433,1.097,334.454,5,1
1785492582,40554199,343.428,3.355,346.703,5,1
1785492582,107206787,357.278,1.408,358.602,5,1
1785492582,173858398,380.813,1.359,382.071,5,1
1785492582,240509033,377.549,1.63,379.032,5,1
1785492582,307158447,369.791,1.308,371.025,5,1
1785492582,373806885,370.457,15.664,385.61,5,1
1785492582,440454102,377.125,1.066,378.12,5,1
1785492582,507100342,376.756,1.069,377.752,5,1
1785492582,573745605,380.201,6.796,386.787,5,1
1785492582,640389893,383.099,1.066,384.093,5,1
1785492582,706984619,384.93,1.185,386.031,5,1
1785492582,773643066,391.168,1.125,392.214,5,1
1785492582,840300537,393.322,1.089,394.339,5,1
1785492582,906956787,406.91,1.13,407.965,5,1
1785492583,40266357,347.672,3.211,350.803,5,1
1785492583,173571533,293.093,1.185,294.201,5,1
1785492583,240222656,308.646,1.211,309.772,5,1
1785492583,373521484,302.621,1.067,303.616,5,1
1785492583,440169434,312.49,20.981,327.183,5,1
1785492583,506816162,312.936,1.12,313.983,5,1
1785492583,573461914,313.593,1.072,314.591,5,1
1785492583,640106689,317.706,1.081,318.715,5,1
1785492583,706750244,319.098,1.136,320.158,5,1
1785492583,773359131,322.924,1.15,323.999,5,1
1785492583,840017822,328.147,1.124,329.195,5,1
1785492583,906675781,330.834,1.075,331.836,5,1
1785492583,973332520,332.738,1.082,333.747,5,1
1785492584,39988525,340.684,1.583,342.191,5,1
1785492584,106643066,345.38,2.655,347.907,5,1
1785492584,173296875,350.755,1.102,351.673,5,1
1785492584,239949707,370.106,1.338,371.335,5,1
1785492584,306601318,367.961,1.062,368.95,5,1
1785492584,373251953,376.088,2.666,378.667,5,1
1785492584,439901367,377.17,16.809,393.866,5,1
1785492584,506550049,372.016,1.071,373.016,5,1
1785492584,573197510,381.335,1.077,382.337,5,1
1785492584,639843994,384.002,1.058,384.989,5,1
1785492584,706445801,388.485,1.22,389.625,5,1
1785492584,773104980,396.669,1.07,397.666,5,1
1785492584,839763184,401.17,1.334,402.398,5,1
1785492584,906420410,404.557,1.102,405.571,5,1
1785492585,39731445,349.716,5.009,351.067,5,1
1785492585,106385498,337.565,4.516,342.001,5,1
1785492585,173038574,322.902,1.508,324.323,5,1
1785492585,239690430,355.93,2.026,357.86,5,1
1785492585,306341309,326.762,1.211,327.897,5,1
1785492585,372990967,330.661,1.063,331.652,5,1
1785492585,439639893,347.678,1.174,348.772,5,1
1785492585,506287598,349.709,7.777,357.373,5,1
1785492585,572934326,354.224,1.059,355.21,5,1
1785492585,639580078,370.057,1.446,371.425,5,1
1785492585,706177490,374.16,4.85,378.89,5,1
1785492585,772837158,375.568,1.674,377.155,5,1
1785492585,839495605,374.493,1.821,376.239,5,1
1785492585,906153076,373.0,1.112,374.039,5,1
1785492585,972809326,375.655,1.192,376.77,5,1
1785492586,39464844,375.455,1.269,376.647,5,1
1785492586,106119141,384.314,1.106,385.346,5,1
1785492586,239424561,387.425,1.092,388.443,5,1
1785492586,306075684,401.009,1.113,402.05,5,1
1785492586,439375000,398.909,1.106,399.943,5,1
1785492586,506022949,397.399,17.281,414.554,5,1
1785492586,705960938,274.327,1.832,276.076,5,1
1785492586,772604736,276.155,1.444,277.521,5,1
1785492586,839254395,276.848,1.575,278.349,5,1
1785492586,905902832,276.846,1.137,277.905,5,1
1785492586,972550049,279.632,1.515,281.069,5,1
1785492587,105841064,277.674,1.228,278.825,5,1
1785492587,172484619,280.164,1.34,281.428,5,1
1785492587,305768311,277.67,1.263,278.858,5,1
1785492587,372408447,279.49,1.221,280.62,5,1
1785492587,439047363,283.372,1.024,284.324,5,1
1785492587,505685059,299.37,1.2,300.487,5,1
1785492587,572321533,283.937,1.068,284.93,5,1
1785492587,638956787,281.376,15.101,296.362,5,1
1785492587,705590820,294.504,8.925,295.525,5,1
1785492587,772295410,301.328,1.336,302.568,5,1
1785492587,838952393,307.378,1.074,308.381,5,1
1785492587,905608154,310.346,1.158,311.428,5,1
1785492587,972262695,313.078,0.993,313.998,5,1
1785492588,38916504,333.147,5.374,334.189,5,1
1785492588,105569092,328.459,1.152,329.522,5,1
1785492588,172220459,355.407,1.067,356.401,5,1
1785492588,238871094,383.557,1.577,385.056,5,1
1785492588,305520508,383.917,1.212,385.051,5,1
1785492588,438815918,387.156,2.337,389.416,5,1
1785492588,572107422,394.97,9.862,404.716,5,1
1785492588,638751465,401.105,1.294,402.327,5,1
1785492588,772048828,339.022,1.098,340.04,5,1
1785492588,838695557,326.628,4.781,331.324,5,1
1785492588,905341064,313.199,1.269,314.386,5,1
1785492588,971985107,306.676,1.144,307.737,5,1
1785492589,38627930,312.04,1.166,313.132,5,1
1785492589,105269287,319.886,1.06,320.875,5,1
1785492589,171909424,319.854,1.076,320.857,5,1
1785492589,238548340,330.929,1.183,332.038,5,1
1785492589,305185791,333.868,4.925,338.675,5,1
1785492589,371821777,341.652,1.366,342.939,5,1
1785492589,438456543,373.467,5.313,378.664,5,1
1785492589,505090088,360.436,1.37,361.721,5,1
1785492589,571722168,355.999,1.336,357.242,5,1
1785492589,638353516,348.51,8.511,356.904,5,1
1785492589,705029785,348.753,1.174,349.835,5,1
1785492589,771768311,351.257,1.229,352.411,5,1
1785492589,838508301,351.395,1.08,352.402,5,1
1785492589,905249268,368.127,1.03,369.086,5,1
1785492589,971991455,390.048,3.865,393.79,5,1
1785492590,38734863,379.126,1.06,380.113,5,1
1785492590,105479492,401.182,3.082,404.186,5,1
1785492590,172225098,407.25,2.099,409.143,5,1
1785492590,238972168,410.496,1.651,412.066,5,1
1785492590,305720215,415.523,1.958,417.405,5,1
1785492590,372469482,427.358,1.071,428.354,5,1
1785492590,505971680,366.904,1.069,367.901,5,1
1785492590,572724365,354.459,1.116,355.496,5,1
1785492590,639478516,349.221,9.701,358.802,5,1
1785492590,706232666,329.673,1.299,330.885,5,1
1785492590,772781250,341.894,1.104,342.919,5,1
1785492590,839533691,348.318,1.073,349.316,5,1
1785492590,906287598,351.86,1.116,352.904,5,1
1785492590,973042725,360.194,1.168,361.287,5,1
1785492591,39799316,370.526,1.068,371.523,5,1
1785492591,106557617,385.111,1.277,386.311,5,1
1785492591,173317139,399.34,1.078,400.344,5,1
1785492591,240078125,406.05,1.114,407.088,5,1
1785492591,306840576,409.18,1.144,410.202,5,1
1785492591,373604492,421.018,1.088,422.032,5,1
1785492591,440369629,422.22,1.078,423.224,5,1
1785492591,573904541,364.73,1.058,365.715,5,1
1785492591,640674316,348.727,8.493,357.105,5,1
1785492591,774395264,311.109,1.067,312.103,5,1
1785492591,841081055,316.426,1.117,317.471,5,1
1785492591,907766113,318.078,1.18,319.186,5,1
1785492591,974450684,323.57,1.151,324.635,5,1
1785492592,41134766,346.073,1.246,347.242,5,1
1785492592,107818359,339.493,1.108,340.529,5,1
1785492592,174501221,358.065,1.204,359.198,5,1
1785492592,241183594,364.229,1.105,365.263,5,1
1785492592,307865479,372.49,2.048,374.456,5,1
1785492592,441227539,370.514,1.109,371.548,5,1
1785492592,574587402,369.221,1.096,370.244,5,1
1785492592,641266602,376.954,28.218,404.729,5,1
1785492592,707919434,371.772,1.264,372.962,5,1
1785492592,774606201,361.717,1.759,363.404,5,1
1785492592,841292236,391.374,1.047,392.348,5,1
1785492592,974663086,391.172,1.468,392.563,5,1
1785492593,41347656,420.076,1.043,421.046,5,1
1785492593,108031738,447.013,4.653,451.542,5,1
1785492593,174715332,458.118,1.359,459.398,5,1
1785492593,241398193,443.184,1.126,444.238,5,1
1785492593,374762695,386.798,1.205,387.926,5,1
1785492593,441444092,383.994,1.117,385.039,5,1
1785492593,508125000,382.608,1.235,383.768,5,1
1785492593,574805420,374.359,2.911,377.181,5,1
1785492593,641485107,364.687,3.767,368.35,5,1
1785492593,708164551,353.764,17.625,371.259,5,1
1785492593,774669189,341.545,1.377,342.85,5,1
1785492593,841433594,336.543,1.088,337.559,5,1
1785492593,908199463,342.758,2.252,343.938,5,1
1785492593,974967041,346.646,1.221,347.791,5,1
1785492594,41736328,370.816,1.088,371.829,5,1
1785492594,108507324,377.506,1.084,378.49,5,1
1785492594,175280029,396.356,2.102,398.372,5,1
1785492594,308830078,386.621,1.283,387.827,5,1
1785492594,375607666,386.175,1.186,387.289,5,1
1785492594,442386963,387.749,1.805,389.47,5,1
1785492594,509167725,385.343,1.131,386.401,5,1
1785492594,575950439,389.656,1.187,390.771,5,1
1785492594,642734619,388.697,1.111,389.735,5,1
