capture_sec,capture_nanosec,target3d_in_age_ms,target3d_compute_ms,target3d_out_age_ms,depth_vs_color_skew_ms,depth_valid
1785492558,417399658,400.303,1.711,401.817,0.0,1
1785492558,484111084,399.873,1.695,401.463,-66.711,1
1785492558,550822510,401.576,1.652,403.115,0.0,1
1785492558,684247559,352.075,1.259,353.24,0.0,1
1785492558,884385010,315.959,1.891,317.599,0.0,1
1785492558,951097656,317.989,1.514,319.401,0.0,1
1785492559,17810303,344.301,2.753,346.927,0.0,1
1785492559,84522705,329.85,1.507,331.253,-66.712,1
1785492559,151235352,344.659,1.551,346.106,0.0,1
1785492559,217947998,350.409,1.401,351.713,0.0,1
1785492559,284660400,360.781,1.609,362.275,0.0,1
1785492559,418085693,355.09,1.441,356.427,0.0,1
1785492559,484798340,354.487,1.359,355.742,0.0,1
1785492559,551510742,358.623,1.428,359.95,0.0,1
1785492559,618216797,358.458,1.348,359.704,0.0,1
1785492559,684960449,358.345,1.346,359.584,0.0,1
1785492559,751705322,375.699,1.24,376.85,0.0,1
1785492559,818451416,373.134,1.52,374.554,0.0,1
1785492559,885198486,380.262,1.537,381.669,0.0,1
1785492559,951946777,385.565,1.257,386.731,0.0,1
1785492560,18696289,396.802,2.115,398.808,0.0,1
1785492560,85446777,399.706,1.304,400.854,0.0,1
1785492560,152198486,413.08,1.589,414.571,0.0,1
1785492560,218951172,423.406,1.815,425.119,0.0,1
1785492560,352460449,365.992,1.438,367.326,-133.509,1
1785492560,419216553,352.401,1.748,354.04,-200.265,1
1785492560,485974121,338.675,2.274,340.699,66.759,1
1785492560,552732666,316.132,1.701,317.723,0.0,1
1785492560,619491699,311.711,1.301,312.917,0.0,1
1785492560,686207275,329.097,1.329,330.33,0.0,1
1785492560,752921387,339.022,1.502,340.422,0.0,1
1785492560,819635254,347.877,1.355,349.082,0.0,1
1785492560,886349121,352.587,1.38,353.815,0.0,1
1785492560,953062744,357.305,1.38,358.532,0.0,1
1785492561,19776611,367.586,1.583,369.057,0.0,1
1785492561,86490479,378.232,2.326,380.41,0.0,1
1785492561,153204102,382.136,1.685,383.72,0.0,1
1785492561,219917969,388.823,1.688,390.4,0.0,1
1785492561,286631592,395.718,1.704,397.319,0.0,1
1785492561,353345215,401.755,1.437,403.083,0.0,1
1785492561,420059082,414.293,1.767,415.951,0.0,1
1785492561,486772705,411.246,1.782,412.923,0.0,1
1785492561,553486328,410.565,1.353,411.827,0.0,1
1785492561,687253662,348.884,1.499,350.287,0.0,1
1785492561,754140869,331.384,1.94,333.201,66.89,1
1785492561,821030762,317.582,1.389,318.861,66.892,1
1785492561,887922852,311.035,1.446,312.377,0.0,1
1785492561,954817383,310.408,1.248,311.565,0.0,1
1785492562,21714111,317.928,1.725,319.548,0.0,1
1785492562,88613525,323.199,1.624,324.718,0.0,1
1785492562,155515137,346.28,1.822,347.827,0.0,1
1785492562,222419434,332.654,2.605,335.142,-66.904,1
1785492562,289325928,340.221,1.538,341.653,0.0,1
1785492562,356234863,363.33,1.939,365.121,0.0,1
1785492562,423146240,362.393,1.321,363.617,0.0,1
1785492562,490059814,362.208,1.868,363.968,0.0,1
1785492562,556973877,364.172,1.975,366.023,0.0,1
1785492562,623706055,365.189,3.31,368.38,0.0,1
1785492562,690403320,371.294,1.865,373.055,-66.697,1
1785492562,757100098,371.054,1.836,372.785,0.0,1
1785492562,823796387,379.482,1.258,380.647,0.0,1
1785492562,890492432,378.659,2.264,380.813,0.0,1
1785492562,957187988,382.313,1.652,383.861,0.0,1
1785492563,23883057,389.777,2.227,391.63,0.0,1
1785492563,90578125,393.977,1.81,395.674,0.0,1
1785492563,157272461,409.577,1.998,411.462,0.0,1
1785492563,223966553,403.281,2.786,405.668,0.0,1
1785492563,290660400,431.692,1.539,433.132,0.0,1
1785492563,357353760,431.004,1.606,432.506,0.0,1
1785492563,424046631,431.124,1.707,432.729,0.0,1
1785492563,557431396,365.181,1.85,366.771,0.0,1
1785492563,690853271,305.916,1.631,307.444,0.0,1
1785492563,757550293,309.603,1.754,311.254,0.0,1
1785492563,824247070,317.02,2.175,319.072,0.0,1
1785492563,957639404,311.203,1.485,312.591,0.0,1
1785492564,24334961,313.732,1.285,314.919,0.0,1
1785492564,91030518,319.249,2.03,321.139,0.0,1
1785492564,157725342,328.383,1.715,329.994,0.0,1
1785492564,224420166,341.334,1.917,343.046,0.0,1
1785492564,291114258,349.316,6.756,355.95,66.694,1
1785492564,357808350,339.211,1.688,340.787,0.0,1
1785492564,424501953,337.12,3.978,340.983,0.0,1
1785492564,491195313,364.433,1.62,365.926,0.0,1
1785492564,557888184,357.203,1.4,358.508,-66.693,1
1785492564,624580566,362.283,1.946,364.119,0.0,1
1785492564,691277832,373.421,2.003,375.319,0.0,1
1785492564,757974854,384.742,1.912,386.546,0.0,1
1785492564,824671387,381.396,3.171,384.452,0.0,1
1785492564,891367432,382.875,2.384,385.151,0.0,1
1785492564,958063477,382.89,1.86,384.639,0.0,1
1785492565,24759033,390.486,2.514,392.809,0.0,1
1785492565,91454346,405.559,2.284,407.708,66.695,1
1785492565,158149414,386.635,1.416,387.953,0.0,1
1785492565,224843994,399.351,1.999,401.241,0.0,1
1785492565,291538330,405.115,2.02,407.013,0.0,1
1785492565,358232422,403.989,2.567,406.441,0.0,1
1785492565,424926025,405.873,2.465,408.132,0.0,1
1785492565,558312744,349.528,2.005,351.156,0.0,1
1785492565,625005859,343.352,1.802,345.041,66.725,1
1785492565,691730469,336.064,1.829,337.784,66.698,1
1785492565,758428955,336.092,1.909,337.721,66.698,1
1785492565,825127197,318.636,4.121,322.081,66.698,1
1785492565,891825195,306.018,2.087,307.988,66.698,1
1785492565,958522705,301.699,2.03,303.602,66.697,1
1785492566,25219971,286.806,1.542,288.226,0.0,1
1785492566,91916992,299.642,1.489,300.928,0.0,1
1785492566,158613770,308.158,1.46,309.437,0.0,1
1785492566,225310059,323.669,1.704,325.264,0.0,1
1785492566,292006104,330.048,1.748,331.633,0.0,1
1785492566,358701904,333.798,2.081,335.76,0.0,1
1785492566,425397461,341.719,1.441,343.062,0.0,1
1785492566,492092529,342.713,1.632,344.243,0.0,1
1785492566,558787598,344.055,1.715,345.669,0.0,1
1785492566,625482178,347.363,1.831,349.082,0.0,1
1785492566,692180420,351.955,1.504,353.342,0.0,1
1785492566,758878418,360.783,1.264,361.952,0.0,1
1785492566,825575928,376.542,1.266,377.715,0.0,1
1785492566,892273438,384.912,1.291,386.106,0.0,1
1785492566,958970459,397.394,1.583,398.873,0.0,1
1785492567,25667236,414.307,1.489,415.696,0.0,1
1785492567,92363770,437.147,2.243,439.119,0.0,1
1785492567,159060059,428.388,1.602,429.885,0.0,1
1785492567,292451660,378.4,1.349,379.638,0.0,1
1785492567,425842041,339.916,2.329,342.138,0.0,1
1785492567,492536865,336.391,1.828,337.97,0.0,1
1785492567,559231201,347.944,3.6,351.29,0.0,1
1785492567,625925781,347.982,1.912,349.753,0.0,1
1785492567,692625488,346.387,1.287,347.578,0.0,1
1785492567,759324951,346.514,1.264,347.685,0.0,1
1785492567,826023926,357.562,2.729,358.937,0.0,1
1785492567,892722900,362.614,1.809,364.315,-66.699,1
1785492567,959421387,387.058,3.572,390.496,0.0,1
1785492568,26119629,379.161,1.413,380.483,0.0,1
1785492568,92817627,423.278,1.481,424.657,0.0,1
1785492568,159515381,420.206,1.242,421.354,0.0,1
1785492568,226212891,427.297,1.471,428.652,0.0,1
1785492568,292909912,443.197,1.998,445.064,0.0,1
1785492568,359606689,446.553,1.669,448.087,0.0,1
1785492568,492999756,376.072,1.333,377.311,0.0,1
1785492568,626391602,326.15,1.466,327.509,0.0,1
1785492568,693145996,322.564,1.683,324.096,-66.754,1
1785492568,759846436,321.765,1.261,322.935,0.0,1
1785492568,826546631,327.737,1.423,329.064,0.0,1
1785492568,893246582,337.93,1.438,339.264,0.0,1
1785492568,959946045,353.911,4.578,358.295,0.0,1
1785492569,26645508,354.737,1.685,356.308,0.0,1
1785492569,93344482,351.697,1.59,353.179,0.0,1
1785492569,160043457,372.358,2.636,374.819,0.0,1
1785492569,226741943,372.266,1.641,373.565,0.0,1
1785492569,360138184,370.71,1.811,372.412,0.0,1
1785492569,426835693,370.795,1.886,372.213,-66.698,1
1785492569,493533203,366.677,1.288,367.866,0.0,1
1785492569,560230469,363.61,1.522,365.033,0.0,1
1785492569,626927246,388.619,1.776,390.271,0.0,1
1785492569,693623535,381.369,1.247,382.525,0.0,1
1785492569,760319336,388.993,1.346,390.247,0.0,1
1785492569,827014893,399.142,1.651,400.687,0.0,1
1785492569,893710205,401.442,1.516,402.855,0.0,1
1785492569,960405029,413.65,8.195,416.92,0.0,1
1785492570,27099609,411.618,2.18,413.48,0.0,1
1785492570,160487793,374.633,1.954,376.447,0.0,1
1785492570,227181396,363.165,1.526,364.589,66.693,1
1785492570,293874512,360.199,3.148,363.227,66.693,1
1785492570,360567627,351.125,1.298,352.298,66.692,1
1785492570,427260010,338.979,2.403,341.265,66.692,1
1785492570,493952148,326.845,1.543,328.27,66.692,1
1785492570,560644043,313.294,1.548,314.638,0.0,1
1785492570,627335938,319.084,1.354,320.347,0.0,1
1785492570,694079590,325.721,2.529,328.123,0.0,1
1785492570,760779053,321.408,1.531,322.843,0.0,1
1785492570,827478271,329.79,1.448,331.135,0.0,1
1785492570,894177246,328.3,1.401,329.606,0.0,1
1785492570,960875977,330.788,3.113,333.793,0.0,1
1785492571,27574219,334.712,2.265,336.851,0.0,1
1785492571,160970215,337.995,1.675,339.548,0.0,1
1785492571,227667725,338.902,2.045,340.827,0.0,1
1785492571,294364990,333.853,1.48,335.234,-66.697,1
1785492571,361061768,342.719,1.446,344.056,0.0,1
1785492571,427758545,342.352,4.939,347.156,-66.697,1
1785492571,494454834,341.881,1.315,343.096,0.0,1
1785492571,561150879,344.16,1.381,345.449,0.0,1
1785492571,627846680,342.107,1.413,343.381,-66.696,1
1785492571,694543701,351.079,2.517,353.444,0.0,1
1785492571,827937012,345.932,1.359,347.199,0.0,1
1785492571,894633057,342.636,1.316,343.854,0.0,1
1785492571,961328613,345.98,1.367,347.249,0.0,1
1785492572,94719238,351.612,1.402,352.902,0.0,1
1785492572,161414063,380.064,1.628,381.572,66.694,1
1785492572,228108398,384.142,1.752,385.646,66.694,1
1785492572,294802490,369.211,1.462,370.566,66.694,1
1785492572,361496338,370.303,2.83,373.01,66.693,1
1785492572,494882813,345.639,1.377,346.919,0.0,1
1785492572,561575439,345.476,1.717,347.086,0.0,1
1785492572,628268311,347.173,1.339,348.41,-66.693,1
1785492572,694967773,370.09,1.544,371.519,66.699,1
1785492572,761667236,362.41,1.563,363.86,66.699,1
1785492572,895065186,345.294,1.357,346.555,0.0,1
1785492572,961763672,345.63,1.781,347.18,0.0,1
1785492573,28461914,384.379,2.145,386.327,0.0,1
1785492573,95159912,371.586,1.916,373.373,-66.698,1
1785492573,161857666,367.824,4.425,372.122,-133.396,1
1785492573,295252197,362.034,1.665,363.222,0.0,1
1785492573,361948975,363.725,1.311,364.913,0.0,1
1785492573,428645508,365.085,1.686,366.65,0.0,1
1785492573,495341797,363.213,1.485,364.589,-66.696,1
1785492573,628733643,356.507,1.452,357.857,0.0,1
1785492573,695582764,368.027,1.586,369.504,0.0,1
1785492573,762433594,378.596,1.977,380.378,0.0,1
1785492573,829286133,369.837,1.926,371.572,-66.853,1
1785492573,962996094,375.227,2.092,377.199,0.0,1
1785492574,29853760,368.53,1.415,369.842,0.0,1
1785492574,96712891,404.978,1.904,406.757,0.0,1
1785492574,230436279,385.303,1.779,386.823,0.0,1
1785492574,297300537,391.731,1.719,393.33,0.0,1
1785492574,364166504,388.237,1.428,389.566,0.0,1
1785492574,431034180,391.692,1.415,393.002,-66.868,1
1785492574,497903564,392.427,1.325,393.649,0.0,1
1785492574,631645264,390.0,1.716,391.608,0.0,1
1785492574,764855713,388.884,4.492,393.246,0.0,1
1785492574,831690430,382.761,1.293,383.963,0.0,1
1785492574,898526611,396.604,1.835,398.333,0.0,1
1785492574,965364258,423.694,4.782,426.515,66.839,1
1785492575,32203369,425.02,1.837,426.532,66.84,1
1785492575,99043701,412.214,1.555,413.668,0.0,1
1785492575,232729004,357.408,1.65,358.945,0.0,1
1785492575,299573730,359.173,1.539,360.602,66.846,1
1785492575,366419678,348.692,1.642,350.214,0.0,1
1785492575,433267334,329.202,1.405,330.511,-66.848,1
1785492575,500116211,334.488,1.314,335.708,0.0,1
1785492575,566966553,343.787,1.552,345.238,0.0,1
1785492575,633818359,340.754,1.496,342.071,0.0,1
1785492575,701220703,338.24,5.422,343.536,0.0,1
1785492575,767893799,340.663,1.836,342.165,0.0,1
1785492575,834566406,333.056,1.758,334.711,-66.673,1
1785492575,901238037,336.692,3.172,339.687,0.0,1
1785492575,967909180,336.258,2.133,338.282,0.0,1
1785492576,101248779,331.726,2.257,333.699,0.0,1
1785492576,167917236,333.389,2.172,335.45,0.0,1
1785492576,234585205,343.942,2.342,346.175,0.0,1
1785492576,301252441,344.267,1.284,345.455,0.0,1
1785492576,367918701,352.181,1.474,353.497,0.0,1
1785492576,434584473,364.463,1.492,365.754,0.0,1
1785492576,501249268,375.939,1.65,377.486,0.0,1
1785492576,567913330,383.618,1.324,384.855,0.0,1
1785492576,701205566,385.045,1.491,386.434,0.0,1
1785492576,767878906,387.826,2.405,390.077,0.0,1
1785492576,834551270,387.69,2.092,389.443,0.0,1
1785492576,901222900,382.483,1.307,383.689,0.0,1
1785492576,967893799,396.474,1.339,397.709,0.0,1
1785492577,34563965,409.259,1.307,410.468,0.0,1
1785492577,167901855,411.029,1.425,412.354,0.0,1
1785492577,234569580,421.61,1.993,423.472,0.0,1
1785492577,434567871,288.952,1.464,290.256,-66.665,1
1785492577,501232422,306.455,2.23,308.557,0.0,1
1785492577,567896240,296.963,1.638,298.485,0.0,1
1785492577,634559326,291.56,1.311,292.778,0.0,1
1785492577,701221436,295.617,1.461,296.987,0.0,1
1785492577,767395752,305.151,1.389,306.424,0.0,1
1785492577,834298340,316.361,1.434,317.695,0.0,1
1785492577,901204346,319.978,1.514,321.381,0.0,1
1785492577,968113770,332.883,1.818,334.589,0.0,1
1785492578,35026611,346.968,1.497,348.34,0.0,1
1785492578,168862793,343.119,1.389,344.412,0.0,1
1785492578,302712646,350.592,1.447,351.924,0.0,1
1785492578,436576660,354.465,3.52,357.86,0.0,1
1785492578,503513672,352.613,1.947,354.43,0.0,1
1785492578,570454346,340.144,1.521,341.569,0.0,1
1785492578,637398438,352.363,1.42,353.689,0.0,1
1785492578,704727051,351.373,1.321,352.599,0.0,1
1785492578,771552490,380.991,1.865,382.728,66.826,1
1785492578,838378906,370.746,1.774,372.404,0.0,1
1785492578,905206787,367.797,1.296,368.997,0.0,1
1785492578,972035889,369.205,1.526,370.625,0.0,1
1785492579,38866211,389.759,1.46,391.121,0.0,1
1785492579,105697998,400.755,7.508,408.145,0.0,1
1785492579,172530762,408.94,1.419,410.25,0.0,1
1785492579,239364990,424.536,2.939,427.334,0.0,1
1785492579,306200439,459.3,1.762,460.949,0.0,1
1785492579,439875000,440.433,2.181,442.483,0.0,1
1785492579,506714355,445.841,2.634,448.36,66.84,1
1785492579,573554688,441.628,4.316,445.817,0.0,1
1785492579,640396484,467.695,2.581,470.155,133.36,1
1785492579,840435303,323.53,2.747,326.161,66.678,1
1785492579,973791016,299.374,1.347,300.611,0.0,1
1785492580,40468018,333.004,1.766,334.611,66.676,1
1785492580,107144043,343.707,2.62,346.224,66.676,1
1785492580,173819580,329.876,2.039,331.796,66.675,1
1785492580,240494141,338.643,1.352,339.895,0.0,1
1785492580,307168213,349.886,1.695,351.215,0.0,1
1785492580,440514160,374.421,1.651,375.96,66.672,1
1785492580,507186035,352.526,1.439,353.869,0.0,1
1785492580,573857178,359.703,1.399,360.984,0.0,1
1785492580,640528809,383.264,2.261,385.313,0.0,1
1785492580,707542969,376.47,1.828,378.193,0.0,1
1785492580,774201904,380.107,1.35,381.358,0.0,1
1785492580,840859863,385.297,1.506,386.632,0.0,1
1785492580,907516846,382.944,1.382,384.226,-66.657,1
1785492580,974172607,381.116,1.677,382.63,0.0,1
1785492581,40827393,397.114,1.504,398.512,0.0,1
1785492581,107481201,406.762,1.58,408.244,0.0,1
1785492581,174133789,413.883,1.423,415.207,0.0,1
1785492581,240785645,414.688,1.597,416.181,0.0,1
1785492581,307436279,416.15,1.388,417.434,0.0,1
1785492581,440734131,366.406,1.619,367.896,0.0,1
1785492581,507381592,349.115,1.438,350.45,66.646,1
1785492581,574028076,322.192,1.861,323.887,0.0,1
1785492581,640673340,310.836,1.313,312.053,0.0,1
1785492581,707317871,314.005,1.306,315.216,0.0,1
1785492581,773932861,315.139,1.447,316.422,0.0,1
1785492581,840589844,320.899,1.328,322.13,0.0,1
1785492581,907245605,332.328,1.308,333.54,0.0,1
1785492581,973900391,336.692,1.506,338.068,0.0,1
1785492582,40554199,348.718,1.649,350.239,0.0,1
1785492582,107206787,362.459,2.525,364.844,0.0,1
1785492582,173858398,385.442,1.415,386.751,66.651,1
1785492582,240509033,381.521,2.432,383.798,66.649,1
1785492582,307158447,372.464,1.632,373.931,0.0,1
1785492582,373806885,373.96,1.462,375.302,0.0,1
1785492582,440454102,379.345,1.99,381.229,0.0,1
1785492582,507100342,378.991,1.483,380.378,0.0,1
1785492582,573745605,382.423,1.636,383.948,0.0,1
1785492582,640389893,385.305,1.475,386.671,0.0,1
1785492582,706984619,388.049,1.394,389.343,0.0,1
1785492582,773643066,393.629,1.528,395.054,0.0,1
1785492582,840300537,395.555,1.773,397.219,0.0,1
1785492582,906956787,409.204,1.754,410.839,0.0,1
1785492583,40266357,351.146,1.405,352.448,0.0,1
1785492583,173571533,295.784,1.45,297.135,0.0,1
1785492583,240222656,311.27,1.643,312.791,0.0,1
1785492583,373521484,304.802,1.459,306.161,0.0,1
1785492583,440169434,314.712,1.406,316.015,0.0,1
1785492583,506816162,315.469,1.513,316.874,0.0,1
1785492583,573461914,315.979,1.711,317.577,0.0,1
1785492583,640106689,319.918,1.476,321.2,0.0,1
1785492583,706750244,321.368,1.738,323.003,0.0,1
1785492583,773359131,326.057,4.586,329.654,-66.609,1
1785492583,840017822,330.373,1.714,331.985,0.0,1
1785492583,906675781,333.365,2.077,335.193,0.0,1
1785492583,973332520,335.338,1.85,337.082,0.0,1
1785492584,39988525,343.399,1.432,344.726,0.0,1
1785492584,106643066,347.876,1.467,349.238,0.0,1
1785492584,173296875,352.955,1.459,354.314,0.0,1
1785492584,239949707,378.691,2.103,380.659,66.652,1
1785492584,306601318,370.248,1.732,371.859,0.0,1
1785492584,373251953,381.181,1.873,382.92,0.0,1
1785492584,439901367,379.355,1.552,380.799,0.0,1
1785492584,506550049,374.482,1.624,376.001,0.0,1
1785492584,573197510,383.575,1.601,385.074,0.0,1
1785492584,639843994,386.272,1.392,387.565,0.0,1
1785492584,706445801,390.655,1.246,391.813,0.0,1
1785492584,773104980,398.968,2.121,400.969,0.0,1
1785492584,839763184,403.797,2.222,405.858,0.0,1
1785492584,906420410,407.177,1.629,408.69,0.0,1
1785492585,39731445,352.578,1.634,354.11,0.0,1
1785492585,106385498,343.108,1.428,344.438,66.653,1
1785492585,173038574,325.688,12.274,337.836,0.0,1
1785492585,239690430,359.085,1.298,360.278,66.651,1
1785492585,306341309,329.026,1.719,330.639,0.0,1
1785492585,372990967,332.85,2.006,334.75,0.0,1
1785492585,439639893,350.274,2.87,352.927,0.0,1
1785492585,506287598,352.088,1.575,353.376,0.0,1
1785492585,572934326,356.52,1.418,357.841,0.0,1
1785492585,639580078,372.43,1.479,373.724,0.0,1
1785492585,706177490,376.696,1.397,377.995,0.0,1
1785492585,772837158,378.258,1.803,379.959,0.0,1
1785492585,839495605,377.165,1.693,378.752,0.0,1
1785492585,906153076,375.309,1.532,376.712,0.0,1
1785492585,972809326,378.056,1.682,379.634,0.0,1
1785492586,39464844,377.723,1.458,379.078,0.0,1
1785492586,106119141,386.567,1.452,387.914,0.0,1
1785492586,239424561,390.115,1.487,391.492,0.0,1
1785492586,306075684,404.369,1.738,405.983,-66.651,1
1785492586,439375000,401.712,1.689,403.179,-199.95,1
1785492586,506022949,400.222,1.537,401.648,0.0,1
1785492586,705960938,276.778,1.558,278.238,-66.645,1
1785492586,772604736,278.503,1.411,279.814,0.0,1
1785492586,839254395,280.183,1.456,281.538,0.0,1
1785492586,905902832,279.77,1.389,281.057,0.0,1
1785492586,972550049,283.3,2.23,285.403,0.0,1
1785492587,105841064,280.503,1.309,281.71,0.0,1
1785492587,172484619,283.475,1.461,284.835,0.0,1
1785492587,305768311,280.562,1.444,281.901,0.0,1
1785492587,372408447,283.804,1.577,285.273,0.0,1
1785492587,439047363,286.046,2.032,287.957,0.0,1
1785492587,505685059,305.704,1.716,307.284,66.636,1
1785492587,572321533,287.855,1.389,289.15,0.0,1
1785492587,638956787,283.893,1.476,285.272,0.0,1
1785492587,705590820,296.658,3.142,299.683,0.0,1
1785492587,772295410,305.736,1.539,307.178,0.0,1
1785492587,838952393,311.808,1.408,313.125,-66.657,1
1785492587,905608154,315.029,1.4,316.336,0.0,1
1785492587,972262695,315.487,1.596,316.876,0.0,1
1785492588,38916504,335.778,3.912,339.569,0.0,1
1785492588,105569092,330.639,1.46,331.995,0.0,1
1785492588,172220459,357.428,1.346,358.677,0.0,1
1785492588,238871094,386.184,1.303,387.39,0.0,1
1785492588,305520508,386.047,1.394,387.327,0.0,1
1785492588,438815918,389.623,1.413,390.938,0.0,1
1785492588,572107422,397.224,1.418,398.532,0.0,1
1785492588,638751465,404.364,1.799,406.057,0.0,1
1785492588,772048828,341.09,1.317,342.3,0.0,1
1785492588,838695557,333.404,1.497,334.794,66.646,1
1785492588,905341064,315.943,1.588,317.424,66.644,1
1785492588,971985107,309.236,1.406,310.541,0.0,1
1785492589,38627930,314.319,1.774,315.876,0.0,1
1785492589,105269287,322.085,1.364,323.353,0.0,1
1785492589,171909424,322.023,1.379,323.304,0.0,1
1785492589,238548340,335.019,1.304,336.219,0.0,1
1785492589,305185791,336.547,1.576,338.023,0.0,1
1785492589,371821777,345.492,1.654,347.016,0.0,1
1785492589,438456543,375.965,1.651,377.499,66.634,1
1785492589,505090088,366.433,2.812,369.125,66.632,1
1785492589,571722168,359.707,1.723,361.31,0.0,1
1785492589,638353516,353.979,1.308,355.185,0.0,1
1785492589,705029785,352.972,1.458,354.323,-66.676,1
1785492589,771768311,354.267,1.37,355.446,0.0,1
1785492589,838508301,353.511,1.435,354.807,0.0,1
1785492589,905249268,372.129,1.343,373.378,0.0,1
1785492589,971991455,397.238,3.867,400.869,66.743,1
1785492590,38734863,381.172,1.394,382.449,0.0,1
1785492590,105479492,407.613,4.672,412.153,0.0,1
1785492590,172225098,410.272,1.76,411.917,0.0,1
1785492590,238972168,413.031,1.409,414.243,0.0,1
1785492590,305720215,418.113,1.602,419.612,0.0,1
1785492590,372469482,429.661,1.325,430.892,0.0,1
1785492590,505971680,370.831,1.65,372.383,0.0,1
1785492590,572724365,361.877,2.672,364.419,66.754,1
1785492590,639478516,351.898,2.04,353.717,66.754,1
1785492590,706232666,331.857,1.361,333.119,0.0,1
1785492590,772781250,346.229,1.316,347.439,0.0,1
1785492590,839533691,352.29,1.31,353.506,0.0,1
1785492590,906287598,355.953,1.291,357.154,0.0,1
1785492590,973042725,362.615,1.376,363.887,0.0,1
1785492591,39799316,372.758,1.343,373.952,0.0,1
1785492591,106557617,389.328,1.327,390.564,0.0,1
1785492591,173317139,404.679,1.427,405.999,0.0,1
1785492591,240078125,410.576,1.514,411.904,0.0,1
1785492591,306840576,413.682,1.287,414.877,0.0,1
1785492591,373604492,428.665,1.548,430.091,0.0,1
1785492591,440369629,426.686,1.328,427.877,0.0,1
1785492591,573904541,373.35,1.738,374.956,0.0,1
1785492591,640674316,351.808,1.401,353.103,66.771,1
1785492591,774395264,315.264,1.303,316.472,0.0,1
1785492591,841081055,320.666,1.337,321.896,0.0,1
1785492591,907766113,322.351,1.344,323.597,0.0,1
1785492591,974450684,327.772,1.291,328.97,0.0,1
1785492592,41134766,353.183,1.879,354.935,0.0,1
1785492592,107818359,341.936,1.657,343.466,0.0,1
1785492592,174501221,360.791,1.419,362.104,0.0,1
1785492592,241183594,367.007,1.568,368.478,0.0,1
1785492592,307865479,378.17,1.779,379.807,0.0,1
1785492592,441227539,379.492,2.137,381.505,0.0,1
1785492592,574587402,374.233,1.49,375.625,0.0,1
1785492592,641266602,390.329,3.222,393.401,66.653,1
1785492592,707919434,374.697,2.213,376.56,0.0,1
1785492592,774606201,365.8,1.406,367.11,0.0,1
