capture_sec,capture_nanosec,stamp_sec,stamp_nanosec,detect_period_ms,count,image_w,image_h,processing_ms,detect_ms,img_ms,worker_call_ms,ipc_overhead_ms,pre_ms,dpu_ms,post_ms,worker_ms,detection_publish_ms,overlay_ms,age_in_ms,frame_age_ms,pick_logic_in_age_ms,pick_logic_compute_ms,pick_logic_out_age_ms,n_candidates,target_valid,target3d_in_age_ms,target3d_compute_ms,target3d_out_age_ms,depth_vs_color_skew_ms,depth_valid,base_in_age_ms,base_compute_ms,true_e2e_ms,output_period_ms,base_target_valid,handoff_det_to_pick_ms,handoff_pick_to_3d_ms,handoff_3d_to_base_ms
1785492620,264239014,1785492620,264239014,86.013,5,848,480,64.228,63.56,11.408,52.151,14.149,10.233,17.689,10.08,38.002,0.665,0.004,272.677,336.944,339.016,2.689,340.453,5,1,350.383,4.281,354.529,66.729,1,357.104,0.645,357.722,96.627,1,2.072,9.93,2.575
1785492620,330968262,1785492620,330968262,52.817,5,848,480,52.397,51.581,1.071,50.51,12.068,16.66,17.072,4.71,38.442,0.813,0.004,270.58,323.014,325.13,1.009,326.066,5,1,327.393,1.708,328.986,0.0,1,331.247,0.57,331.791,40.798,1,2.116,1.327,2.261
1785492620,397698242,1785492620,397698242,66.675,5,848,480,41.701,40.907,1.803,39.104,8.44,9.562,16.902,4.2,30.664,0.79,0.004,281.234,322.969,324.819,3.575,328.311,5,1,328.495,1.709,330.103,0.0,1,332.312,0.585,332.872,67.811,1,1.85,0.184,2.209
1785492620,464429443,1785492620,464429443,85.506,5,848,480,42.007,41.165,2.446,38.719,8.184,8.737,16.795,5.003,30.535,0.838,0.004,299.707,341.737,343.507,1.169,344.451,5,1,345.612,1.474,346.97,0.0,1,349.037,0.572,349.586,83.446,1,1.77,1.161,2.067
1785492620,531161377,1785492620,531161377,75.186,5,848,480,44.185,43.333,1.935,41.398,9.764,10.369,16.734,4.53,31.634,0.848,0.004,305.987,350.19,352.004,1.031,352.96,5,1,355.996,1.353,357.253,0.0,1,359.947,0.667,360.587,77.729,1,1.814,3.036,2.694
1785492620,597894287,1785492620,597894287,63.761,5,848,480,40.855,40.107,1.077,39.03,8.657,9.215,16.956,4.203,30.373,0.744,0.004,306.34,347.223,348.933,1.101,349.88,5,1,352.829,1.362,354.1,0.0,1,356.212,0.568,356.753,62.904,1,1.71,2.949,2.112
1785492620,664627930,1785492620,664627930,66.724,5,848,480,41.163,40.467,1.102,39.365,8.521,9.65,16.884,4.31,30.844,0.693,0.003,306.023,347.209,349.035,1.009,349.972,5,1,351.191,3.368,354.46,0.0,1,356.572,0.667,357.216,67.195,1,1.826,1.219,2.112
1785492620,731362793,1785492620,731362793,64.325,5,848,480,41.575,40.809,1.996,38.813,7.466,9.22,17.045,5.082,31.347,0.762,0.004,303.201,344.8,346.641,1.106,347.673,5,1,348.983,1.238,350.132,0.0,1,353.223,0.57,353.771,63.291,1,1.841,1.31,3.091
1785492620,798098389,1785492620,798098389,81.866,5,848,480,42.888,42.075,2.476,39.599,8.95,9.253,17.027,4.369,30.649,0.809,0.004,317.151,359.943,361.625,1.129,362.591,5,1,365.563,1.407,366.878,0.0,1,368.927,0.575,369.479,82.443,1,1.682,2.972,2.049
1785492620,864841064,1785492620,864841064,66.203,5,848,480,41.056,40.232,1.747,38.485,8.217,9.249,16.853,4.166,30.268,0.82,0.004,318.31,359.392,361.155,1.01,362.092,5,1,364.713,1.352,365.972,0.0,1,368.92,0.589,369.487,66.75,1,1.763,2.621,2.948
1785492620,998330078,1785492620,998330078,135.584,5,848,480,44.184,43.327,2.059,41.268,8.431,11.083,17.072,4.682,32.837,0.853,0.004,317.278,361.487,363.665,27.11,390.655,5,1,366.481,1.966,368.337,0.0,1,371.221,1.086,372.296,136.278,1,2.178,-24.174,2.884
1785492621,65076660,1785492621,65076660,71.175,5,848,480,49.873,49.179,0.951,48.228,18.529,8.82,16.911,3.968,29.699,0.69,0.004,316.015,365.915,367.628,1.087,368.641,5,1,370.752,1.398,372.058,0.0,1,376.131,0.551,376.659,71.131,1,1.713,2.111,4.073
1785492621,131824463,1785492621,131824463,71.888,5,848,480,38.04,37.326,1.09,36.236,6.945,8.478,16.881,3.931,29.291,0.71,0.004,332.988,371.054,372.778,1.123,373.829,5,1,376.412,1.223,377.546,0.0,1,380.525,0.632,381.136,71.223,1,1.724,2.583,2.979
1785492621,198573730,1785492621,198573730,75.565,5,848,480,39.469,38.708,1.003,37.706,7.611,8.823,17.077,4.194,30.095,0.757,0.004,340.379,379.87,381.643,1.011,382.583,5,1,383.921,1.476,385.298,0.0,1,387.483,0.561,388.021,73.636,1,1.773,1.338,2.185
1785492621,265324219,1785492621,265324219,86.587,5,848,480,44.309,43.433,1.019,42.414,9.282,9.762,16.764,6.605,33.131,0.872,0.004,355.374,399.721,402.004,1.572,403.496,5,1,404.537,1.599,406.035,0.0,1,408.678,0.618,409.27,87.997,1,2.283,1.041,2.643
1785492621,332076172,1785492621,332076172,64.195,5,848,480,41.015,40.182,2.037,38.146,8.315,8.818,16.857,4.155,29.831,0.829,0.004,356.111,397.153,399.119,2.019,400.903,5,1,404.971,1.465,406.296,0.0,1,409.375,0.729,410.082,67.565,1,1.966,4.068,3.079
1785492621,398829346,1785492621,398829346,71.748,5,848,480,41.625,40.68,2.337,38.343,8.02,9.284,16.862,4.177,30.323,0.941,0.004,360.496,402.269,404.047,1.152,405.124,5,1,409.543,1.541,410.987,0.0,1,413.179,0.663,413.816,70.485,1,1.778,4.419,2.192
1785492621,465583984,1785492621,465583984,70.537,5,848,480,47.258,39.59,2.027,37.563,7.869,8.865,16.681,4.147,29.694,7.661,0.007,358.648,405.945,402.685,1.145,403.755,5,1,408.569,1.63,410.104,-66.755,1,412.435,0.592,413.003,65.944,1,-3.26,4.814,2.331
1785492621,532339844,1785492621,532339844,61.641,5,848,480,42.625,41.578,2.144,39.434,9.713,8.768,16.7,4.253,29.721,1.042,0.004,358.317,400.917,402.681,1.169,403.773,5,1,405.396,2.462,407.33,0.0,1,409.73,0.584,410.29,64.043,1,1.764,1.623,2.4
1785492621,665855713,1785492621,665855713,72.582,5,848,480,49.773,48.686,7.349,41.337,10.681,9.195,16.745,4.716,30.656,1.082,0.005,290.091,339.883,342.541,1.028,343.496,5,1,347.847,2.053,349.757,0.0,1,352.632,0.73,353.348,76.563,1,2.658,4.351,2.875
1785492621,732615723,1785492621,732615723,56.413,5,848,480,55.847,55.04,4.165,50.874,14.332,15.406,17.037,4.099,36.542,0.803,0.004,273.649,329.533,331.454,1.146,332.525,5,1,341.002,1.973,342.86,66.76,1,345.325,0.588,345.887,59.311,1,1.921,8.477,2.465
1785492621,799376221,1785492621,799376221,51.175,5,848,480,50.628,49.719,4.077,45.642,9.555,13.929,17.787,4.371,36.087,0.904,0.005,263.281,313.955,316.103,1.074,317.098,5,1,324.303,1.869,326.058,66.716,1,328.415,0.593,328.985,49.859,1,2.148,7.205,2.357
1785492621,866091797,1785492621,866091797,51.914,5,848,480,51.483,50.509,4.169,46.34,8.161,14.184,17.926,6.068,38.179,0.968,0.006,247.625,299.161,304.405,1.139,305.459,5,1,311.541,5.4,316.804,66.67,1,320.917,0.582,321.475,59.205,1,5.244,6.082,4.113
1785492621,932762207,1785492621,932762207,61.236,5,848,480,49.248,48.53,3.404,45.125,14.38,9.6,16.991,4.154,30.745,0.714,0.004,244.44,293.707,295.753,1.193,296.874,5,1,298.155,4.074,302.078,0.0,1,304.821,0.702,305.505,50.691,1,2.046,1.281,2.743
1785492621,999431885,1785492621,999431885,59.048,5,848,480,41.302,40.527,1.103,39.423,8.306,8.894,16.873,5.351,31.118,0.771,0.004,244.766,286.091,287.702,1.076,288.706,5,1,289.87,1.329,291.106,0.0,1,294.578,0.574,295.126,56.301,1,1.611,1.164,3.472
1785492622,66100586,1785492622,66100586,91.232,5,848,480,50.092,49.384,2.34,47.044,15.711,9.451,16.838,5.044,31.333,0.703,0.005,260.537,310.654,312.649,32.829,345.362,5,1,315.824,1.679,317.38,0.0,1,321.176,0.839,321.997,93.525,1,1.995,-29.538,3.796
1785492622,132768555,1785492622,132768555,77.542,5,848,480,55.56,54.829,4.589,50.24,19.673,9.527,16.774,4.266,30.567,0.726,0.005,265.949,321.533,323.696,1.853,325.456,5,1,330.131,2.401,332.372,66.667,1,335.376,0.91,336.312,80.943,1,2.163,4.675,3.004
1785492622,199435791,1785492622,199435791,61.934,5,848,480,41.827,40.963,2.494,38.469,8.197,9.056,16.725,4.491,30.273,0.86,0.004,274.944,316.791,318.851,1.011,319.79,5,1,321.068,1.671,322.633,0.0,1,325.112,0.685,326.205,56.171,1,2.06,1.278,2.479
1785492622,266102051,1785492622,266102051,77.143,5,848,480,56.346,55.367,3.688,51.68,20.441,9.785,16.919,4.535,31.239,0.972,0.006,270.938,327.288,331.237,1.425,332.575,5,1,336.526,1.771,338.184,66.666,1,343.003,2.365,345.378,86.243,1,3.949,3.951,4.819
1785492622,332767578,1785492622,332767578,59.52,5,848,480,49.124,48.316,10.599,37.718,7.4,9.345,16.754,4.218,30.317,0.803,0.004,270.978,320.123,322.005,1.009,322.943,5,1,325.486,1.4,326.788,0.0,1,328.943,0.572,329.493,50.819,1,1.882,2.543,2.155
1785492622,399432373,1785492622,399432373,75.159,5,848,480,40.348,39.643,1.754,37.89,7.586,9.24,16.824,4.239,30.304,0.7,0.004,288.247,328.633,330.262,1.02,331.205,5,1,332.402,1.783,333.821,0.0,1,336.313,0.743,337.031,74.203,1,1.629,1.197,2.492
1785492622,466096436,1785492622,466096436,72.783,5,848,480,41.525,40.604,0.905,39.699,9.23,9.146,17.05,4.274,30.47,0.916,0.005,293.187,334.742,336.477,1.164,337.561,5,1,344.439,1.675,345.971,0.0,1,348.158,0.618,348.753,78.387,1,1.735,6.878,2.187
1785492622,532759521,1785492622,532759521,83.18,5,848,480,40.75,39.851,2.353,37.498,7.721,8.888,16.71,4.18,29.778,0.894,0.004,310.483,351.257,352.952,1.064,353.944,5,1,355.193,1.664,356.755,0.0,1,358.785,0.555,359.312,77.222,1,1.695,1.249,2.03
1785492622,599421875,1785492622,599421875,70.951,5,848,480,41.405,40.5,1.966,38.534,7.952,9.417,17.013,4.151,30.582,0.901,0.004,314.114,355.59,357.161,1.058,358.085,5,1,359.382,1.645,360.927,0.0,1,363.853,0.555,364.384,71.735,1,1.571,1.297,2.926
1785492622,666083252,1785492622,666083252,72.365,5,848,480,43.089,42.398,3.521,38.877,7.922,9.493,16.887,4.575,30.954,0.687,0.004,318.135,361.361,362.988,1.066,363.979,5,1,365.338,1.624,366.703,0.0,1,369.072,0.578,369.615,71.891,1,1.627,1.359,2.369
1785492622,732744141,1785492622,732744141,69.721,5,848,480,43.312,42.422,3.155,39.268,8.194,10.245,16.646,4.183,31.074,0.885,0.004,320.971,364.308,365.973,1.059,366.96,5,1,368.269,1.636,369.636,0.0,1,371.977,0.57,372.523,69.57,1,1.665,1.309,2.341
1785492622,799011230,1785492622,799011230,70.304,5,848,480,43.942,43.158,3.389,39.769,8.006,10.676,16.822,4.265,31.763,0.78,0.004,324.379,368.347,370.378,1.099,371.403,5,1,372.702,1.729,374.236,0.0,1,376.838,0.568,377.384,71.128,1,2.031,1.299,2.602
1785492622,865833984,1785492622,865833984,72.044,5,848,480,45.469,44.667,1.961,42.707,12.025,9.668,16.692,4.321,30.682,0.798,0.004,328.072,373.568,375.35,1.067,376.343,5,1,377.648,1.38,378.932,0.0,1,381.829,0.569,382.374,71.813,1,1.782,1.305,2.897
1785492622,932657715,1785492622,932657715,65.919,5,848,480,41.748,40.973,2.068,38.905,8.803,9.153,16.686,4.263,30.102,0.768,0.007,330.891,372.664,374.415,1.062,375.401,5,1,376.627,1.375,377.908,0.0,1,380.993,0.563,381.534,65.984,1,1.751,1.226,3.085
1785492623,66309082,1785492623,66309082,141.435,5,848,480,42.921,42.122,1.882,40.24,8.293,9.414,17.23,5.303,31.947,0.795,0.005,337.505,380.448,382.285,5.999,388.174,5,1,384.621,1.398,385.914,0.0,1,388.208,0.573,391.088,140.87,1,1.837,-3.553,2.294
1785492623,133136719,1785492623,133136719,80.426,5,848,480,42.887,42.197,2.071,40.126,8.56,9.168,16.919,5.479,31.566,0.686,0.004,351.135,394.165,395.796,1.056,396.781,5,1,397.97,1.372,399.247,0.0,1,402.074,0.784,402.766,80.839,1,1.631,1.189,2.827
1785492623,199965576,1785492623,199965576,79.406,5,848,480,42.412,41.533,1.235,40.298,9.858,8.773,16.828,4.838,30.44,0.875,0.004,364.187,406.624,408.902,1.151,409.98,5,1,411.036,1.264,412.207,0.0,1,415.865,0.569,416.411,80.476,1,2.278,1.056,3.658
1785492623,333626953,1785492623,333626953,139.431,5,848,480,41.77,40.967,1.133,39.834,8.106,9.985,16.873,4.87,31.728,0.799,0.004,370.596,412.398,414.666,1.101,415.695,5,1,416.749,1.406,418.052,0.0,1,422.082,0.595,422.654,139.903,1,2.268,1.054,4.03
1785492623,400459473,1785492623,400459473,79.307,5,848,480,43.019,42.201,2.075,40.126,8.788,9.847,17.023,4.467,31.338,0.812,0.006,381.824,424.867,427.361,1.096,428.385,5,1,429.636,1.42,430.957,0.0,1,434.945,0.597,435.519,79.696,1,2.494,1.251,3.988
1785492623,534128418,1785492623,534128418,76.644,5,848,480,50.698,49.998,3.392,46.606,14.796,10.426,16.803,4.581,31.81,0.696,0.004,317.12,367.838,369.981,2.021,371.929,5,1,373.621,1.628,375.127,0.0,1,377.387,0.589,377.952,76.104,1,2.143,1.692,2.26
1785492623,600964600,1785492623,600964600,48.247,5,848,480,45.52,44.624,4.139,40.485,10.133,8.506,17.299,4.547,30.352,0.892,0.004,303.695,349.257,354.361,2.74,357.004,5,1,357.786,1.446,359.131,66.838,1,361.031,0.577,361.585,50.47,1,5.104,0.782,1.9
1785492623,667802246,1785492623,667802246,46.186,5,848,480,45.764,44.787,1.175,43.612,12.927,9.569,16.938,4.177,30.685,0.971,0.006,282.798,328.62,331.002,1.189,332.114,5,1,336.4,9.966,346.219,66.839,1,349.826,0.584,350.386,55.639,1,2.382,4.286,3.607
1785492623,734640869,1785492623,734640869,58.96,5,848,480,43.077,42.371,1.101,41.27,11.765,8.433,16.757,4.315,29.505,0.702,0.004,277.62,320.718,322.955,1.146,324.026,5,1,325.069,1.283,326.259,0.0,1,328.235,0.659,328.872,45.325,1,2.237,1.043,1.976
1785492623,801480957,1785492623,801480957,78.003,5,848,480,40.746,39.716,2.02,37.696,7.891,8.791,16.769,4.244,29.805,1.025,0.005,291.114,341.213,333.777,1.458,335.155,5,1,337.543,2.83,340.25,0.0,1,342.415,0.61,343.003,80.97,1,-7.436,2.388,2.165
1785492623,868223877,1785492623,868223877,75.108,5,848,480,42.261,41.055,2.149,38.907,8.67,8.745,16.759,4.733,30.237,1.199,0.006,297.968,340.265,341.629,1.335,342.89,5,1,344.799,1.253,345.959,0.0,1,347.814,0.623,348.414,72.155,1,1.364,1.909,1.855
1785492623,935113770,1785492623,935113770,66.917,5,848,480,40.076,39.312,1.77,37.542,7.599,8.8,16.838,4.305,29.943,0.759,0.005,300.175,340.276,341.922,1.169,343.017,5,1,344.398,1.329,345.636,0.0,1,347.578,0.657,348.212,66.688,1,1.646,1.381,1.942
1785492624,2007080,1785492624,2007080,87.993,5,848,480,54.117,53.117,8.701,44.415,12.676,9.042,16.818,5.878,31.739,0.997,0.004,307.235,361.376,363.737,6.658,370.306,5,1,366.758,2.836,369.465,0.0,1,373.279,0.74,373.995,92.671,1,2.361,-3.548,3.814
1785492624,68903320,1785492624,68903320,61.892,5,848,480,44.716,43.829,4.117,39.713,9.663,9.054,16.984,4.012,30.05,0.882,0.004,311.632,356.371,358.503,1.104,359.534,5,1,361.321,1.497,362.721,0.0,1,364.664,0.566,365.206,58.112,1,2.132,1.787,1.943
1785492624,135802979,1785492624,135802979,77.914,5,848,480,45.437,44.643,3.931,40.711,9.525,9.024,16.744,5.419,31.186,0.79,0.005,321.925,367.383,369.707,5.569,375.167,5,1,371.872,1.595,373.362,0.0,1,378.868,0.693,379.536,81.224,1,2.324,-3.295,5.506
1785492624,202705811,1785492624,202705811,65.222,5,848,480,41.095,39.921,1.962,37.959,7.859,8.937,16.977,4.186,30.1,1.169,0.004,324.586,365.709,367.705,1.104,368.739,5,1,369.893,1.457,371.256,-66.903,1,373.123,0.654,373.755,61.128,1,1.996,1.154,1.867
1785492624,269612061,1785492624,269612061,86.295,5,848,480,45.461,44.687,1.802,42.885,8.053,13.385,17.051,4.397,34.832,0.77,0.004,339.607,385.094,386.891,1.227,387.994,5,1,390.542,1.32,391.753,0.0,1,393.771,0.686,394.433,87.584,1,1.797,2.548,2.018
1785492624,336521240,1785492624,336521240,69.812,5,848,480,41.441,40.719,1.953,38.766,7.991,9.316,16.878,4.581,30.775,0.718,0.004,346.531,388.157,389.763,1.018,390.707,5,1,391.711,1.25,392.87,0.0,1,395.045,0.605,395.626,68.102,1,1.606,1.004,2.175
1785492624,403433838,1785492624,403433838,78.604,5,848,480,41.559,40.741,1.194,39.547,8.604,9.522,16.906,4.515,30.942,0.814,0.005,358.106,399.69,402.078,1.351,403.351,5,1,404.322,1.457,405.656,0.0,1,407.731,0.634,408.341,79.628,1,2.388,0.971,2.075
1785492624,470349609,1785492624,470349609,76.372,5,848,480,43.257,42.462,1.059,41.404,10.023,9.373,16.769,5.239,31.381,0.791,0.004,365.864,409.146,410.891,1.41,412.145,5,1,413.038,1.334,414.269,0.0,1,416.444,0.589,417.011,75.584,1,1.745,0.893,2.175
1785492624,537268555,1785492624,537268555,72.854,5,848,480,40.806,40.039,1.944,38.095,7.942,9.079,16.795,4.279,30.153,0.763,0.004,374.25,415.08,416.827,1.093,417.845,5,1,418.982,1.416,420.301,0.0,1,422.447,0.677,423.1,73.008,1,1.747,1.137,2.146
1785492624,671116211,1785492624,671116211,80.009,5,848,480,46.195,45.487,1.062,44.425,8.863,14.41,16.99,4.162,35.562,0.704,0.004,315.021,361.242,363.347,2.392,365.649,5,1,366.663,1.624,368.163,0.0,1,371.287,0.849,372.11,82.857,1,2.105,1.014,3.124
1785492624,738044678,1785492624,738044678,48.88,5,848,480,48.374,47.624,1.18,46.444,8.485,8.937,16.833,12.188,37.958,0.746,0.004,294.78,343.201,345.693,1.583,347.184,5,1,348.286,1.444,349.612,66.932,1,352.523,0.845,353.347,48.153,1,2.492,1.102,2.911
1785492624,804976563,1785492624,804976563,43.002,5,848,480,42.418,41.716,3.518,38.198,8.245,8.831,16.736,4.385,29.952,0.698,0.004,276.807,319.262,321.096,1.099,322.123,5,1,323.169,1.32,324.385,0.0,1,326.225,0.702,326.92,40.5,1,1.834,1.046,1.84
1785492624,939131836,1785492624,939131836,135.547,5,848,480,40.96,40.192,1.094,39.098,9.167,8.902,16.784,4.244,29.931,0.764,0.004,279.668,320.655,322.392,1.049,323.323,5,1,326.131,1.333,327.371,0.0,1,329.475,0.615,330.068,137.322,1,1.737,2.808,2.104
1785492625,5788818,1785492625,5788818,69.746,5,848,480,44.604,43.802,1.038,42.763,10.703,10.407,16.834,4.819,32.06,0.796,0.005,279.116,323.937,325.529,1.148,326.603,5,1,328.645,3.675,332.211,0.0,1,334.871,2.05,336.955,73.478,1,1.592,2.042,2.66
1785492625,72444580,1785492625,72444580,94.688,5,848,480,70.974,70.169,1.185,68.984,19.435,25.219,16.773,7.557,49.549,0.8,0.005,280.778,351.779,353.524,1.004,354.452,5,1,356.056,1.273,357.234,0.0,1,359.479,0.839,360.273,90.029,1,1.745,1.604,2.245
1785492625,139099365,1785492625,139099365,61.868,5,848,480,39.823,39.06,0.909,38.151,7.687,9.439,16.845,4.18,30.464,0.759,0.004,307.14,346.988,348.81,0.999,349.721,5,1,350.944,1.378,352.232,0.0,1,354.596,0.574,355.326,61.539,1,1.822,1.223,2.364
1785492625,205753174,1785492625,205753174,99.624,5,848,480,66.512,40.406,1.055,39.351,8.783,8.968,17.194,4.406,30.568,26.098,0.007,313.426,379.985,356.498,21.522,377.897,5,1,359.904,3.394,363.106,0.0,1,365.402,0.608,365.987,77.492,1,-23.487,-17.993,2.296
1785492625,339057373,1785492625,339057373,113.062,5,848,480,45.047,44.031,2.194,41.837,8.793,10.735,17.19,5.12,33.044,1.012,0.005,314.646,359.722,361.505,1.087,362.521,5,1,364.412,1.42,365.738,0.0,1,368.555,0.575,369.106,136.426,1,1.783,1.891,2.817
1785492625,405708008,1785492625,405708008,79.398,5,848,480,45.252,44.291,1.721,42.57,9.668,10.454,16.748,5.7,32.902,0.955,0.005,327.194,372.471,374.198,1.131,375.24,5,1,376.974,1.902,378.669,0.0,1,380.866,0.596,381.439,78.983,1,1.727,1.734,2.197
1785492625,472357666,1785492625,472357666,72.762,5,848,480,41.583,40.763,1.055,39.708,8.653,9.535,16.937,4.583,31.055,0.816,0.004,336.97,378.578,380.381,1.552,381.859,5,1,384.762,2.075,386.079,0.0,1,388.236,0.62,388.834,74.045,1,1.803,2.903,2.157
1785492625,539006104,1785492625,539006104,76.278,5,848,480,42.308,41.504,2.057,39.448,8.361,9.631,16.911,4.544,31.086,0.8,0.004,345.872,388.208,390.032,1.243,391.201,5,1,394.667,1.264,395.814,0.0,1,398.252,0.841,399.07,76.884,1,1.824,3.466,2.438
1785492625,605653564,1785492625,605653564,76.28,5,848,480,45.052,44.117,2.204,41.913,9.691,11.06,16.691,4.471,32.222,0.931,0.004,352.763,397.841,399.87,1.13,400.925,5,1,404.431,1.387,405.725,0.0,1,407.772,0.592,408.342,75.92,1,2.029,3.506,2.047
1785492625,672299805,1785492625,672299805,66.712,5,848,480,42.597,41.69,1.079,40.611,10.111,9.372,16.684,4.444,30.5,0.903,0.004,355.282,397.904,399.877,1.203,401.003,5,1,404.621,1.567,406.018,0.0,1,408.153,0.735,408.865,67.164,1,1.973,3.618,2.135
1785492625,738945068,1785492625,738945068,91.852,5,848,480,67.806,67.002,2.384,64.617,13.34,9.903,16.858,24.517,51.278,0.799,0.005,355.279,423.124,424.813,1.268,426.003,5,1,429.468,2.13,431.275,133.27,1,433.851,0.671,434.499,92.285,1,1.689,3.465,2.576
1785492625,872214600,1785492625,872214600,44.383,5,848,480,43.964,43.17,3.293,39.877,7.639,9.762,17.57,4.906,32.238,0.789,0.005,290.22,334.227,336.2,2.276,338.401,5,1,340.22,1.303,341.436,0.0,1,343.457,0.566,344.001,42.772,1,1.973,1.819,2.021
1785492626,5478760,1785492626,5478760,91.859,5,848,480,41.695,40.92,1.916,39.004,8.367,9.535,16.782,4.32,30.637,0.77,0.004,251.105,292.821,294.487,1.007,295.42,5,1,296.498,1.51,297.911,0.0,1,300.013,0.592,300.58,89.842,1,1.666,1.078,2.102
1785492626,72108887,1785492626,72108887,77.161,5,848,480,43.945,42.777,2.171,40.606,10.743,8.859,16.891,4.112,29.863,1.162,0.006,259.383,303.355,305.009,1.095,306.031,5,1,307.253,1.474,308.627,0.0,1,310.962,0.682,311.622,77.672,1,1.654,1.222,2.335
1785492626,138737549,1785492626,138737549,82.879,5,848,480,43.328,42.532,2.998,39.534,10.078,8.349,16.824,4.283,29.455,0.793,0.004,276.243,319.6,321.261,1.111,322.295,5,1,323.602,1.601,325.1,0.0,1,327.267,0.555,327.799,82.807,1,1.661,1.307,2.167
1785492626,205364990,1785492626,205364990,81.075,5,848,480,41.87,41.05,2.635,38.415,7.767,9.298,16.676,4.674,30.648,0.815,0.005,292.152,334.049,335.904,1.247,337.072,5,1,339.198,1.459,340.553,0.0,1,342.952,0.643,343.572,82.397,1,1.855,2.126,2.399
1785492626,271990967,1785492626,271990967,75.697,5,848,480,42.915,42.175,2.014,40.162,9.321,9.031,16.796,5.014,30.841,0.736,0.004,300.174,343.116,344.72,11.908,356.505,5,1,349.852,1.334,351.081,0.0,1,355.143,0.765,355.889,78.942,1,1.604,-6.653,4.062
1785492626,338615723,1785492626,338615723,74.95,5,848,480,40.916,40.207,2.154,38.054,7.858,9.114,16.914,4.167,30.195,0.692,0.017,310.513,351.451,353.293,1.117,354.32,5,1,355.325,1.252,356.467,-66.625,1,358.546,0.706,359.231,69.97,1,1.842,1.005,2.079
1785492626,405239258,1785492626,405239258,70.178,5,848,480,40.834,40.066,0.873,39.193,8.485,9.233,16.759,4.716,30.708,0.764,0.004,314.138,354.996,356.741,1.032,357.697,5,1,358.81,1.335,360.055,0.0,1,362.34,0.771,363.092,70.481,1,1.745,1.113,2.285
1785492626,538482178,1785492626,538482178,151.595,5,848,480,47.731,46.818,3.09,43.728,11.569,11.315,16.67,4.174,32.159,0.91,0.004,325.592,373.35,375.055,1.011,375.994,5,1,377.751,1.579,379.225,0.0,1,381.331,0.586,381.894,152.05,1,1.705,1.757,2.106
1785492626,605101563,1785492626,605101563,66.514,5,848,480,43.078,42.274,2.642,39.632,8.796,9.57,16.849,4.417,30.836,0.8,0.004,330.139,373.515,375.412,4.637,379.968,5,1,377.741,1.585,379.217,0.0,1,382.43,0.586,382.994,67.719,1,1.897,-2.227,3.213
1785492626,671719727,1785492626,671719727,72.987,5,848,480,42.102,41.329,1.382,39.947,9.367,9.416,16.741,4.423,30.58,0.769,0.004,337.489,379.613,381.383,1.064,382.372,5,1,385.297,1.446,386.631,0.0,1,389.026,0.633,389.633,73.257,1,1.77,2.925,2.395
1785492626,738337891,1785492626,738337891,76.179,5,848,480,40.657,39.944,0.995,38.949,9.085,8.855,16.786,4.223,29.864,0.709,0.004,348.489,389.173,390.965,1.057,391.95,5,1,394.954,1.294,396.155,0.0,1,399.621,1.719,401.322,78.3,1,1.792,3.004,3.466
1785492626,871610840,1785492626,871610840,136.668,5,848,480,42.029,41.214,1.071,40.144,9.147,9.531,16.899,4.567,30.997,0.81,0.005,350.513,392.571,394.42,1.189,395.524,5,1,396.954,3.454,400.294,0.0,1,402.641,0.744,403.364,135.321,1,1.849,1.43,2.347
1785492626,938428467,1785492626,938428467,72.313,5,848,480,43.169,42.228,2.142,40.086,8.834,9.468,16.819,4.966,31.253,0.936,0.005,354.87,398.068,400.744,1.726,402.392,5,1,405.815,1.429,407.145,0.0,1,409.448,0.906,410.338,73.786,1,2.676,3.423,2.303
1785492627,5247070,1785492627,5247070,73.25,5,848,480,46.125,45.007,1.185,43.823,10.825,10.193,17.031,5.773,32.997,1.112,0.006,358.346,406.885,406.651,2.02,408.59,5,1,409.719,1.719,411.337,0.0,1,413.625,0.987,414.588,71.068,1,-0.234,1.129,2.288
1785492627,138887939,1785492627,138887939,65.802,5,848,480,44.191,43.364,2.231,41.133,9.462,9.57,16.842,5.259,31.671,0.82,0.007,292.445,336.807,339.134,1.175,340.222,5,1,342.198,1.394,343.497,-133.641,1,345.689,0.726,346.391,65.451,1,2.327,1.976,2.192
1785492627,272532715,1785492627,272532715,76.964,5,848,480,44.248,43.482,2.03,41.452,8.498,9.494,18.413,5.047,32.954,0.762,0.004,235.702,279.976,282.364,1.094,283.363,5,1,285.019,1.748,286.659,0.0,1,290.505,0.684,291.375,78.406,1,2.388,1.656,3.846
1785492627,339356689,1785492627,339356689,71.223,5,848,480,45.833,45.014,4.149,40.864,10.318,9.25,16.831,4.466,30.547,0.815,0.004,238.538,284.376,286.16,16.604,302.64,5,1,288.427,2.528,290.841,-66.824,1,297.287,0.626,297.893,73.561,1,1.784,-14.213,6.446
1785492627,406181885,1785492627,406181885,72.532,5,848,480,43.316,42.348,1.967,40.382,8.612,9.656,17.053,5.062,31.77,0.963,0.005,246.746,290.09,291.892,1.005,292.825,5,1,294.835,1.253,295.995,-133.649,1,298.548,0.818,299.35,68.28,1,1.802,2.01,2.553
